name_admin_unit,part_of_district,admin_unit,disab_func_lim,age_group,overall,rural,urban
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Population,0 - 4,486314,0,486314
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Population,10 - 12,260828,0,260828
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Population,13 - 14,153214,0,153214
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Population,15 - 24,692655,0,692655
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Population,15 - 49,1968916,0,1968916
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Population,25 - 40,908863,0,908863
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Population,41 - 60,680079,0,680079
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Population,5 - 16,983275,0,983275
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Population,5 - 9,412069,0,412069
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Population,>18,2206276,0,2206276
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Population,>60,226366,0,226366
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Seeing,0 - 4,2399,0,2399
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Seeing,10 - 12,1999,0,1999
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Seeing,13 - 14,1147,0,1147
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Seeing,15 - 24,8019,0,8019
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Seeing,15 - 49,44673,0,44673
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Seeing,25 - 40,16741,0,16741
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Seeing,41 - 60,41517,0,41517
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Seeing,5 - 16,6951,0,6951
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Seeing,5 - 9,2520,0,2520
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Seeing,>18,95860,0,95860
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Seeing,>60,31738,0,31738
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Self care etc,0 - 4,1001,0,1001
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Self care etc,10 - 12,813,0,813
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Self care etc,13 - 14,454,0,454
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Self care etc,15 - 24,3859,0,3859
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Self care etc,15 - 49,25817,0,25817
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Self care etc,25 - 40,10306,0,10306
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Self care etc,41 - 60,27859,0,27859
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Self care etc,5 - 16,2571,0,2571
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Self care etc,5 - 9,851,0,851
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Self care etc,>18,61966,0,61966
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Self care etc,>60,20753,0,20753
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Walking/ Climbing,0 - 4,3884,0,3884
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Walking/ Climbing,10 - 12,3100,0,3100
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Walking/ Climbing,13 - 14,1821,0,1821
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Walking/ Climbing,15 - 24,11331,0,11331
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Walking/ Climbing,15 - 49,64428,0,64428
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Walking/ Climbing,25 - 40,24341,0,24341
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Walking/ Climbing,41 - 60,64246,0,64246
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Walking/ Climbing,5 - 16,10561,0,10561
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Walking/ Climbing,5 - 9,3822,0,3822
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Walking/ Climbing,>18,153288,0,153288
KARACHI CENTRAL,KARACHI CENTRAL,DISTRICT,Walking/ Climbing,>60,56468,0,56468
KARACHI EAST,KARACHI EAST,DISTRICT,Communication,0 - 4,404,0,404
KARACHI EAST,KARACHI EAST,DISTRICT,Communication,10 - 12,985,0,985
KARACHI EAST,KARACHI EAST,DISTRICT,Communication,13 - 14,696,0,696
KARACHI EAST,KARACHI EAST,DISTRICT,Communication,15 - 24,3377,0,3377
KARACHI EAST,KARACHI EAST,DISTRICT,Communication,15 - 49,16542,0,16542
KARACHI EAST,KARACHI EAST,DISTRICT,Communication,25 - 40,5654,0,5654
KARACHI EAST,KARACHI EAST,DISTRICT,Communication,41 - 60,20431,0,20431
KARACHI EAST,KARACHI EAST,DISTRICT,Communication,5 - 16,3423,0,3423
KARACHI EAST,KARACHI EAST,DISTRICT,Communication,5 - 9,1063,0,1063
KARACHI EAST,KARACHI EAST,DISTRICT,Communication,>18,43757,0,43757
KARACHI EAST,KARACHI EAST,DISTRICT,Communication,>60,15524,0,15524
KARACHI EAST,KARACHI EAST,DISTRICT,Disability,0 - 4,733,0,733
KARACHI EAST,KARACHI EAST,DISTRICT,Disability,10 - 12,2316,0,2316
KARACHI EAST,KARACHI EAST,DISTRICT,Disability,13 - 14,1593,0,1593
KARACHI EAST,KARACHI EAST,DISTRICT,Disability,15 - 24,7424,0,7424
KARACHI EAST,KARACHI EAST,DISTRICT,Disability,15 - 49,27921,0,27921
KARACHI EAST,KARACHI EAST,DISTRICT,Disability,25 - 40,10186,0,10186
KARACHI EAST,KARACHI EAST,DISTRICT,Disability,41 - 60,43333,0,43333
KARACHI EAST,KARACHI EAST,DISTRICT,Disability,5 - 16,7143,0,7143
KARACHI EAST,KARACHI EAST,DISTRICT,Disability,5 - 9,1711,0,1711
KARACHI EAST,KARACHI EAST,DISTRICT,Disability,>18,112540,0,112540
KARACHI EAST,KARACHI EAST,DISTRICT,Disability,>60,54500,0,54500
KARACHI EAST,KARACHI EAST,DISTRICT,Functional limitation,0 - 4,3860,0,3860
KARACHI EAST,KARACHI EAST,DISTRICT,Functional limitation,10 - 12,7706,0,7706
KARACHI EAST,KARACHI EAST,DISTRICT,Functional limitation,13 - 14,4848,0,4848
KARACHI EAST,KARACHI EAST,DISTRICT,Functional limitation,15 - 24,30798,0,30798
KARACHI EAST,KARACHI EAST,DISTRICT,Functional limitation,15 - 49,175971,0,175971
KARACHI EAST,KARACHI EAST,DISTRICT,Functional limitation,25 - 40,62073,0,62073
KARACHI EAST,KARACHI EAST,DISTRICT,Functional limitation,41 - 60,217857,0,217857
KARACHI EAST,KARACHI EAST,DISTRICT,Functional limitation,5 - 16,21954,0,21954
KARACHI EAST,KARACHI EAST,DISTRICT,Functional limitation,5 - 9,4559,0,4559
KARACHI EAST,KARACHI EAST,DISTRICT,Functional limitation,>18,470680,0,470680
KARACHI EAST,KARACHI EAST,DISTRICT,Functional limitation,>60,168096,0,168096
KARACHI EAST,KARACHI EAST,DISTRICT,Hearing,0 - 4,754,0,754
KARACHI EAST,KARACHI EAST,DISTRICT,Hearing,10 - 12,1635,0,1635
KARACHI EAST,KARACHI EAST,DISTRICT,Hearing,13 - 14,1039,0,1039
KARACHI EAST,KARACHI EAST,DISTRICT,Hearing,15 - 24,6929,0,6929
KARACHI EAST,KARACHI EAST,DISTRICT,Hearing,15 - 49,40121,0,40121
KARACHI EAST,KARACHI EAST,DISTRICT,Hearing,25 - 40,14540,0,14540
KARACHI EAST,KARACHI EAST,DISTRICT,Hearing,41 - 60,46959,0,46959
KARACHI EAST,KARACHI EAST,DISTRICT,Hearing,5 - 16,4729,0,4729
KARACHI EAST,KARACHI EAST,DISTRICT,Hearing,5 - 9,1038,0,1038
KARACHI EAST,KARACHI EAST,DISTRICT,Hearing,>18,100267,0,100267
KARACHI EAST,KARACHI EAST,DISTRICT,Hearing,>60,33559,0,33559
KARACHI EAST,KARACHI EAST,DISTRICT,Memorization/ Focus,0 - 4,640,0,640
KARACHI EAST,KARACHI EAST,DISTRICT,Memorization/ Focus,10 - 12,1455,0,1455
KARACHI EAST,KARACHI EAST,DISTRICT,Memorization/ Focus,13 - 14,955,0,955
KARACHI EAST,KARACHI EAST,DISTRICT,Memorization/ Focus,15 - 24,5459,0,5459
KARACHI EAST,KARACHI EAST,DISTRICT,Memorization/ Focus,15 - 49,27125,0,27125
KARACHI EAST,KARACHI EAST,DISTRICT,Memorization/ Focus,25 - 40,10058,0,10058
KARACHI EAST,KARACHI EAST,DISTRICT,Memorization/ Focus,41 - 60,30494,0,30494
KARACHI EAST,KARACHI EAST,DISTRICT,Memorization/ Focus,5 - 16,4423,0,4423
KARACHI EAST,KARACHI EAST,DISTRICT,Memorization/ Focus,5 - 9,1077,0,1077
KARACHI EAST,KARACHI EAST,DISTRICT,Memorization/ Focus,>18,67660,0,67660
KARACHI EAST,KARACHI EAST,DISTRICT,Memorization/ Focus,>60,23301,0,23301
KARACHI EAST,KARACHI EAST,DISTRICT,Population,0 - 4,495370,0,495370
KARACHI EAST,KARACHI EAST,DISTRICT,Population,10 - 12,273667,0,273667
KARACHI EAST,KARACHI EAST,DISTRICT,Population,13 - 14,163144,0,163144
KARACHI EAST,KARACHI EAST,DISTRICT,Population,15 - 24,735406,0,735406
KARACHI EAST,KARACHI EAST,DISTRICT,Population,15 - 49,2005044,0,2005044
KARACHI EAST,KARACHI EAST,DISTRICT,Population,25 - 40,908127,0,908127
KARACHI EAST,KARACHI EAST,DISTRICT,Population,41 - 60,664111,0,664111
KARACHI EAST,KARACHI EAST,DISTRICT,Population,5 - 16,1045862,0,1045862
KARACHI EAST,KARACHI EAST,DISTRICT,Population,5 - 9,438144,0,438144
KARACHI EAST,KARACHI EAST,DISTRICT,Population,>18,2216641,0,2216641
KARACHI EAST,KARACHI EAST,DISTRICT,Population,>60,235687,0,235687
KARACHI EAST,KARACHI EAST,DISTRICT,Seeing,0 - 4,895,0,895
KARACHI EAST,KARACHI EAST,DISTRICT,Seeing,10 - 12,1656,0,1656
KARACHI EAST,KARACHI EAST,DISTRICT,Seeing,13 - 14,1103,0,1103
KARACHI EAST,KARACHI EAST,DISTRICT,Seeing,15 - 24,6681,0,6681
KARACHI EAST,KARACHI EAST,DISTRICT,Seeing,15 - 49,34465,0,34465
KARACHI EAST,KARACHI EAST,DISTRICT,Seeing,25 - 40,12405,0,12405
KARACHI EAST,KARACHI EAST,DISTRICT,Seeing,41 - 60,37495,0,37495
KARACHI EAST,KARACHI EAST,DISTRICT,Seeing,5 - 16,5170,0,5170
KARACHI EAST,KARACHI EAST,DISTRICT,Seeing,5 - 9,1299,0,1299
KARACHI EAST,KARACHI EAST,DISTRICT,Seeing,>18,85705,0,85705
KARACHI EAST,KARACHI EAST,DISTRICT,Seeing,>60,30966,0,30966
KARACHI EAST,KARACHI EAST,DISTRICT,Self care etc,0 - 4,264,0,264
KARACHI EAST,KARACHI EAST,DISTRICT,Self care etc,10 - 12,710,0,710
KARACHI EAST,KARACHI EAST,DISTRICT,Self care etc,13 - 14,483,0,483
KARACHI EAST,KARACHI EAST,DISTRICT,Self care etc,15 - 24,3036,0,3036
KARACHI EAST,KARACHI EAST,DISTRICT,Self care etc,15 - 49,19450,0,19450
KARACHI EAST,KARACHI EAST,DISTRICT,Self care etc,25 - 40,6861,0,6861
KARACHI EAST,KARACHI EAST,DISTRICT,Self care etc,41 - 60,27256,0,27256
KARACHI EAST,KARACHI EAST,DISTRICT,Self care etc,5 - 16,1845,0,1845
KARACHI EAST,KARACHI EAST,DISTRICT,Self care etc,5 - 9,237,0,237
KARACHI EAST,KARACHI EAST,DISTRICT,Self care etc,>18,56145,0,56145
KARACHI EAST,KARACHI EAST,DISTRICT,Self care etc,>60,19726,0,19726
KARACHI EAST,KARACHI EAST,DISTRICT,Walking/ Climbing,0 - 4,1714,0,1714
KARACHI EAST,KARACHI EAST,DISTRICT,Walking/ Climbing,10 - 12,2760,0,2760
KARACHI EAST,KARACHI EAST,DISTRICT,Walking/ Climbing,13 - 14,1756,0,1756
KARACHI EAST,KARACHI EAST,DISTRICT,Walking/ Climbing,15 - 24,10174,0,10174
KARACHI EAST,KARACHI EAST,DISTRICT,Walking/ Climbing,15 - 49,51812,0,51812
KARACHI EAST,KARACHI EAST,DISTRICT,Walking/ Climbing,25 - 40,18423,0,18423
KARACHI EAST,KARACHI EAST,DISTRICT,Walking/ Climbing,41 - 60,61256,0,61256
KARACHI EAST,KARACHI EAST,DISTRICT,Walking/ Climbing,5 - 16,8535,0,8535
KARACHI EAST,KARACHI EAST,DISTRICT,Walking/ Climbing,5 - 9,2192,0,2192
KARACHI EAST,KARACHI EAST,DISTRICT,Walking/ Climbing,>18,141104,0,141104
KARACHI EAST,KARACHI EAST,DISTRICT,Walking/ Climbing,>60,54305,0,54305
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Communication,0 - 4,203,0,203
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Communication,10 - 12,573,0,573
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Communication,13 - 14,398,0,398
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Communication,15 - 24,1735,0,1735
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Communication,15 - 49,9663,0,9663
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Communication,25 - 40,3190,0,3190
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Communication,41 - 60,12509,0,12509
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Communication,5 - 16,1998,0,1998
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Communication,5 - 9,659,0,659
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Communication,>18,27281,0,27281
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Communication,>60,10575,0,10575
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Disability,0 - 4,403,0,403
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Disability,10 - 12,1111,0,1111
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Disability,13 - 14,745,0,745
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Disability,15 - 24,3591,0,3591
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Disability,15 - 49,11512,0,11512
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Disability,25 - 40,4528,0,4528
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Disability,41 - 60,18263,0,18263
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Disability,5 - 16,3739,0,3739
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Disability,5 - 9,1107,0,1107
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Disability,>18,62932,0,62932
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Disability,>60,38064,0,38064
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Functional limitation,0 - 4,1464,0,1464
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Functional limitation,10 - 12,3955,0,3955
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Functional limitation,13 - 14,2413,0,2413
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Functional limitation,15 - 24,13644,0,13644
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Functional limitation,15 - 49,100395,0,100395
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Functional limitation,25 - 40,32926,0,32926
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Functional limitation,41 - 60,132700,0,132700
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Functional limitation,5 - 16,11122,0,11122
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Functional limitation,5 - 9,2271,0,2271
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Functional limitation,>18,286716,0,286716
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Functional limitation,>60,111708,0,111708
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Hearing,0 - 4,250,0,250
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Hearing,10 - 12,936,0,936
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Hearing,13 - 14,528,0,528
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Hearing,15 - 24,3036,0,3036
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Hearing,15 - 49,23530,0,23530
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Hearing,25 - 40,7934,0,7934
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Hearing,41 - 60,29985,0,29985
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Hearing,5 - 16,2487,0,2487
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Hearing,5 - 9,477,0,477
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Hearing,>18,62119,0,62119
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Hearing,>60,22153,0,22153
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Memorization/ Focus,0 - 4,229,0,229
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Memorization/ Focus,10 - 12,819,0,819
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Memorization/ Focus,13 - 14,542,0,542
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Memorization/ Focus,15 - 24,2832,0,2832
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Memorization/ Focus,15 - 49,16176,0,16176
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Memorization/ Focus,25 - 40,5709,0,5709
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Memorization/ Focus,41 - 60,18878,0,18878
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Memorization/ Focus,5 - 16,2517,0,2517
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Memorization/ Focus,5 - 9,573,0,573
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Memorization/ Focus,>18,41795,0,41795
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Memorization/ Focus,>60,15413,0,15413
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Population,0 - 4,239092,0,239092
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Population,10 - 12,157925,0,157925
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Population,13 - 14,95308,0,95308
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Population,15 - 24,432500,0,432500
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Population,15 - 49,1237956,0,1237956
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Population,25 - 40,563590,0,563590
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Population,41 - 60,443277,0,443277
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Population,5 - 16,598158,0,598158
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Population,5 - 9,247955,0,247955
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Population,>18,1400732,0,1400732
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Population,>60,150117,0,150117
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Seeing,0 - 4,358,0,358
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Seeing,10 - 12,919,0,919
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Seeing,13 - 14,599,0,599
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Seeing,15 - 24,3404,0,3404
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Seeing,15 - 49,20427,0,20427
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Seeing,25 - 40,6842,0,6842
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Seeing,41 - 60,23347,0,23347
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Seeing,5 - 16,2835,0,2835
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Seeing,5 - 9,663,0,663
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Seeing,>18,52643,0,52643
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Seeing,>60,20125,0,20125
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Self care etc,0 - 4,68,0,68
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Self care etc,10 - 12,328,0,328
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Self care etc,13 - 14,183,0,183
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Self care etc,15 - 24,1099,0,1099
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Self care etc,15 - 49,10412,0,10412
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Self care etc,25 - 40,3376,0,3376
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Self care etc,41 - 60,16124,0,16124
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Self care etc,5 - 16,759,0,759
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Self care etc,5 - 9,79,0,79
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Self care etc,>18,33341,0,33341
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Self care etc,>60,13056,0,13056
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Walking/ Climbing,0 - 4,852,0,852
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Walking/ Climbing,10 - 12,1545,0,1545
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Walking/ Climbing,13 - 14,950,0,950
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Walking/ Climbing,15 - 24,5004,0,5004
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Walking/ Climbing,15 - 49,29831,0,29831
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Walking/ Climbing,25 - 40,10130,0,10130
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Walking/ Climbing,41 - 60,36213,0,36213
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Walking/ Climbing,5 - 16,4739,0,4739
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Walking/ Climbing,5 - 9,1288,0,1288
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Walking/ Climbing,>18,85592,0,85592
KARACHI SOUTH,KARACHI SOUTH,DISTRICT,Walking/ Climbing,>60,35927,0,35927
KARACHI WEST,KARACHI WEST,DISTRICT,Communication,0 - 4,204,23,181
KARACHI WEST,KARACHI WEST,DISTRICT,Communication,10 - 12,665,67,598
KARACHI WEST,KARACHI WEST,DISTRICT,Communication,13 - 14,469,47,422
KARACHI WEST,KARACHI WEST,DISTRICT,Communication,15 - 24,1885,212,1673
KARACHI WEST,KARACHI WEST,DISTRICT,Communication,15 - 49,9932,848,9084
KARACHI WEST,KARACHI WEST,DISTRICT,Communication,25 - 40,3872,326,3546
KARACHI WEST,KARACHI WEST,DISTRICT,Communication,41 - 60,10428,758,9670
KARACHI WEST,KARACHI WEST,DISTRICT,Communication,5 - 16,2361,250,2111
KARACHI WEST,KARACHI WEST,DISTRICT,Communication,5 - 9,842,89,753
KARACHI WEST,KARACHI WEST,DISTRICT,Communication,>18,23103,1898,21205
KARACHI WEST,KARACHI WEST,DISTRICT,Communication,>60,7689,697,6992
KARACHI WEST,KARACHI WEST,DISTRICT,Disability,0 - 4,397,38,359
KARACHI WEST,KARACHI WEST,DISTRICT,Disability,10 - 12,1174,83,1091
KARACHI WEST,KARACHI WEST,DISTRICT,Disability,13 - 14,811,62,749
KARACHI WEST,KARACHI WEST,DISTRICT,Disability,15 - 24,3318,245,3073
KARACHI WEST,KARACHI WEST,DISTRICT,Disability,15 - 49,15737,854,14883
KARACHI WEST,KARACHI WEST,DISTRICT,Disability,25 - 40,5221,253,4968
KARACHI WEST,KARACHI WEST,DISTRICT,Disability,41 - 60,21281,1300,19981
KARACHI WEST,KARACHI WEST,DISTRICT,Disability,5 - 16,3961,321,3640
KARACHI WEST,KARACHI WEST,DISTRICT,Disability,5 - 9,1293,121,1172
KARACHI WEST,KARACHI WEST,DISTRICT,Disability,>18,49291,4056,45235
KARACHI WEST,KARACHI WEST,DISTRICT,Disability,>60,20811,2377,18434
KARACHI WEST,KARACHI WEST,DISTRICT,Functional limitation,0 - 4,932,100,832
KARACHI WEST,KARACHI WEST,DISTRICT,Functional limitation,10 - 12,3417,326,3091
KARACHI WEST,KARACHI WEST,DISTRICT,Functional limitation,13 - 14,2148,207,1941
KARACHI WEST,KARACHI WEST,DISTRICT,Functional limitation,15 - 24,11959,1141,10818
KARACHI WEST,KARACHI WEST,DISTRICT,Functional limitation,15 - 49,94511,7973,86538
KARACHI WEST,KARACHI WEST,DISTRICT,Functional limitation,25 - 40,37580,3014,34566
KARACHI WEST,KARACHI WEST,DISTRICT,Functional limitation,41 - 60,107727,8968,98759
KARACHI WEST,KARACHI WEST,DISTRICT,Functional limitation,5 - 16,9476,923,8553
KARACHI WEST,KARACHI WEST,DISTRICT,Functional limitation,5 - 9,1916,188,1728
KARACHI WEST,KARACHI WEST,DISTRICT,Functional limitation,>18,239106,20520,218586
KARACHI WEST,KARACHI WEST,DISTRICT,Functional limitation,>60,85193,7747,77446
KARACHI WEST,KARACHI WEST,DISTRICT,Hearing,0 - 4,225,25,200
KARACHI WEST,KARACHI WEST,DISTRICT,Hearing,10 - 12,807,84,723
KARACHI WEST,KARACHI WEST,DISTRICT,Hearing,13 - 14,466,53,413
KARACHI WEST,KARACHI WEST,DISTRICT,Hearing,15 - 24,2589,288,2301
KARACHI WEST,KARACHI WEST,DISTRICT,Hearing,15 - 49,21397,1883,19514
KARACHI WEST,KARACHI WEST,DISTRICT,Hearing,25 - 40,8868,731,8137
KARACHI WEST,KARACHI WEST,DISTRICT,Hearing,41 - 60,23539,1989,21550
KARACHI WEST,KARACHI WEST,DISTRICT,Hearing,5 - 16,2294,258,2036
KARACHI WEST,KARACHI WEST,DISTRICT,Hearing,5 - 9,581,69,512
KARACHI WEST,KARACHI WEST,DISTRICT,Hearing,>18,52033,4417,47616
KARACHI WEST,KARACHI WEST,DISTRICT,Hearing,>60,17812,1501,16311
KARACHI WEST,KARACHI WEST,DISTRICT,Memorization/ Focus,0 - 4,175,28,147
KARACHI WEST,KARACHI WEST,DISTRICT,Memorization/ Focus,10 - 12,771,92,679
KARACHI WEST,KARACHI WEST,DISTRICT,Memorization/ Focus,13 - 14,499,44,455
KARACHI WEST,KARACHI WEST,DISTRICT,Memorization/ Focus,15 - 24,2610,263,2347
KARACHI WEST,KARACHI WEST,DISTRICT,Memorization/ Focus,15 - 49,15275,1306,13969
KARACHI WEST,KARACHI WEST,DISTRICT,Memorization/ Focus,25 - 40,6352,510,5842
KARACHI WEST,KARACHI WEST,DISTRICT,Memorization/ Focus,41 - 60,15350,1318,14032
KARACHI WEST,KARACHI WEST,DISTRICT,Memorization/ Focus,5 - 16,2398,255,2143
KARACHI WEST,KARACHI WEST,DISTRICT,Memorization/ Focus,5 - 9,641,70,571
KARACHI WEST,KARACHI WEST,DISTRICT,Memorization/ Focus,>18,34935,3169,31766
KARACHI WEST,KARACHI WEST,DISTRICT,Memorization/ Focus,>60,11512,1178,10334
KARACHI WEST,KARACHI WEST,DISTRICT,Population,0 - 4,334421,28831,305590
KARACHI WEST,KARACHI WEST,DISTRICT,Population,10 - 12,197841,19657,178184
KARACHI WEST,KARACHI WEST,DISTRICT,Population,13 - 14,119500,11941,107559
KARACHI WEST,KARACHI WEST,DISTRICT,Population,15 - 24,510654,49156,461498
