name_admin_unit,part_of_district,admin_unit,language,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
HAZARI,JHANG,TEHSIL,BALOCHI,53,27,26,,48,25,23,,5,2,3,
HAZARI,JHANG,TEHSIL,BALTI,,,,,,,,,,,,
HAZARI,JHANG,TEHSIL,BRAHVI,17,5,12,,17,5,12,,,,,
HAZARI,JHANG,TEHSIL,HINDKO,194,94,100,,194,94,100,,,,,
HAZARI,JHANG,TEHSIL,KALASHA,,,,,,,,,,,,
HAZARI,JHANG,TEHSIL,KASHMIRI,1409,735,674,,1409,735,674,,,,,
HAZARI,JHANG,TEHSIL,KOHIOSTANI,,,,,,,,,,,,
HAZARI,JHANG,TEHSIL,MEWATI,974,469,505,,974,469,505,,,,,
HAZARI,JHANG,TEHSIL,OTHERS,502,240,262,,383,187,196,,119,53,66,
HAZARI,JHANG,TEHSIL,PUNJABI,324721,157474,167217,30,295586,143406,152165,15,29135,14068,15052,15
HAZARI,JHANG,TEHSIL,PUSHTO,827,386,441,,653,299,354,,174,87,87,
HAZARI,JHANG,TEHSIL,SARAIKI,633,311,322,,606,296,310,,27,15,12,
HAZARI,JHANG,TEHSIL,SHINA,,,,,,,,,,,,
HAZARI,JHANG,TEHSIL,SINDHI,902,478,424,,470,265,205,,432,213,219,
HAZARI,JHANG,TEHSIL,TOTAL,332295,161284,170981,30,302158,146719,155424,15,30137,14565,15557,15
HAZARI,JHANG,TEHSIL,URDU,2063,1065,998,,1818,938,880,,245,127,118,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,BALOCHI,150,74,76,,87,40,47,,63,34,29,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,BALTI,5,2,3,,1,,1,,4,2,2,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,BRAHVI,28,19,9,,13,8,5,,15,11,4,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,HINDKO,3431,1696,1735,,2174,1118,1056,,1257,578,679,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,KALASHA,,,,,,,,,,,,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,KASHMIRI,409,200,209,,299,146,153,,110,54,56,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,KOHIOSTANI,7,4,3,,,,,,7,4,3,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,MEWATI,65,30,35,,42,19,23,,23,11,12,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,OTHERS,3667,1813,1854,,1047,533,514,,2620,1280,1340,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,PUNJABI,55731,27867,27833,31,17201,8621,8580,,38530,19246,19253,31
AHMADPUR EAST,BAHAWALPUR,TEHSIL,PUSHTO,4364,2152,2212,,1237,632,605,,3127,1520,1607,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,SARAIKI,1209395,592687,616618,90,932231,457135,475077,19,277164,135552,141541,71
AHMADPUR EAST,BAHAWALPUR,TEHSIL,SHINA,11,8,3,,,,,,11,8,3,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,SINDHI,307,167,140,,113,57,56,,194,110,84,
AHMADPUR EAST,BAHAWALPUR,TEHSIL,TOTAL,1307408,641322,665954,132,958833,470526,488288,19,348575,170796,177666,113
AHMADPUR EAST,BAHAWALPUR,TEHSIL,URDU,29838,14603,15224,11,4388,2217,2171,,25450,12386,13053,11
AHMADPUR SIAL,JHANG,TEHSIL,BALOCHI,182,79,103,,169,72,97,,13,7,6,
AHMADPUR SIAL,JHANG,TEHSIL,BALTI,3,1,2,,,,,,3,1,2,
AHMADPUR SIAL,JHANG,TEHSIL,BRAHVI,14,4,10,,14,4,10,,,,,
AHMADPUR SIAL,JHANG,TEHSIL,HINDKO,23,7,16,,19,4,15,,4,3,1,
AHMADPUR SIAL,JHANG,TEHSIL,KALASHA,,,,,,,,,,,,
AHMADPUR SIAL,JHANG,TEHSIL,KASHMIRI,844,447,397,,219,114,105,,625,333,292,
AHMADPUR SIAL,JHANG,TEHSIL,KOHIOSTANI,,,,,,,,,,,,
AHMADPUR SIAL,JHANG,TEHSIL,MEWATI,8569,4226,4343,,2582,1259,1323,,5987,2967,3020,
AHMADPUR SIAL,JHANG,TEHSIL,OTHERS,476,268,208,,4,1,3,,472,267,205,
AHMADPUR SIAL,JHANG,TEHSIL,PUNJABI,452738,218278,234428,32,387673,186696,200959,18,65065,31582,33469,14
AHMADPUR SIAL,JHANG,TEHSIL,PUSHTO,1927,909,1018,,1711,807,904,,216,102,114,
AHMADPUR SIAL,JHANG,TEHSIL,SARAIKI,17542,8421,9120,1,13238,6347,6891,,4304,2074,2229,1
AHMADPUR SIAL,JHANG,TEHSIL,SHINA,1,1,,,,,,,1,1,,
AHMADPUR SIAL,JHANG,TEHSIL,SINDHI,853,409,444,,732,348,384,,121,61,60,
AHMADPUR SIAL,JHANG,TEHSIL,TOTAL,487905,235336,252533,36,407703,196310,211372,21,80202,39026,41161,15
AHMADPUR SIAL,JHANG,TEHSIL,URDU,4733,2286,2444,3,1342,658,681,3,3391,1628,1763,
ALIPUR,MUZAFFARGARH,TEHSIL,BALOCHI,1226,518,708,,1083,507,576,,143,11,132,
ALIPUR,MUZAFFARGARH,TEHSIL,BALTI,,,,,,,,,,,,
ALIPUR,MUZAFFARGARH,TEHSIL,BRAHVI,3,,3,,,,,,3,,3,
ALIPUR,MUZAFFARGARH,TEHSIL,HINDKO,99,65,34,,80,55,25,,19,10,9,
ALIPUR,MUZAFFARGARH,TEHSIL,KALASHA,,,,,,,,,,,,
ALIPUR,MUZAFFARGARH,TEHSIL,KASHMIRI,228,116,112,,174,88,86,,54,28,26,
ALIPUR,MUZAFFARGARH,TEHSIL,KOHIOSTANI,2,,2,,,,,,2,,2,
ALIPUR,MUZAFFARGARH,TEHSIL,MEWATI,,,,,,,,,,,,
ALIPUR,MUZAFFARGARH,TEHSIL,OTHERS,508,250,258,,205,99,106,,303,151,152,
ALIPUR,MUZAFFARGARH,TEHSIL,PUNJABI,15986,7929,8057,,7439,3694,3745,,8547,4235,4312,
ALIPUR,MUZAFFARGARH,TEHSIL,PUSHTO,1232,571,661,,458,227,231,,774,344,430,
ALIPUR,MUZAFFARGARH,TEHSIL,SARAIKI,716454,349627,366814,13,568843,277536,291299,8,147611,72091,75515,5
ALIPUR,MUZAFFARGARH,TEHSIL,SHINA,,,,,,,,,,,,
ALIPUR,MUZAFFARGARH,TEHSIL,SINDHI,188,88,100,,164,76,88,,24,12,12,
ALIPUR,MUZAFFARGARH,TEHSIL,TOTAL,760524,371243,389268,13,582631,284336,298287,8,177893,86907,90981,5
ALIPUR,MUZAFFARGARH,TEHSIL,URDU,24598,12079,12519,,4185,2054,2131,,20413,10025,10388,
ARIF WALA,PAKPATTAN,TEHSIL,BALOCHI,1345,713,632,,1329,707,622,,16,6,10,
ARIF WALA,PAKPATTAN,TEHSIL,BALTI,,,,,,,,,,,,
ARIF WALA,PAKPATTAN,TEHSIL,BRAHVI,,,,,,,,,,,,
ARIF WALA,PAKPATTAN,TEHSIL,HINDKO,16,13,3,,15,13,2,,1,,1,
ARIF WALA,PAKPATTAN,TEHSIL,KALASHA,,,,,,,,,,,,
ARIF WALA,PAKPATTAN,TEHSIL,KASHMIRI,21,5,16,,17,4,13,,4,1,3,
ARIF WALA,PAKPATTAN,TEHSIL,KOHIOSTANI,,,,,,,,,,,,
ARIF WALA,PAKPATTAN,TEHSIL,MEWATI,49,22,27,,45,20,25,,4,2,2,
ARIF WALA,PAKPATTAN,TEHSIL,OTHERS,1387,698,689,,1358,681,677,,29,17,12,
ARIF WALA,PAKPATTAN,TEHSIL,PUNJABI,971588,478446,493052,90,769071,379604,389439,28,202517,98842,103613,62
ARIF WALA,PAKPATTAN,TEHSIL,PUSHTO,3182,1527,1655,,2761,1361,1400,,421,166,255,
ARIF WALA,PAKPATTAN,TEHSIL,SARAIKI,250,125,125,,147,79,68,,103,46,57,
ARIF WALA,PAKPATTAN,TEHSIL,SHINA,,,,,,,,,,,,
ARIF WALA,PAKPATTAN,TEHSIL,SINDHI,1575,841,734,,1175,634,541,,400,207,193,
ARIF WALA,PAKPATTAN,TEHSIL,TOTAL,999278,492406,506782,90,789720,390083,399609,28,209558,102323,107173,62
ARIF WALA,PAKPATTAN,TEHSIL,URDU,19865,10016,9849,,13802,6980,6822,,6063,3036,3027,
ATTOCK,ATTOCK,DISTRICT,BALOCHI,1105,500,605,,669,305,364,,436,195,241,
ATTOCK,ATTOCK,DISTRICT,BALTI,171,85,86,,119,64,55,,52,21,31,
ATTOCK,ATTOCK,DISTRICT,BRAHVI,125,64,61,,82,45,37,,43,19,24,
ATTOCK,ATTOCK,DISTRICT,HINDKO,307305,153945,153357,3,248629,124597,124032,,58676,29348,29325,3
ATTOCK,ATTOCK,DISTRICT,KALASHA,20,8,12,,13,8,5,,7,,7,
ATTOCK,ATTOCK,DISTRICT,KASHMIRI,4224,1976,2248,,2778,1280,1498,,1446,696,750,
ATTOCK,ATTOCK,DISTRICT,KOHIOSTANI,5798,2869,2929,,3486,1699,1787,,2312,1170,1142,
ATTOCK,ATTOCK,DISTRICT,MEWATI,100,48,52,,1,,1,,99,48,51,
ATTOCK,ATTOCK,DISTRICT,OTHERS,17442,8726,8716,,3976,1928,2048,,13466,6798,6668,
ATTOCK,ATTOCK,DISTRICT,PUNJABI,1391285,692849,698372,64,1027310,512958,514335,17,363975,179891,184037,47
ATTOCK,ATTOCK,DISTRICT,PUSHTO,332481,163827,168651,3,232930,114706,118223,1,99551,49121,50428,2
ATTOCK,ATTOCK,DISTRICT,SARAIKI,8665,3894,4771,,4891,2116,2775,,3774,1778,1996,
ATTOCK,ATTOCK,DISTRICT,SHINA,782,398,384,,580,304,276,,202,94,108,
ATTOCK,ATTOCK,DISTRICT,SINDHI,6379,3278,3101,,3155,1681,1474,,3224,1597,1627,
ATTOCK,ATTOCK,DISTRICT,TOTAL,2133005,1061231,1071693,81,1546356,770599,775739,18,586649,290632,295954,63
ATTOCK,ATTOCK,DISTRICT,URDU,57123,28764,28348,11,17737,8908,8829,,39386,19856,19519,11
ATTOCK,ATTOCK,TEHSIL,BALOCHI,388,182,206,,72,40,32,,316,142,174,
ATTOCK,ATTOCK,TEHSIL,BALTI,70,37,33,,35,18,17,,35,19,16,
ATTOCK,ATTOCK,TEHSIL,BRAHVI,19,8,11,,3,,3,,16,8,8,
ATTOCK,ATTOCK,TEHSIL,HINDKO,16236,8047,8189,,10890,5452,5438,,5346,2595,2751,
ATTOCK,ATTOCK,TEHSIL,KALASHA,,,,,,,,,,,,
ATTOCK,ATTOCK,TEHSIL,KASHMIRI,622,293,329,,153,70,83,,469,223,246,
ATTOCK,ATTOCK,TEHSIL,KOHIOSTANI,366,171,195,,122,50,72,,244,121,123,
ATTOCK,ATTOCK,TEHSIL,MEWATI,99,48,51,,1,,1,,98,48,50,
ATTOCK,ATTOCK,TEHSIL,OTHERS,13723,6956,6767,,737,378,359,,12986,6578,6408,
ATTOCK,ATTOCK,TEHSIL,PUNJABI,325780,161489,164273,18,167845,83062,84778,5,157935,78427,79495,13
ATTOCK,ATTOCK,TEHSIL,PUSHTO,79274,38990,40282,2,39863,19624,20239,,39411,19366,20043,2
ATTOCK,ATTOCK,TEHSIL,SARAIKI,3477,1638,1839,,467,182,285,,3010,1456,1554,
ATTOCK,ATTOCK,TEHSIL,SHINA,130,63,67,,66,34,32,,64,29,35,
ATTOCK,ATTOCK,TEHSIL,SINDHI,2641,1307,1334,,543,295,248,,2098,1012,1086,
ATTOCK,ATTOCK,TEHSIL,TOTAL,479094,237360,241706,28,226155,111842,114308,5,252939,125518,127398,23
ATTOCK,ATTOCK,TEHSIL,URDU,36269,18131,18130,8,5358,2637,2721,,30911,15494,15409,8
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,BALOCHI,708,349,359,,353,170,183,,355,179,176,
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,BALTI,12,6,6,,5,2,920,,7,4,3,
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,BRAHVI,71,41,30,,3,2,1,,68,39,29,
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,HINDKO,958,472,486,,923,457,466,,35,15,20,
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,KALASHA,2,1,1,,1,,1,,1,1,,
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,KASHMIRI,57,26,31,,35,19,16,,22,7,15,
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,KOHIOSTANI,1,,1,,1,,3755,,,,,
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,MEWATI,2592,1238,1354,,1752,832,1,,840,406,434,
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,OTHERS,9488,4579,4909,,7203,3448,,,2285,1131,1154,
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,PUNJABI,3334877,1599601,1734927,349,2464148,1182330,1281721,97,870729,417271,453206,252
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,PUSHTO,10959,5140,5819,,8532,4065,4467,,2427,1075,1352,
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,SARAIKI,61735,29677,32056,2,58584,28193,30390,1,3151,1484,1666,1
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,SHINA,,,,,,,3,,,,,
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,SINDHI,4668,2493,2173,2,3466,1859,1606,1,1202,634,567,1
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,TOTAL,3544911,1701653,1842888,370,2571296,1234246,1336950,100,973615,467407,505938,270
BAHAWALNAGAR,BAHAWALNAGAR,DISTRICT,URDU,118783,58030,60736,17,26290,12869,13420,1,92493,45161,47316,16
BAHAWALNAGAR,BAHAWALNAGAR,TEHSIL,BALOCHI,137,64,73,,45,22,23,,92,42,50,
BAHAWALNAGAR,BAHAWALNAGAR,TEHSIL,BALTI,12,6,6,,5,2,3,,7,4,3,
BAHAWALNAGAR,BAHAWALNAGAR,TEHSIL,BRAHVI,68,39,29,,,,,,68,39,29,
BAHAWALNAGAR,BAHAWALNAGAR,TEHSIL,HINDKO,83,42,41,,73,40,33,,10,2,8,
BAHAWALNAGAR,BAHAWALNAGAR,TEHSIL,KALASHA,1,1,,,,,,,1,1,,
BAHAWALNAGAR,BAHAWALNAGAR,TEHSIL,KASHMIRI,14,4,10,,6,2,4,,8,2,6,
BAHAWALNAGAR,BAHAWALNAGAR,TEHSIL,KOHIOSTANI,,,,,,,,,,,,
BAHAWALNAGAR,BAHAWALNAGAR,TEHSIL,MEWATI,64,30,34,,3,1,2,,61,29,32,
BAHAWALNAGAR,BAHAWALNAGAR,TEHSIL,OTHERS,5469,2599,2870,,5308,2523,2785,,161,76,85,
BAHAWALNAGAR,BAHAWALNAGAR,TEHSIL,PUNJABI,892623,426516,466021,86,671922,321200,350696,26,220701,105316,115325,60
BAHAWALNAGAR,BAHAWALNAGAR,TEHSIL,PUSHTO,1470,609,861,,1046,479,567,,424,130,294,
BAHAWALNAGAR,BAHAWALNAGAR,TEHSIL,SARAIKI,704,341,363,,381,182,199,,323,159,164,
BAHAWALNAGAR,BAHAWALNAGAR,TEHSIL,SHINA,,,,,,,,,,,,
BAHAWALNAGAR,BAHAWALNAGAR,TEHSIL,SINDHI,1137,596,541,,819,422,397,,318,174,144,
BAHAWALNAGAR,BAHAWALNAGAR,TEHSIL,TOTAL,973483,465575,507811,97,692476,331203,361246,27,281007,134372,146565,70
BAHAWALNAGAR,BAHAWALNAGAR,TEHSIL,URDU,71701,34728,36962,11,12868,6330,6537,1,58833,28398,30425,10
BAHAWALPUR,BAHAWALPUR,DISTRICT,BALOCHI,3420,1480,1940,,1924,905,1019,,1496,575,921,
BAHAWALPUR,BAHAWALPUR,DISTRICT,BALTI,193,43,150,,9,5,4,,184,38,146,
BAHAWALPUR,BAHAWALPUR,DISTRICT,BRAHVI,356,175,181,,293,146,147,,63,29,34,
BAHAWALPUR,BAHAWALPUR,DISTRICT,HINDKO,23805,11685,12119,1,20627,10168,10458,1,3178,1517,1661,
BAHAWALPUR,BAHAWALPUR,DISTRICT,KALASHA,3,2,1,,2,1,1,,1,1,,
BAHAWALPUR,BAHAWALPUR,DISTRICT,KASHMIRI,1630,741,889,,748,358,390,,882,383,499,
BAHAWALPUR,BAHAWALPUR,DISTRICT,KOHIOSTANI,36,18,18,,4,2,2,,32,16,16,
BAHAWALPUR,BAHAWALPUR,DISTRICT,MEWATI,19477,9476,10001,,4207,2000,2207,,15270,7476,7794,
BAHAWALPUR,BAHAWALPUR,DISTRICT,OTHERS,29132,14420,14712,,22476,11171,11305,,6656,3249,3407,
BAHAWALPUR,BAHAWALPUR,DISTRICT,PUNJABI,1031590,515904,515508,178,632514,316362,316098,54,399076,199542,199410,124
BAHAWALPUR,BAHAWALPUR,DISTRICT,PUSHTO,21320,10059,11261,,10168,4935,5233,,11152,5124,6028,
BAHAWALPUR,BAHAWALPUR,DISTRICT,SARAIKI,2894315,1417304,1476784,227,1950053,956550,993425,78,944262,460754,483359,149
BAHAWALPUR,BAHAWALPUR,DISTRICT,SHINA,205,82,123,,82,41,41,,123,41,82,
BAHAWALPUR,BAHAWALPUR,DISTRICT,SINDHI,5627,2594,3033,,2507,1200,1307,,3120,1394,1726,
BAHAWALPUR,BAHAWALPUR,DISTRICT,TOTAL,4264457,2098830,2165158,469,2662487,1312204,1350146,137,1601970,786626,815012,332
BAHAWALPUR,BAHAWALPUR,DISTRICT,URDU,233348,114847,118438,63,16873,8360,8509,4,216475,106487,109929,59
BAHAWALPUR CITY,BAHAWALPUR,TEHSIL,BALOCHI,1105,429,676,,,,,,1105,429,676,
BAHAWALPUR CITY,BAHAWALPUR,TEHSIL,BALTI,159,26,133,,,,,,159,26,133,
BAHAWALPUR CITY,BAHAWALPUR,TEHSIL,BRAHVI,8,1,7,,,,,,8,1,7,
BAHAWALPUR CITY,BAHAWALPUR,TEHSIL,HINDKO,973,475,498,,,,,,973,475,498,
BAHAWALPUR CITY,BAHAWALPUR,TEHSIL,KALASHA,,,,,,,,,,,,
BAHAWALPUR CITY,BAHAWALPUR,TEHSIL,KASHMIRI,453,201,252,,,,,,453,201,252,
BAHAWALPUR CITY,BAHAWALPUR,TEHSIL,KOHIOSTANI,16,10,6,,,,,,16,10,6,
BAHAWALPUR CITY,BAHAWALPUR,TEHSIL,MEWATI,11824,5811,6013,,,,,,11824,5811,6013,
BAHAWALPUR CITY,BAHAWALPUR,TEHSIL,OTHERS,2810,1360,1450,,,,,,2810,1360,1450,
BAHAWALPUR CITY,BAHAWALPUR,TEHSIL,PUNJABI,168213,83969,84203,41,,,,,168213,83969,84203,41
BAHAWALPUR CITY,BAHAWALPUR,TEHSIL,PUSHTO,5037,2323,2714,,,,,,5037,2323,2714,
BAHAWALPUR CITY,BAHAWALPUR,TEHSIL,SARAIKI,483907,235970,247910,27,,,,,483907,235970,247910,27
BAHAWALPUR CITY,BAHAWALPUR,TEHSIL,SHINA,54,11,43,,,,,,54,11,43,
BAHAWALPUR CITY,BAHAWALPUR,TEHSIL,SINDHI,1476,689,787,,,,,,1476,689,787,
BAHAWALPUR CITY,BAHAWALPUR,TEHSIL,TOTAL,813422,399293,414027,102,,,,,813422,399293,414027,102
BAHAWALPUR CITY,BAHAWALPUR,TEHSIL,URDU,137387,68018,69335,34,,,,,137387,68018,69335,34
BAHAWALPUR SADDAR,BAHAWALPUR,TEHSIL,BALOCHI,322,110,212,,52,24,28,,270,86,184,
BAHAWALPUR SADDAR,BAHAWALPUR,TEHSIL,BALTI,29,15,14,,8,5,3,,21,10,11,
BAHAWALPUR SADDAR,BAHAWALPUR,TEHSIL,BRAHVI,52,25,27,,16,10,6,,36,15,21,
BAHAWALPUR SADDAR,BAHAWALPUR,TEHSIL,HINDKO,1393,674,719,,940,467,473,,453,207,246,
BAHAWALPUR SADDAR,BAHAWALPUR,TEHSIL,KALASHA,3,2,1,,2,1,1,,1,1,,
BAHAWALPUR SADDAR,BAHAWALPUR,TEHSIL,KASHMIRI,465,195,270,,209,100,109,,256,95,161,
BAHAWALPUR SADDAR,BAHAWALPUR,TEHSIL,KOHIOSTANI,11,2,9,,2,,2,,9,2,7,
BAHAWALPUR SADDAR,BAHAWALPUR,TEHSIL,MEWATI,7211,3457,3754,,3825,1817,2008,,3386,1640,1746,
BAHAWALPUR SADDAR,BAHAWALPUR,TEHSIL,OTHERS,1321,658,663,,1157,579,578,,164,79,85,
BAHAWALPUR SADDAR,BAHAWALPUR,TEHSIL,PUNJABI,106524,52627,53882,15,90219,44932,45282,5,16305,7695,8600,10
BAHAWALPUR SADDAR,BAHAWALPUR,TEHSIL,PUSHTO,4063,1857,2206,,2067,1021,1046,,1996,836,1160,
BAHAWALPUR SADDAR,BAHAWALPUR,TEHSIL,SARAIKI,500783,244596,256112,75,418953,205495,213423,35,81830,39101,42689,40
BAHAWALPUR SADDAR,BAHAWALPUR,TEHSIL,SHINA,60,23,37,,2,1,1,,58,22,36,
BAHAWALPUR SADDAR,BAHAWALPUR,TEHSIL,SINDHI,1547,612,935,,330,151,179,,1217,461,756,
BAHAWALPUR SADDAR,BAHAWALPUR,TEHSIL,TOTAL,661543,322907,338536,100,524996,258100,266854,42,136547,64807,71682,58
BAHAWALPUR SADDAR,BAHAWALPUR,TEHSIL,URDU,37759,18054,19695,10,7214,3497,3715,2,30545,14557,15980,8
BHAKKAR,BHAKKAR,DISTRICT,BALOCHI,777,370,407,,681,331,350,,96,39,57,
BHAKKAR,BHAKKAR,DISTRICT,BALTI,15,2,13,,3,2,1,,12,,12,
BHAKKAR,BHAKKAR,DISTRICT,BRAHVI,5,3,2,,,,,,5,3,2,
BHAKKAR,BHAKKAR,DISTRICT,HINDKO,1322,636,686,,554,269,285,,768,367,401,
BHAKKAR,BHAKKAR,DISTRICT,KALASHA,,,,,,,,,,,,
BHAKKAR,BHAKKAR,DISTRICT,KASHMIRI,544,266,278,,468,227,241,,76,39,37,
BHAKKAR,BHAKKAR,DISTRICT,KOHIOSTANI,24,12,12,,9,3,6,,15,9,6,
BHAKKAR,BHAKKAR,DISTRICT,MEWATI,3499,1730,1769,,3322,1637,1685,,177,93,84,
BHAKKAR,BHAKKAR,DISTRICT,OTHERS,11783,5704,6079,,5646,2693,2953,,6137,3011,3126,
BHAKKAR,BHAKKAR,DISTRICT,PUNJABI,190358,92732,97614,12,169207,82298,86904,5,21151,10434,10710,7
BHAKKAR,BHAKKAR,DISTRICT,PUSHTO,47246,22379,24866,1,36754,17407,19347,,10492,4972,5519,1
BHAKKAR,BHAKKAR,DISTRICT,SARAIKI,1554207,745509,808646,52,1332313,639815,692470,28,221894,105694,116176,24
BHAKKAR,BHAKKAR,DISTRICT,SHINA,7,4,3,,3,2,1,,4,2,2,
BHAKKAR,BHAKKAR,DISTRICT,SINDHI,490,232,258,,415,198,217,,75,34,41,
BHAKKAR,BHAKKAR,DISTRICT,TOTAL,1956971,940770,1016124,77,1604680,771611,833033,36,352291,169159,183091,41
BHAKKAR,BHAKKAR,DISTRICT,URDU,146694,71191,75491,12,55305,26729,28573,3,91389,44462,46918,9
BHAKKAR,BHAKKAR,TEHSIL,BALOCHI,595,290,305,,545,272,273,,50,18,32,
BHAKKAR,BHAKKAR,TEHSIL,BALTI,12,,12,,,,,,12,,12,
BHAKKAR,BHAKKAR,TEHSIL,BRAHVI,5,3,2,,,,,,5,3,2,
BHAKKAR,BHAKKAR,TEHSIL,HINDKO,632,319,313,,360,177,183,,272,142,130,
BHAKKAR,BHAKKAR,TEHSIL,KALASHA,,,,,,,,,,,,
BHAKKAR,BHAKKAR,TEHSIL,KASHMIRI,213,102,111,,171,81,90,,42,21,21,
BHAKKAR,BHAKKAR,TEHSIL,KOHIOSTANI,4,3,1,,,,,,4,3,1,
BHAKKAR,BHAKKAR,TEHSIL,MEWATI,505,250,255,,448,221,227,,57,29,28,
BHAKKAR,BHAKKAR,TEHSIL,OTHERS,2049,975,1074,,1222,570,652,,827,405,422,
BHAKKAR,BHAKKAR,TEHSIL,PUNJABI,93779,45862,47910,7,82512,40261,42247,4,11267,5601,5663,3
BHAKKAR,BHAKKAR,TEHSIL,PUSHTO,19661,9122,10538,1,13301,6156,7145,,6360,2966,3393,1
BHAKKAR,BHAKKAR,TEHSIL,SARAIKI,633284,303056,330203,25,527358,252719,274627,12,105926,50337,55576,13
BHAKKAR,BHAKKAR,TEHSIL,SHINA,3,2,1,,3,2,1,,,,,
BHAKKAR,BHAKKAR,TEHSIL,SINDHI,236,110,126,,222,103,119,,14,7,7,
BHAKKAR,BHAKKAR,TEHSIL,TOTAL,809649,388421,421191,37,650306,312238,338051,17,159343,76183,83140,20
BHAKKAR,BHAKKAR,TEHSIL,URDU,58671,28327,30340,4,24164,11676,12487,1,34507,16651,17853,3
BHALWAL,SARGODHA,TEHSIL,BALOCHI,32,14,18,,32,14,18,,,,,
BHALWAL,SARGODHA,TEHSIL,BALTI,3,1,2,,,,,,3,1,2,
BHALWAL,SARGODHA,TEHSIL,BRAHVI,,,,,,,,,,,,
BHALWAL,SARGODHA,TEHSIL,HINDKO,51,31,20,,13,11,2,,38,20,18,
BHALWAL,SARGODHA,TEHSIL,KALASHA,,,,,,,,,,,,
BHALWAL,SARGODHA,TEHSIL,KASHMIRI,50,24,26,,49,24,25,,1,,1,
BHALWAL,SARGODHA,TEHSIL,KOHIOSTANI,23,14,9,,23,14,9,,,,,
BHALWAL,SARGODHA,TEHSIL,MEWATI,,,,,,,,,,,,
BHALWAL,SARGODHA,TEHSIL,OTHERS,182,42,140,,164,32,132,,18,10,8,
BHALWAL,SARGODHA,TEHSIL,PUNJABI,355502,179346,176135,21,230916,116590,114318,8,124586,62756,61817,13
BHALWAL,SARGODHA,TEHSIL,PUSHTO,5681,2889,2791,1,3949,2016,1932,1,1732,873,859,
BHALWAL,SARGODHA,TEHSIL,SARAIKI,218,101,117,,152,70,82,,66,31,35,
BHALWAL,SARGODHA,TEHSIL,SHINA,7,4,3,,6,3,3,,1,1,,
BHALWAL,SARGODHA,TEHSIL,SINDHI,489,263,225,1,302,155,146,1,187,108,79,
BHALWAL,SARGODHA,TEHSIL,TOTAL,387194,195290,191880,24,243520,122854,120656,10,143674,72436,71224,14
BHALWAL,SARGODHA,TEHSIL,URDU,24956,12561,12394,1,7914,3925,3989,,17042,8636,8405,1
BHAWANA,CHINIOT,TEHSIL,BALOCHI,4,2,2,,4,2,2,,,,,
BHAWANA,CHINIOT,TEHSIL,BALTI,,,,,,,,,,,,
BHAWANA,CHINIOT,TEHSIL,BRAHVI,,,,,,,,,,,,
BHAWANA,CHINIOT,TEHSIL,HINDKO,2,1,1,,1,,1,,1,1,,
BHAWANA,CHINIOT,TEHSIL,KALASHA,,,,,,,,,,,,
BHAWANA,CHINIOT,TEHSIL,KASHMIRI,724,367,357,,724,367,357,,,,,
BHAWANA,CHINIOT,TEHSIL,KOHIOSTANI,41,25,16,,41,25,16,,,,,
BHAWANA,CHINIOT,TEHSIL,MEWATI,,,,,,,,,,,,
BHAWANA,CHINIOT,TEHSIL,OTHERS,415,199,216,,414,198,216,,1,1,,
BHAWANA,CHINIOT,TEHSIL,PUNJABI,422591,208538,214025,28,384194,189420,194756,18,38397,19118,19269,10
BHAWANA,CHINIOT,TEHSIL,PUSHTO,2876,1404,1472,,2480,1198,1282,,396,206,190,
BHAWANA,CHINIOT,TEHSIL,SARAIKI,111,54,57,,100,49,51,,11,5,6,
BHAWANA,CHINIOT,TEHSIL,SHINA,20,9,11,,20,9,11,,,,,
