name_admin_unit,part_of_district,admin_unit,sex___age_group__in_years_,all_sexes_overall,male_overall,female_overall,transgender_overall,all_sexes_rural,male_rural,female_rural,transgender_rural,all_sexes_urban,male_urban,female_urban,transgender_urban
AWARAN,AWARAN,DISTRICT,ALL AGES,178958,91623,87318,17,132122,67516,64594,12,46836,24107,22724,5
AWARAN,AWARAN,DISTRICT,UNDER 1,3399,1810,1589,,2362,1251,1111,,1037,559,478,
AWARAN,AWARAN,DISTRICT,UNDER 5,31481,16018,15463,,23171,11726,11445,,8310,4292,4018,
AWARAN,AWARAN,DISTRICT,UNDER 10,62549,31824,30725,,46573,23579,22994,,15976,8245,7731,
AWARAN,AWARAN,DISTRICT,UNDER 15,88319,45046,43271,2,65875,33535,32340,,22444,11511,10931,2
AWARAN,AWARAN,DISTRICT,05 - 24,88200,45129,43064,7,65353,33293,32058,2,22847,11836,11006,5
AWARAN,AWARAN,DISTRICT,15 - 49,75924,38493,37416,15,55324,27948,27364,12,20600,10545,10052,3
AWARAN,AWARAN,DISTRICT,15 - 64,86319,44161,42143,15,63145,32235,30898,12,23174,11926,11245,3
AWARAN,AWARAN,DISTRICT,18 - 60,72942,37171,35760,11,53399,27110,26279,10,19543,10061,9481,1
AWARAN,AWARAN,DISTRICT,18 &  ABOVE,78995,40620,38364,11,57791,29629,28152,10,21204,10991,10212,1
AWARAN,AWARAN,DISTRICT,60 &  ABOVE,6820,3891,2929,,4993,2867,2126,,1827,1024,803,
AWARAN,AWARAN,DISTRICT,65 &  ABOVE,4320,2416,1904,,3102,1746,1356,,1218,670,548,
AWARAN,AWARAN,SUB-DIVISION,ALL AGES,45774,23188,22582,4,16994,8513,8481,,28780,14675,14101,4
AWARAN,AWARAN,SUB-DIVISION,UNDER 1,1211,654,557,,380,206,174,,831,448,383,
AWARAN,AWARAN,SUB-DIVISION,UNDER 5,9025,4769,4256,,3287,1706,1581,,5738,3063,2675,
AWARAN,AWARAN,SUB-DIVISION,UNDER 10,17579,9114,8465,,6610,3348,3262,,10969,5766,5203,
AWARAN,AWARAN,SUB-DIVISION,UNDER 15,24109,12344,11763,2,9098,4572,4526,,15011,7772,7237,2
AWARAN,AWARAN,SUB-DIVISION,05 - 24,22604,11324,11276,4,8576,4216,4360,,14028,7108,6916,4
AWARAN,AWARAN,SUB-DIVISION,15 - 49,18234,8997,9235,2,6630,3243,3387,,11604,5754,5848,2
AWARAN,AWARAN,SUB-DIVISION,15 - 64,20631,10276,10353,2,7518,3729,3789,,13113,6547,6564,2
AWARAN,AWARAN,SUB-DIVISION,18 - 60,17334,8619,8715,,6335,3136,3199,,10999,5483,5516,
AWARAN,AWARAN,SUB-DIVISION,18 &  ABOVE,18752,9407,9345,,6853,3425,3428,,11899,5982,5917,
AWARAN,AWARAN,SUB-DIVISION,60 &  ABOVE,1588,890,698,,595,339,256,,993,551,442,
AWARAN,AWARAN,SUB-DIVISION,65 &  ABOVE,1034,568,466,,378,212,166,,656,356,300,
GISHKORE,AWARAN,TEHSIL,ALL AGES,31462,16104,15355,3,31462,16104,15355,3,,,,
GISHKORE,AWARAN,TEHSIL,UNDER 1,491,262,229,,491,262,229,,,,,
GISHKORE,AWARAN,TEHSIL,UNDER 5,5226,2685,2541,,5226,2685,2541,,,,,
GISHKORE,AWARAN,TEHSIL,UNDER 10,10587,5446,5141,,10587,5446,5141,,,,,
GISHKORE,AWARAN,TEHSIL,UNDER 15,15137,7826,7311,,15137,7826,7311,,,,,
GISHKORE,AWARAN,TEHSIL,05 - 24,15093,7681,7412,,15093,7681,7412,,,,,
GISHKORE,AWARAN,TEHSIL,15 - 49,13385,6636,6746,3,13385,6636,6746,3,,,,
GISHKORE,AWARAN,TEHSIL,15 - 64,15419,7739,7677,3,15419,7739,7677,3,,,,
GISHKORE,AWARAN,TEHSIL,18 - 60,12936,6494,6439,3,12936,6494,6439,3,,,,
GISHKORE,AWARAN,TEHSIL,18 &  ABOVE,14171,7225,6943,3,14171,7225,6943,3,,,,
GISHKORE,AWARAN,TEHSIL,60 &  ABOVE,1392,822,570,,1392,822,570,,,,,
GISHKORE,AWARAN,TEHSIL,65 &  ABOVE,906,539,367,,906,539,367,,,,,
JHAL JAO,AWARAN,TEHSIL,ALL AGES,28132,14420,13709,3,28132,14420,13709,3,,,,
JHAL JAO,AWARAN,TEHSIL,UNDER 1,459,242,217,,459,242,217,,,,,
JHAL JAO,AWARAN,TEHSIL,UNDER 5,5116,2598,2518,,5116,2598,2518,,,,,
JHAL JAO,AWARAN,TEHSIL,UNDER 10,10289,5259,5030,,10289,5259,5030,,,,,
JHAL JAO,AWARAN,TEHSIL,UNDER 15,14279,7326,6953,,14279,7326,6953,,,,,
JHAL JAO,AWARAN,TEHSIL,05 - 24,14105,7245,6860,,14105,7245,6860,,,,,
JHAL JAO,AWARAN,TEHSIL,15 - 49,11668,5870,5795,3,11668,5870,5795,3,,,,
JHAL JAO,AWARAN,TEHSIL,15 - 64,13327,6795,6529,3,13327,6795,6529,3,,,,
JHAL JAO,AWARAN,TEHSIL,18 - 60,11278,5683,5592,3,11278,5683,5592,3,,,,
JHAL JAO,AWARAN,TEHSIL,18 &  ABOVE,12074,6155,5916,3,12074,6155,5916,3,,,,
JHAL JAO,AWARAN,TEHSIL,60 &  ABOVE,914,537,377,,914,537,377,,,,,
JHAL JAO,AWARAN,TEHSIL,65 &  ABOVE,526,299,227,,526,299,227,,,,,
KORAK JHAO,AWARAN,TEHSIL,ALL AGES,27652,14237,13414,1,27652,14237,13414,1,,,,
KORAK JHAO,AWARAN,TEHSIL,UNDER 1,620,349,271,,620,349,271,,,,,
KORAK JHAO,AWARAN,TEHSIL,UNDER 5,5052,2540,2512,,5052,2540,2512,,,,,
KORAK JHAO,AWARAN,TEHSIL,UNDER 10,10195,5160,5035,,10195,5160,5035,,,,,
KORAK JHAO,AWARAN,TEHSIL,UNDER 15,14423,7341,7082,,14423,7341,7082,,,,,
KORAK JHAO,AWARAN,TEHSIL,05 - 24,14053,7291,6761,1,14053,7291,6761,1,,,,
KORAK JHAO,AWARAN,TEHSIL,15 - 49,11185,5777,5407,1,11185,5777,5407,1,,,,
KORAK JHAO,AWARAN,TEHSIL,15 - 64,12710,6604,6105,1,12710,6604,6105,1,,,,
KORAK JHAO,AWARAN,TEHSIL,18 - 60,10756,5514,5242,,10756,5514,5242,,,,,
KORAK JHAO,AWARAN,TEHSIL,18 &  ABOVE,11530,5956,5574,,11530,5956,5574,,,,,
KORAK JHAO,AWARAN,TEHSIL,60 &  ABOVE,881,505,376,,881,505,376,,,,,
KORAK JHAO,AWARAN,TEHSIL,65 &  ABOVE,519,292,227,,519,292,227,,,,,
MASHKAI,AWARAN,TEHSIL,ALL AGES,45938,23674,22258,6,27882,14242,13635,5,18056,9432,8623,1
MASHKAI,AWARAN,TEHSIL,UNDER 1,618,303,315,,412,192,220,,206,111,95,
MASHKAI,AWARAN,TEHSIL,UNDER 5,7062,3426,3636,,4490,2197,2293,,2572,1229,1343,
MASHKAI,AWARAN,TEHSIL,UNDER 10,13899,6845,7054,,8892,4366,4526,,5007,2479,2528,
MASHKAI,AWARAN,TEHSIL,UNDER 15,20371,10209,10162,,12938,6470,6468,,7433,3739,3694,
MASHKAI,AWARAN,TEHSIL,05 - 24,22345,11588,10755,2,13526,6860,6665,1,8819,4728,4090,1
MASHKAI,AWARAN,TEHSIL,15 - 49,21452,11213,10233,6,12456,6422,6029,5,8996,4791,4204,1
MASHKAI,AWARAN,TEHSIL,15 - 64,24232,12747,11479,6,14171,7368,6798,5,10061,5379,4681,1
MASHKAI,AWARAN,TEHSIL,18 - 60,20638,10861,9772,5,12094,6283,5807,4,8544,4578,3965,1
MASHKAI,AWARAN,TEHSIL,18 &  ABOVE,22468,11877,10586,5,13163,6868,6291,4,9305,5009,4295,1
MASHKAI,AWARAN,TEHSIL,60 &  ABOVE,2045,1137,908,,1211,664,547,,834,473,361,
MASHKAI,AWARAN,TEHSIL,65 &  ABOVE,1335,718,617,,773,404,369,,562,314,248,
BARKHAN,BARKHAN,DISTRICT,ALL AGES,210249,109624,100617,8,195824,102226,93591,7,14425,7398,7026,1
BARKHAN,BARKHAN,DISTRICT,UNDER 1,6341,3210,3131,,6017,3053,2964,,324,157,167,
BARKHAN,BARKHAN,DISTRICT,UNDER 5,43726,22653,21073,,41243,21391,19852,,2483,1262,1221,
BARKHAN,BARKHAN,DISTRICT,UNDER 10,84790,44269,40521,,79872,41744,38128,,4918,2525,2393,
BARKHAN,BARKHAN,DISTRICT,UNDER 15,114903,60522,54379,2,108135,56993,51140,2,6768,3529,3239,
BARKHAN,BARKHAN,DISTRICT,05 - 24,104439,55553,48880,6,97460,51895,45559,6,6979,3658,3321,
BARKHAN,BARKHAN,DISTRICT,15 - 49,77703,40167,37531,5,71426,36986,34436,4,6277,3181,3095,1
BARKHAN,BARKHAN,DISTRICT,15 - 64,89503,46156,43341,6,82232,42470,39757,5,7271,3686,3584,1
BARKHAN,BARKHAN,DISTRICT,18 - 60,75515,38504,37008,3,69440,35482,33956,2,6075,3022,3052,1
BARKHAN,BARKHAN,DISTRICT,18 &  ABOVE,83683,42688,40992,3,77038,39382,37654,2,6645,3306,3338,1
BARKHAN,BARKHAN,DISTRICT,60 &  ABOVE,8864,4549,4315,,8240,4238,4002,,624,311,313,
BARKHAN,BARKHAN,DISTRICT,65 &  ABOVE,5843,2946,2897,,5457,2763,2694,,386,183,203,
BARKHAN,BARKHAN,TEHSIL,ALL AGES,210249,109624,100617,8,195824,102226,93591,7,14425,7398,7026,1
BARKHAN,BARKHAN,TEHSIL,UNDER 1,6341,3210,3131,,6017,3053,2964,,324,157,167,
BARKHAN,BARKHAN,TEHSIL,UNDER 5,43726,22653,21073,,41243,21391,19852,,2483,1262,1221,
BARKHAN,BARKHAN,TEHSIL,UNDER 10,84790,44269,40521,,79872,41744,38128,,4918,2525,2393,
BARKHAN,BARKHAN,TEHSIL,UNDER 15,114903,60522,54379,2,108135,56993,51140,2,6768,3529,3239,
BARKHAN,BARKHAN,TEHSIL,05 - 24,104439,55553,48880,6,97460,51895,45559,6,6979,3658,3321,
BARKHAN,BARKHAN,TEHSIL,15 - 49,77703,40167,37531,5,71426,36986,34436,4,6277,3181,3095,1
BARKHAN,BARKHAN,TEHSIL,15 - 64,89503,46156,43341,6,82232,42470,39757,5,7271,3686,3584,1
BARKHAN,BARKHAN,TEHSIL,18 - 60,75515,38504,37008,3,69440,35482,33956,2,6075,3022,3052,1
BARKHAN,BARKHAN,TEHSIL,18 &  ABOVE,83683,42688,40992,3,77038,39382,37654,2,6645,3306,3338,1
BARKHAN,BARKHAN,TEHSIL,60 &  ABOVE,8864,4549,4315,,8240,4238,4002,,624,311,313,
BARKHAN,BARKHAN,TEHSIL,65 &  ABOVE,5843,2946,2897,,5457,2763,2694,,386,183,203,
CHAGAI,CHAGAI,DISTRICT,ALL AGES,268611,139642,128964,5,248652,129430,119217,5,19959,10212,9747,
CHAGAI,CHAGAI,DISTRICT,UNDER 1,6843,3475,3368,,6452,3278,3174,,391,197,194,
CHAGAI,CHAGAI,DISTRICT,UNDER 5,52155,26833,25322,,49066,25242,23824,,3089,1591,1498,
CHAGAI,CHAGAI,DISTRICT,UNDER 10,101423,52316,49107,,95010,49030,45980,,6413,3286,3127,
CHAGAI,CHAGAI,DISTRICT,UNDER 15,140142,72426,67715,1,130932,67699,63232,1,9210,4727,4483,
CHAGAI,CHAGAI,DISTRICT,05 - 24,138936,71976,66956,4,128723,66802,61917,4,10213,5174,5039,
CHAGAI,CHAGAI,DISTRICT,15 - 49,110294,56843,53447,4,101099,52202,48893,4,9195,4641,4554,
CHAGAI,CHAGAI,DISTRICT,15 - 64,123152,64159,58989,4,112848,58909,53935,4,10304,5250,5054,
CHAGAI,CHAGAI,DISTRICT,18 - 60,102368,52986,49381,1,93835,48643,45191,1,8533,4343,4190,
CHAGAI,CHAGAI,DISTRICT,18 &  ABOVE,109954,57404,52549,1,100780,52711,48068,1,9174,4693,4481,
CHAGAI,CHAGAI,DISTRICT,60 &  ABOVE,8218,4780,3438,,7522,4398,3124,,696,382,314,
CHAGAI,CHAGAI,DISTRICT,65 &  ABOVE,5317,3057,2260,,4872,2822,2050,,445,235,210,
CHAGAI,CHAGAI,TEHSIL,ALL AGES,73326,36992,36331,3,73326,36992,36331,3,,,,
CHAGAI,CHAGAI,TEHSIL,UNDER 1,1594,774,820,,1594,774,820,,,,,
CHAGAI,CHAGAI,TEHSIL,UNDER 5,13424,6615,6809,,13424,6615,6809,,,,,
CHAGAI,CHAGAI,TEHSIL,UNDER 10,26952,13455,13497,,26952,13455,13497,,,,,
CHAGAI,CHAGAI,TEHSIL,UNDER 15,37449,18741,18707,1,37449,18741,18707,1,,,,
CHAGAI,CHAGAI,TEHSIL,05 - 24,38188,19180,19006,2,38188,19180,19006,2,,,,
CHAGAI,CHAGAI,TEHSIL,15 - 49,30706,15315,15389,2,30706,15315,15389,2,,,,
CHAGAI,CHAGAI,TEHSIL,15 - 64,34363,17358,17003,2,34363,17358,17003,2,,,,
CHAGAI,CHAGAI,TEHSIL,18 - 60,29148,14684,14463,1,29148,14684,14463,1,,,,
CHAGAI,CHAGAI,TEHSIL,18 &  ABOVE,31294,15959,15334,1,31294,15959,15334,1,,,,
CHAGAI,CHAGAI,TEHSIL,60 &  ABOVE,2314,1367,947,,2314,1367,947,,,,,
CHAGAI,CHAGAI,TEHSIL,65 &  ABOVE,1514,893,621,,1514,893,621,,,,,
DALBANDIN,CHAGAI,SUB-DIVISION,ALL AGES,122763,63630,59132,1,102804,53418,49385,1,19959,10212,9747,
DALBANDIN,CHAGAI,SUB-DIVISION,UNDER 1,2819,1458,1361,,2428,1261,1167,,391,197,194,
DALBANDIN,CHAGAI,SUB-DIVISION,UNDER 5,23644,12304,11340,,20555,10713,9842,,3089,1591,1498,
DALBANDIN,CHAGAI,SUB-DIVISION,UNDER 10,45894,23848,22046,,39481,20562,18919,,6413,3286,3127,
DALBANDIN,CHAGAI,SUB-DIVISION,UNDER 15,62965,32636,30329,,53755,27909,25846,,9210,4727,4483,
DALBANDIN,CHAGAI,SUB-DIVISION,05 - 24,62497,31937,30559,1,52284,26763,25520,1,10213,5174,5039,
DALBANDIN,CHAGAI,SUB-DIVISION,15 - 49,51332,26159,25172,1,42137,21518,20618,1,9195,4641,4554,
DALBANDIN,CHAGAI,SUB-DIVISION,15 - 64,57330,29592,27737,1,47026,24342,22683,1,10304,5250,5054,
DALBANDIN,CHAGAI,SUB-DIVISION,18 - 60,47839,24678,23161,,39306,20335,18971,,8533,4343,4190,
DALBANDIN,CHAGAI,SUB-DIVISION,18 &  ABOVE,51385,26735,24650,,42211,22042,20169,,9174,4693,4481,
DALBANDIN,CHAGAI,SUB-DIVISION,60 &  ABOVE,3852,2227,1625,,3156,1845,1311,,696,382,314,
DALBANDIN,CHAGAI,SUB-DIVISION,65 &  ABOVE,2468,1402,1066,,2023,1167,856,,445,235,210,
NOKUNDI,CHAGAI,TEHSIL,ALL AGES,30415,16526,13888,1,30415,16526,13888,1,,,,
NOKUNDI,CHAGAI,TEHSIL,UNDER 1,1338,710,628,,1338,710,628,,,,,
NOKUNDI,CHAGAI,TEHSIL,UNDER 5,7196,3930,3266,,7196,3930,3266,,,,,
NOKUNDI,CHAGAI,TEHSIL,UNDER 10,13125,7186,5939,,13125,7186,5939,,,,,
NOKUNDI,CHAGAI,TEHSIL,UNDER 15,17924,9772,8152,,17924,9772,8152,,,,,
NOKUNDI,CHAGAI,TEHSIL,05 - 24,15917,8790,7126,1,15917,8790,7126,1,,,,
NOKUNDI,CHAGAI,TEHSIL,15 - 49,10753,5764,4988,1,10753,5764,4988,1,,,,
NOKUNDI,CHAGAI,TEHSIL,15 - 64,12001,6481,5519,1,12001,6481,5519,1,,,,
NOKUNDI,CHAGAI,TEHSIL,18 - 60,9596,5081,4515,,9596,5081,4515,,,,,
NOKUNDI,CHAGAI,TEHSIL,18 &  ABOVE,10298,5468,4830,,10298,5468,4830,,,,,
NOKUNDI,CHAGAI,TEHSIL,60 &  ABOVE,757,420,337,,757,420,337,,,,,
NOKUNDI,CHAGAI,TEHSIL,65 &  ABOVE,490,273,217,,490,273,217,,,,,
TAFTAN,CHAGAI,SUB-DIVISION,ALL AGES,19259,10707,8552,,19259,10707,8552,,,,,
TAFTAN,CHAGAI,SUB-DIVISION,UNDER 1,613,301,312,,613,301,312,,,,,
TAFTAN,CHAGAI,SUB-DIVISION,UNDER 5,3819,1942,1877,,3819,1942,1877,,,,,
TAFTAN,CHAGAI,SUB-DIVISION,UNDER 10,7446,3840,3606,,7446,3840,3606,,,,,
TAFTAN,CHAGAI,SUB-DIVISION,UNDER 15,10135,5342,4793,,10135,5342,4793,,,,,
TAFTAN,CHAGAI,SUB-DIVISION,05 - 24,10346,5863,4483,,10346,5863,4483,,,,,
TAFTAN,CHAGAI,SUB-DIVISION,15 - 49,8156,4761,3395,,8156,4761,3395,,,,,
TAFTAN,CHAGAI,SUB-DIVISION,15 - 64,8908,5212,3696,,8908,5212,3696,,,,,
TAFTAN,CHAGAI,SUB-DIVISION,18 - 60,7385,4244,3141,,7385,4244,3141,,,,,
TAFTAN,CHAGAI,SUB-DIVISION,18 &  ABOVE,7717,4479,3238,,7717,4479,3238,,,,,
TAFTAN,CHAGAI,SUB-DIVISION,60 &  ABOVE,367,260,107,,367,260,107,,,,,
TAFTAN,CHAGAI,SUB-DIVISION,65 &  ABOVE,216,153,63,,216,153,63,,,,,
YAK MACHH,CHAGAI,SUB-TEHSIL,ALL AGES,22848,11787,11061,,22848,11787,11061,,,,,
YAK MACHH,CHAGAI,SUB-TEHSIL,UNDER 1,479,232,247,,479,232,247,,,,,
YAK MACHH,CHAGAI,SUB-TEHSIL,UNDER 5,4072,2042,2030,,4072,2042,2030,,,,,
YAK MACHH,CHAGAI,SUB-TEHSIL,UNDER 10,8006,3987,4019,,8006,3987,4019,,,,,
YAK MACHH,CHAGAI,SUB-TEHSIL,UNDER 15,11669,5935,5734,,11669,5935,5734,,,,,
YAK MACHH,CHAGAI,SUB-TEHSIL,05 - 24,11988,6206,5782,,11988,6206,5782,,,,,
YAK MACHH,CHAGAI,SUB-TEHSIL,15 - 49,9347,4844,4503,,9347,4844,4503,,,,,
YAK MACHH,CHAGAI,SUB-TEHSIL,15 - 64,10550,5516,5034,,10550,5516,5034,,,,,
YAK MACHH,CHAGAI,SUB-TEHSIL,18 - 60,8400,4299,4101,,8400,4299,4101,,,,,
YAK MACHH,CHAGAI,SUB-TEHSIL,18 &  ABOVE,9260,4763,4497,,9260,4763,4497,,,,,
YAK MACHH,CHAGAI,SUB-TEHSIL,60 &  ABOVE,928,506,422,,928,506,422,,,,,
YAK MACHH,CHAGAI,SUB-TEHSIL,65 &  ABOVE,629,336,293,,629,336,293,,,,,
CHAMAN,CHAMAN,DISTRICT,ALL AGES,466218,261194,205011,13,336079,189666,146401,12,130139,71528,58610,1
CHAMAN,CHAMAN,DISTRICT,UNDER 1,10705,6280,4425,,7983,4646,3337,,2722,1634,1088,
CHAMAN,CHAMAN,DISTRICT,UNDER 5,95923,56344,39579,,71601,42189,29412,,24322,14155,10167,
CHAMAN,CHAMAN,DISTRICT,UNDER 10,182044,105844,76200,,135974,79517,56457,,46070,26327,19743,
CHAMAN,CHAMAN,DISTRICT,UNDER 15,251915,146578,105332,5,187341,109763,77573,5,64574,36815,27759,
CHAMAN,CHAMAN,DISTRICT,05 - 24,252665,142593,110063,9,183687,104688,78991,8,68978,37905,31072,1
CHAMAN,CHAMAN,DISTRICT,15 - 49,188833,100354,88471,8,131519,70272,61240,7,57314,30082,27231,1
CHAMAN,CHAMAN,DISTRICT,15 - 64,206793,110241,96544,8,143661,76975,66679,7,63132,33266,29865,1
CHAMAN,CHAMAN,DISTRICT,18 - 60,170899,90259,80634,6,118121,62515,55601,5,52778,27744,25033,1
CHAMAN,CHAMAN,DISTRICT,18 &  ABOVE,181637,96483,85148,6,125442,66749,58688,5,56195,29734,26460,1
CHAMAN,CHAMAN,DISTRICT,60 &  ABOVE,11812,6819,4993,,8026,4627,3399,,3786,2192,1594,
CHAMAN,CHAMAN,DISTRICT,65 &  ABOVE,7510,4375,3135,,5077,2928,2149,,2433,1447,986,
CHAMAN CITY,CHAMAN,SUB-DIVISION,ALL AGES,130139,71528,58610,1,,,,,130139,71528,58610,1
CHAMAN CITY,CHAMAN,SUB-DIVISION,UNDER 1,2722,1634,1088,,,,,,2722,1634,1088,
CHAMAN CITY,CHAMAN,SUB-DIVISION,UNDER 5,24322,14155,10167,,,,,,24322,14155,10167,
CHAMAN CITY,CHAMAN,SUB-DIVISION,UNDER 10,46070,26327,19743,,,,,,46070,26327,19743,
CHAMAN CITY,CHAMAN,SUB-DIVISION,UNDER 15,64574,36815,27759,,,,,,64574,36815,27759,
CHAMAN CITY,CHAMAN,SUB-DIVISION,05 - 24,68978,37905,31072,1,,,,,68978,37905,31072,1
CHAMAN CITY,CHAMAN,SUB-DIVISION,15 - 49,57314,30082,27231,1,,,,,57314,30082,27231,1
CHAMAN CITY,CHAMAN,SUB-DIVISION,15 - 64,63132,33266,29865,1,,,,,63132,33266,29865,1
CHAMAN CITY,CHAMAN,SUB-DIVISION,18 - 60,52778,27744,25033,1,,,,,52778,27744,25033,1
CHAMAN CITY,CHAMAN,SUB-DIVISION,18 &  ABOVE,56195,29734,26460,1,,,,,56195,29734,26460,1
CHAMAN CITY,CHAMAN,SUB-DIVISION,60 &  ABOVE,3786,2192,1594,,,,,,3786,2192,1594,
CHAMAN CITY,CHAMAN,SUB-DIVISION,65 &  ABOVE,2433,1447,986,,,,,,2433,1447,986,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,ALL AGES,336079,189666,146401,12,336079,189666,146401,12,,,,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,UNDER 1,7983,4646,3337,,7983,4646,3337,,,,,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,UNDER 5,71601,42189,29412,,71601,42189,29412,,,,,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,UNDER 10,135974,79517,56457,,135974,79517,56457,,,,,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,UNDER 15,187341,109763,77573,5,187341,109763,77573,5,,,,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,05 - 24,183687,104688,78991,8,183687,104688,78991,8,,,,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,15 - 49,131519,70272,61240,7,131519,70272,61240,7,,,,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,15 - 64,143661,76975,66679,7,143661,76975,66679,7,,,,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,18 - 60,118121,62515,55601,5,118121,62515,55601,5,,,,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,18 &  ABOVE,125442,66749,58688,5,125442,66749,58688,5,,,,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,60 &  ABOVE,8026,4627,3399,,8026,4627,3399,,,,,
CHAMAN SADDAR,CHAMAN,SUB-DIVISION,65 &  ABOVE,5077,2928,2149,,5077,2928,2149,,,,,
DERA BUGTI,DERA BUGTI,DISTRICT,ALL AGES,355274,194588,160682,4,246827,137659,109165,3,108447,56929,51517,1
DERA BUGTI,DERA BUGTI,DISTRICT,UNDER 1,11164,5848,5316,,7930,4136,3794,,3234,1712,1522,
DERA BUGTI,DERA BUGTI,DISTRICT,UNDER 5,81885,44343,37542,,58250,31890,26360,,23635,12453,11182,
DERA BUGTI,DERA BUGTI,DISTRICT,UNDER 10,152457,84817,67640,,108270,61252,47018,,44187,23565,20622,
DERA BUGTI,DERA BUGTI,DISTRICT,UNDER 15,198402,113892,84509,1,140995,82814,58180,1,57407,31078,26329,
DERA BUGTI,DERA BUGTI,DISTRICT,05 - 24,174540,100820,73717,3,120475,71858,48615,2,54065,28962,25102,1
DERA BUGTI,DERA BUGTI,DISTRICT,15 - 49,133166,68169,64994,3,89540,46041,43497,2,43626,22128,21497,1
DERA BUGTI,DERA BUGTI,DISTRICT,15 - 64,150544,77141,73400,3,101361,52206,49153,2,49183,24935,24247,1
DERA BUGTI,DERA BUGTI,DISTRICT,18 - 60,127556,62482,65073,1,85909,41820,44088,1,41647,20662,20985,
DERA BUGTI,DERA BUGTI,DISTRICT,18 &  ABOVE,137332,67951,69380,1,92728,45796,46931,1,44604,22155,22449,
DERA BUGTI,DERA BUGTI,DISTRICT,60 &  ABOVE,10918,6084,4834,,7679,4445,3234,,3239,1639,1600,
DERA BUGTI,DERA BUGTI,DISTRICT,65 &  ABOVE,6328,3555,2773,,4471,2639,1832,,1857,916,941,
BAIKER,DERA BUGTI,SUB-TEHSIL,ALL AGES,33410,18736,14674,,33410,18736,14674,,,,,
BAIKER,DERA BUGTI,SUB-TEHSIL,UNDER 1,1233,648,585,,1233,648,585,,,,,
BAIKER,DERA BUGTI,SUB-TEHSIL,UNDER 5,8174,4453,3721,,8174,4453,3721,,,,,
BAIKER,DERA BUGTI,SUB-TEHSIL,UNDER 10,14968,8424,6544,,14968,8424,6544,,,,,
BAIKER,DERA BUGTI,SUB-TEHSIL,UNDER 15,20234,11976,8258,,20234,11976,8258,,,,,
BAIKER,DERA BUGTI,SUB-TEHSIL,05 - 24,16393,10233,6160,,16393,10233,6160,,,,,
BAIKER,DERA BUGTI,SUB-TEHSIL,15 - 49,11292,5779,5513,,11292,5779,5513,,,,,
BAIKER,DERA BUGTI,SUB-TEHSIL,15 - 64,12754,6506,6248,,12754,6506,6248,,,,,
BAIKER,DERA BUGTI,SUB-TEHSIL,18 - 60,10506,4727,5779,,10506,4727,5779,,,,,
BAIKER,DERA BUGTI,SUB-TEHSIL,18 &  ABOVE,11205,5133,6072,,11205,5133,6072,,,,,
BAIKER,DERA BUGTI,SUB-TEHSIL,60 &  ABOVE,785,456,329,,785,456,329,,,,,
BAIKER,DERA BUGTI,SUB-TEHSIL,65 &  ABOVE,422,254,168,,422,254,168,,,,,
DERA BUGTI,DERA BUGTI,SUB-DIVISION,ALL AGES,50943,26696,24247,,22063,11772,10291,,28880,14924,13956,
DERA BUGTI,DERA BUGTI,SUB-DIVISION,UNDER 1,1523,800,723,,657,338,319,,866,462,404,
DERA BUGTI,DERA BUGTI,SUB-DIVISION,UNDER 5,11225,5811,5414,,5047,2632,2415,,6178,3179,2999,
DERA BUGTI,DERA BUGTI,SUB-DIVISION,UNDER 10,20907,10996,9911,,9305,4990,4315,,11602,6006,5596,
DERA BUGTI,DERA BUGTI,SUB-DIVISION,UNDER 15,26935,14451,12484,,11890,6559,5331,,15045,7892,7153,
DERA BUGTI,DERA BUGTI,SUB-DIVISION,05 - 24,24039,12941,11098,,10272,5731,4541,,13767,7210,6557,
DERA BUGTI,DERA BUGTI,SUB-DIVISION,15 - 49,19691,10029,9662,,8208,4177,4031,,11483,5852,5631,
DERA BUGTI,DERA BUGTI,SUB-DIVISION,15 - 64,22769,11616,11153,,9570,4887,4683,,13199,6729,6470,
DERA BUGTI,DERA BUGTI,SUB-DIVISION,18 - 60,19394,9679,9715,,8124,4034,4090,,11270,5645,5625,
DERA BUGTI,DERA BUGTI,SUB-DIVISION,18 &  ABOVE,21294,10668,10626,,9006,4510,4496,,12288,6158,6130,
DERA BUGTI,DERA BUGTI,SUB-DIVISION,60 &  ABOVE,2076,1087,989,,981,531,450,,1095,556,539,
DERA BUGTI,DERA BUGTI,SUB-DIVISION,65 &  ABOVE,1239,629,610,,603,326,277,,636,303,333,
LOTI,DERA BUGTI,SUB-TEHSIL,ALL AGES,21711,13350,8361,,21711,13350,8361,,,,,
LOTI,DERA BUGTI,SUB-TEHSIL,UNDER 1,368,235,133,,368,235,133,,,,,
