name_admin_unit,part_of_district,admin_unit,religion,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
KALLAR SAYADDAN,RAWALPINDI,TEHSIL,CHRISTIAN,569,307,262,,372,209,163,,197,98,99,
KALLAR SAYADDAN,RAWALPINDI,TEHSIL,HINDU JATI,2,1,1,,2,1,1,,,,,
KALLAR SAYADDAN,RAWALPINDI,TEHSIL,MUSLIM,241954,125848,116090,16,181253,94327,86918,8,60701,31521,29172,8
KALLAR SAYADDAN,RAWALPINDI,TEHSIL,OTHERS,178,101,77,,138,73,65,,40,28,12,
KALLAR SAYADDAN,RAWALPINDI,TEHSIL,PARSI,,,,,,,,,,,,
KALLAR SAYADDAN,RAWALPINDI,TEHSIL,SCHEDULED CASTE,1,1,,,,,,,1,1,,
KALLAR SAYADDAN,RAWALPINDI,TEHSIL,SIKH,2,1,1,,1,,1,,1,1,,
KALUR KOT,BHAKKAR,TEHSIL,QADIANI/AHMADI,2,1,1,,2,1,1,,,,,
KALUR KOT,BHAKKAR,TEHSIL,CHRISTIAN,1058,538,520,,889,459,430,,169,79,90,
KALUR KOT,BHAKKAR,TEHSIL,HINDU JATI,,,,,,,,,,,,
KALUR KOT,BHAKKAR,TEHSIL,MUSLIM,414453,199861,214583,9,359032,173043,185981,8,55421,26818,28602,1
KALUR KOT,BHAKKAR,TEHSIL,OTHERS,23,15,8,,14,9,5,,9,6,3,
KALUR KOT,BHAKKAR,TEHSIL,PARSI,,,,,,,,,,,,
KALUR KOT,BHAKKAR,TEHSIL,SCHEDULED CASTE,5,,5,,5,,5,,,,,
KALUR KOT,BHAKKAR,TEHSIL,SIKH,5,4,1,,5,4,1,,,,,
KAMALIA,TOBA TEK SINGH,TEHSIL,QADIANI/AHMADI,578,281,297,,571,277,294,,7,4,3,
KAMALIA,TOBA TEK SINGH,TEHSIL,CHRISTIAN,3336,1696,1639,1,1253,619,634,,2083,1077,1005,1
KAMALIA,TOBA TEK SINGH,TEHSIL,HINDU JATI,39,4,35,,38,3,35,,1,1,,
KAMALIA,TOBA TEK SINGH,TEHSIL,MUSLIM,418418,203846,214522,50,253898,123637,130251,10,164520,80209,84271,40
KAMALIA,TOBA TEK SINGH,TEHSIL,OTHERS,93,45,48,,90,42,48,,3,3,,
KAMALIA,TOBA TEK SINGH,TEHSIL,PARSI,2,2,,,2,2,,,,,,
KAMALIA,TOBA TEK SINGH,TEHSIL,SCHEDULED CASTE,7,1,6,,6,1,5,,1,,1,
KAMALIA,TOBA TEK SINGH,TEHSIL,SIKH,4,2,2,,2,2,,,2,,2,
KAMOKE,GUJRANWALA,TEHSIL,QADIANI/AHMADI,287,137,150,,205,100,105,,82,37,45,
KAMOKE,GUJRANWALA,TEHSIL,CHRISTIAN,21616,10530,11086,,16298,7933,8365,,5318,2597,2721,
KAMOKE,GUJRANWALA,TEHSIL,HINDU JATI,50,31,19,,44,27,17,,6,4,2,
KAMOKE,GUJRANWALA,TEHSIL,MUSLIM,659296,325702,333551,43,372754,184002,188741,11,286542,141700,144810,32
KAMOKE,GUJRANWALA,TEHSIL,OTHERS,10,5,5,,8,3,5,,2,2,,
KAMOKE,GUJRANWALA,TEHSIL,PARSI,1,,1,,,,,,1,,1,
KAMOKE,GUJRANWALA,TEHSIL,SCHEDULED CASTE,8,2,6,,3,,3,,5,2,3,
KAMOKE,GUJRANWALA,TEHSIL,SIKH,28,13,15,,4,2,2,,24,11,13,
KAROR LAL ESAN,LAYYAH,TEHSIL,QADIANI/AHMADI,303,162,141,,301,161,140,,2,1,1,
KAROR LAL ESAN,LAYYAH,TEHSIL,CHRISTIAN,9044,4462,4581,1,7388,3653,3735,,1656,809,846,1
KAROR LAL ESAN,LAYYAH,TEHSIL,HINDU JATI,10,4,6,,9,4,5,,1,,1,
KAROR LAL ESAN,LAYYAH,TEHSIL,MUSLIM,675314,327910,347366,38,586373,284155,302214,4,88941,43755,45152,34
KAROR LAL ESAN,LAYYAH,TEHSIL,OTHERS,30,21,9,,5,4,1,,25,17,8,
KAROR LAL ESAN,LAYYAH,TEHSIL,PARSI,,,,,,,,,,,,
KAROR LAL ESAN,LAYYAH,TEHSIL,SCHEDULED CASTE,9,4,5,,7,3,4,,2,1,1,
KAROR LAL ESAN,LAYYAH,TEHSIL,SIKH,7,4,3,,4,3,1,,3,1,2,
KASUR,KASUR,DISTRICT,QADIANI/AHMADI,803,375,428,,553,263,290,,250,112,138,
KASUR,KASUR,DISTRICT,CHRISTIAN,140136,69232,70903,1,98036,48302,49734,,42100,20930,21169,1
KASUR,KASUR,DISTRICT,HINDU JATI,415,243,172,,307,183,124,,108,60,48,
KASUR,KASUR,DISTRICT,MUSLIM,3939584,1925109,2014077,398,2740903,1336755,1404009,139,1198681,588354,610068,259
KASUR,KASUR,DISTRICT,OTHERS,514,240,274,,324,165,159,,190,75,115,
KASUR,KASUR,DISTRICT,PARSI,3,2,1,,3,2,1,,,,,
KASUR,KASUR,DISTRICT,SCHEDULED CASTE,60,23,37,,50,19,31,,10,4,6,
KASUR,KASUR,DISTRICT,SIKH,53,33,20,,23,13,10,,30,20,10,
KASUR,KASUR,TEHSIL,QADIANI/AHMADI,342,165,177,,177,89,88,,165,76,89,
KASUR,KASUR,TEHSIL,CHRISTIAN,67406,33352,34054,,40064,19840,20224,,27342,13512,13830,
KASUR,KASUR,TEHSIL,HINDU JATI,282,160,122,,195,113,82,,87,47,40,
KASUR,KASUR,TEHSIL,MUSLIM,1535415,750142,785126,147,855819,417327,438482,10,679596,332815,346644,137
KASUR,KASUR,TEHSIL,OTHERS,171,65,106,,41,18,23,,130,47,83,
KASUR,KASUR,TEHSIL,PARSI,,,,,,,,,,,,
KASUR,KASUR,TEHSIL,SCHEDULED CASTE,16,7,9,,10,4,6,,6,3,3,
KASUR,KASUR,TEHSIL,SIKH,26,17,9,,4,2,2,,22,15,7,
KHAIRPUR TAMEWALI,BAHAWALPUR,TEHSIL,QADIANI/AHMADI,34,18,16,,34,18,16,,,,,
KHAIRPUR TAMEWALI,BAHAWALPUR,TEHSIL,CHRISTIAN,921,505,415,1,620,355,265,,301,150,150,1
KHAIRPUR TAMEWALI,BAHAWALPUR,TEHSIL,HINDU JATI,200,99,101,,62,31,31,,138,68,70,
KHAIRPUR TAMEWALI,BAHAWALPUR,TEHSIL,MUSLIM,287558,142319,145224,15,240850,119111,121728,11,46708,23208,23496,4
KHAIRPUR TAMEWALI,BAHAWALPUR,TEHSIL,OTHERS,8,2,6,,8,2,6,,,,,
KHAIRPUR TAMEWALI,BAHAWALPUR,TEHSIL,PARSI,1,,1,,1,,1,,,,,
KHAIRPUR TAMEWALI,BAHAWALPUR,TEHSIL,SCHEDULED CASTE,8,3,5,,6,2,4,,2,1,1,
KHAIRPUR TAMEWALI,BAHAWALPUR,TEHSIL,SIKH,11,6,5,,11,6,5,,,,,
KHANEWAL,KHANEWAL,DISTRICT,QADIANI/AHMADI,748,396,352,,544,289,255,,204,107,97,
KHANEWAL,KHANEWAL,DISTRICT,CHRISTIAN,60920,30099,30806,15,47091,23229,23856,6,13829,6870,6950,9
KHANEWAL,KHANEWAL,DISTRICT,HINDU JATI,265,145,120,,204,113,91,,61,32,29,
KHANEWAL,KHANEWAL,DISTRICT,MUSLIM,3301411,1598019,1703021,371,2598969,1256019,1342810,140,702442,342000,360211,231
KHANEWAL,KHANEWAL,DISTRICT,OTHERS,158,84,74,,129,69,60,,29,15,14,
KHANEWAL,KHANEWAL,DISTRICT,PARSI,2,1,1,,2,1,1,,,,,
KHANEWAL,KHANEWAL,DISTRICT,SCHEDULED CASTE,39,18,21,,21,9,12,,18,9,9,
KHANEWAL,KHANEWAL,DISTRICT,SIKH,46,20,26,,30,14,16,,16,6,10,
KHANEWAL,KHANEWAL,TEHSIL,QADIANI/AHMADI,328,173,155,,246,131,115,,82,42,40,
KHANEWAL,KHANEWAL,TEHSIL,CHRISTIAN,20226,9878,10345,3,13156,6396,6758,2,7070,3482,3587,1
KHANEWAL,KHANEWAL,TEHSIL,HINDU JATI,33,21,12,,26,16,10,,7,5,2,
KHANEWAL,KHANEWAL,TEHSIL,MUSLIM,966728,465750,500881,97,662993,318764,344173,56,303735,146986,156708,41
KHANEWAL,KHANEWAL,TEHSIL,OTHERS,67,32,35,,54,26,28,,13,6,7,
KHANEWAL,KHANEWAL,TEHSIL,PARSI,1,1,,,1,1,,,,,,
KHANEWAL,KHANEWAL,TEHSIL,SCHEDULED CASTE,11,6,5,,4,1,3,,7,5,2,
KHANEWAL,KHANEWAL,TEHSIL,SIKH,14,5,9,,10,5,5,,4,,4,
KHANPUR,RAHIM YAR KHAN,TEHSIL,QADIANI/AHMADI,157,79,78,,86,41,45,,71,38,33,
KHANPUR,RAHIM YAR KHAN,TEHSIL,CHRISTIAN,5255,2649,2605,1,3407,1664,1743,,1848,985,862,1
KHANPUR,RAHIM YAR KHAN,TEHSIL,HINDU JATI,25004,11952,13050,2,23338,11157,12179,2,1666,795,871,
KHANPUR,RAHIM YAR KHAN,TEHSIL,MUSLIM,1136815,544088,592601,126,816430,390814,425594,22,320385,153274,167007,104
KHANPUR,RAHIM YAR KHAN,TEHSIL,OTHERS,408,192,215,1,385,182,203,,23,10,12,1
KHANPUR,RAHIM YAR KHAN,TEHSIL,PARSI,1,,1,,1,,1,,,,,
KHANPUR,RAHIM YAR KHAN,TEHSIL,SCHEDULED CASTE,1233,615,618,,1225,613,612,,8,2,6,
KHANPUR,RAHIM YAR KHAN,TEHSIL,SIKH,12,3,9,,6,,6,,6,3,3,
KHARIAN,GUJRAT,TEHSIL,QADIANI/AHMADI,1409,733,676,,990,530,460,,419,203,216,
KHARIAN,GUJRAT,TEHSIL,CHRISTIAN,12871,6430,6441,,3130,1657,1473,,9741,4773,4968,
KHARIAN,GUJRAT,TEHSIL,HINDU JATI,83,27,56,,38,11,27,,45,16,29,
KHARIAN,GUJRAT,TEHSIL,MUSLIM,1159651,580329,579234,88,851798,435847,415929,22,307853,144482,163305,66
KHARIAN,GUJRAT,TEHSIL,OTHERS,37,20,17,,14,8,6,,23,12,11,
KHARIAN,GUJRAT,TEHSIL,PARSI,,,,,,,,,,,,
KHARIAN,GUJRAT,TEHSIL,SCHEDULED CASTE,19,6,13,,8,2,6,,11,4,7,
KHARIAN,GUJRAT,TEHSIL,SIKH,13,7,6,,7,4,3,,6,3,3,
KHUSHAB,KHUSHAB,DISTRICT,QADIANI/AHMADI,2123,1072,1051,,1598,809,789,,525,263,262,
KHUSHAB,KHUSHAB,DISTRICT,CHRISTIAN,15011,7491,7519,1,9959,4959,4999,1,5052,2532,2520,
KHUSHAB,KHUSHAB,DISTRICT,HINDU JATI,34,22,12,,21,13,8,,13,9,4,
KHUSHAB,KHUSHAB,DISTRICT,MUSLIM,1483583,724152,759383,48,1070506,523932,546559,15,413077,200220,212824,33
KHUSHAB,KHUSHAB,DISTRICT,OTHERS,49,23,26,,20,9,11,,29,14,15,
KHUSHAB,KHUSHAB,DISTRICT,PARSI,,,,,,,,,,,,
KHUSHAB,KHUSHAB,DISTRICT,SCHEDULED CASTE,21,14,7,,15,10,5,,6,4,2,
KHUSHAB,KHUSHAB,DISTRICT,SIKH,14,6,8,,5,1,4,,9,5,4,
KHUSHAB,KHUSHAB,TEHSIL,QADIANI/AHMADI,1432,721,711,,924,464,460,,508,257,251,
KHUSHAB,KHUSHAB,TEHSIL,CHRISTIAN,8757,4359,4398,,4281,2125,2156,,4476,2234,2242,
KHUSHAB,KHUSHAB,TEHSIL,HINDU JATI,16,12,4,,3,3,,,13,9,4,
KHUSHAB,KHUSHAB,TEHSIL,MUSLIM,806398,390352,416012,34,455909,220711,235192,6,350489,169641,180820,28
KHUSHAB,KHUSHAB,TEHSIL,OTHERS,33,17,16,,5,4,1,,28,13,15,
KHUSHAB,KHUSHAB,TEHSIL,PARSI,,,,,,,,,,,,
KHUSHAB,KHUSHAB,TEHSIL,SCHEDULED CASTE,8,6,2,,2,2,,,6,4,2,
KHUSHAB,KHUSHAB,TEHSIL,SIKH,10,5,5,,1,,1,,9,5,4,
KOH-E-SULEMAN,DERA GHAZI KHAN,TEHSIL,QADIANI/AHMADI,4,3,1,,4,3,1,,,,,
KOH-E-SULEMAN,DERA GHAZI KHAN,TEHSIL,CHRISTIAN,638,339,299,,638,339,299,,,,,
KOH-E-SULEMAN,DERA GHAZI KHAN,TEHSIL,HINDU JATI,5,3,2,,5,3,2,,,,,
KOH-E-SULEMAN,DERA GHAZI KHAN,TEHSIL,MUSLIM,248018,121384,126627,7,248018,121384,126627,7,,,,
KOH-E-SULEMAN,DERA GHAZI KHAN,TEHSIL,OTHERS,12,6,6,,12,6,6,,,,,
KOH-E-SULEMAN,DERA GHAZI KHAN,TEHSIL,PARSI,,,,,,,,,,,,
KOH-E-SULEMAN,DERA GHAZI KHAN,TEHSIL,SCHEDULED CASTE,5,1,4,,5,1,4,,,,,
KOH-E-SULEMAN,DERA GHAZI KHAN,TEHSIL,SIKH,1,1,,,1,1,,,,,,
KOT ADDU,MUZAFFARGARH,TEHSIL,QADIANI/AHMADI,226,103,123,,205,92,113,,21,11,10,
KOT ADDU,MUZAFFARGARH,TEHSIL,CHRISTIAN,2257,1229,1028,,1589,852,737,,668,377,291,
KOT ADDU,MUZAFFARGARH,TEHSIL,HINDU JATI,90,48,42,,89,48,41,,1,,1,
KOT ADDU,MUZAFFARGARH,TEHSIL,MUSLIM,1068591,531465,537104,22,849405,421459,427940,6,219186,110006,109164,16
KOT ADDU,MUZAFFARGARH,TEHSIL,OTHERS,81,34,47,,77,33,44,,4,1,3,
KOT ADDU,MUZAFFARGARH,TEHSIL,PARSI,5,3,2,,5,3,2,,,,,
KOT ADDU,MUZAFFARGARH,TEHSIL,SCHEDULED CASTE,8,3,5,,4,1,3,,4,2,2,
KOT ADDU,MUZAFFARGARH,TEHSIL,SIKH,24,10,14,,22,10,12,,2,,2,
KOT CHHUTTA,DERA GHAZI KHAN,TEHSIL,QADIANI/AHMADI,635,308,327,,635,308,327,,,,,
KOT CHHUTTA,DERA GHAZI KHAN,TEHSIL,CHRISTIAN,2333,1289,1044,,1938,1083,855,,395,206,189,
KOT CHHUTTA,DERA GHAZI KHAN,TEHSIL,HINDU JATI,68,26,42,,67,25,42,,1,1,,
KOT CHHUTTA,DERA GHAZI KHAN,TEHSIL,MUSLIM,901600,450588,450971,41,778719,388333,390376,10,122881,62255,60595,31
KOT CHHUTTA,DERA GHAZI KHAN,TEHSIL,OTHERS,15,9,6,,14,8,6,,1,1,,
KOT CHHUTTA,DERA GHAZI KHAN,TEHSIL,PARSI,,,,,,,,,,,,
KOT CHHUTTA,DERA GHAZI KHAN,TEHSIL,SCHEDULED CASTE,38,20,18,,38,20,18,,,,,
KOT CHHUTTA,DERA GHAZI KHAN,TEHSIL,SIKH,12,7,5,,12,7,5,,,,,
KOT MOMIN,SARGODHA,TEHSIL,QADIANI/AHMADI,880,447,433,,878,445,433,,2,2,,
KOT MOMIN,SARGODHA,TEHSIL,CHRISTIAN,2049,1079,970,,1709,925,784,,340,154,186,
KOT MOMIN,SARGODHA,TEHSIL,HINDU JATI,5,2,3,,3,1,2,,2,1,1,
KOT MOMIN,SARGODHA,TEHSIL,MUSLIM,541107,264199,276873,35,478048,233269,244754,25,63059,30930,32119,10
KOT MOMIN,SARGODHA,TEHSIL,OTHERS,64,25,39,,58,22,36,,6,3,3,
KOT MOMIN,SARGODHA,TEHSIL,PARSI,,,,,,,,,,,,
KOT MOMIN,SARGODHA,TEHSIL,SCHEDULED CASTE,9,2,7,,8,2,6,,1,,1,
KOT MOMIN,SARGODHA,TEHSIL,SIKH,51,18,33,,50,17,33,,1,1,,
KOT RADHA KISHAN,KASUR,TEHSIL,QADIANI/AHMADI,33,15,18,,8,5,3,,25,10,15,
KOT RADHA KISHAN,KASUR,TEHSIL,CHRISTIAN,19969,9808,10161,,16323,7973,8350,,3646,1835,1811,
KOT RADHA KISHAN,KASUR,TEHSIL,HINDU JATI,43,28,15,,37,22,15,,6,6,,
KOT RADHA KISHAN,KASUR,TEHSIL,MUSLIM,404784,196484,208282,18,306404,148347,158049,8,98380,48137,50233,10
KOT RADHA KISHAN,KASUR,TEHSIL,OTHERS,31,20,11,,31,20,11,,,,,
KOT RADHA KISHAN,KASUR,TEHSIL,PARSI,,,,,,,,,,,,
KOT RADHA KISHAN,KASUR,TEHSIL,SCHEDULED CASTE,13,2,11,,13,2,11,,,,,
KOT RADHA KISHAN,KASUR,TEHSIL,SIKH,2,2,,,2,2,,,,,,
KOTLI SATTIAN,RAWALPINDI,TEHSIL,QADIANI/AHMADI,2,1,1,,2,1,1,,,,,
KOTLI SATTIAN,RAWALPINDI,TEHSIL,CHRISTIAN,341,181,160,,265,138,127,,76,43,33,
KOTLI SATTIAN,RAWALPINDI,TEHSIL,HINDU JATI,,,,,,,,,,,,
KOTLI SATTIAN,RAWALPINDI,TEHSIL,MUSLIM,120060,59255,60805,,96594,47562,49032,,23466,11693,11773,
KOTLI SATTIAN,RAWALPINDI,TEHSIL,OTHERS,16,7,9,,15,6,9,,1,1,,
KOTLI SATTIAN,RAWALPINDI,TEHSIL,PARSI,,,,,,,,,,,,
KOTLI SATTIAN,RAWALPINDI,TEHSIL,SCHEDULED CASTE,2,2,,,2,2,,,,,,
KOTLI SATTIAN,RAWALPINDI,TEHSIL,SIKH,,,,,,,,,,,,
LAHORE,LAHORE,DISTRICT,QADIANI/AHMADI,7139,3419,3717,3,,,,,7139,3419,3717,3
LAHORE,LAHORE,DISTRICT,CHRISTIAN,602431,291167,311132,132,,,,,602431,291167,311132,132
LAHORE,LAHORE,DISTRICT,HINDU JATI,2487,1299,1186,2,,,,,2487,1299,1186,2
LAHORE,LAHORE,DISTRICT,MUSLIM,12363149,5808336,6551616,3197,,,,,12363149,5808336,6551616,3197
LAHORE,LAHORE,DISTRICT,OTHERS,2339,1019,1288,32,,,,,2339,1019,1288,32
LAHORE,LAHORE,DISTRICT,PARSI,77,33,42,2,,,,,77,33,42,2
LAHORE,LAHORE,DISTRICT,SCHEDULED CASTE,324,150,169,5,,,,,324,150,169,5
LAHORE,LAHORE,DISTRICT,SIKH,715,288,424,3,,,,,715,288,424,3
LAHORE CANTT,LAHORE,TEHSIL,QADIANI/AHMADI,1065,485,580,,,,,,1065,485,580,
LAHORE CANTT,LAHORE,TEHSIL,CHRISTIAN,138363,66649,71690,24,,,,,138363,66649,71690,24
LAHORE CANTT,LAHORE,TEHSIL,HINDU JATI,570,312,258,,,,,,570,312,258,
LAHORE CANTT,LAHORE,TEHSIL,MUSLIM,1719280,798402,920622,256,,,,,1719280,798402,920622,256
LAHORE CANTT,LAHORE,TEHSIL,OTHERS,997,407,584,6,,,,,997,407,584,6
LAHORE CANTT,LAHORE,TEHSIL,PARSI,21,9,12,,,,,,21,9,12,
LAHORE CANTT,LAHORE,TEHSIL,SCHEDULED CASTE,31,14,17,,,,,,31,14,17,
LAHORE CANTT,LAHORE,TEHSIL,SIKH,100,36,64,,,,,,100,36,64,
LAHORE CITY,LAHORE,TEHSIL,QADIANI/AHMADI,1868,876,991,1,,,,,1868,876,991,1
LAHORE CITY,LAHORE,TEHSIL,CHRISTIAN,105546,50674,54826,46,,,,,105546,50674,54826,46
LAHORE CITY,LAHORE,TEHSIL,HINDU JATI,560,257,301,2,,,,,560,257,301,2
LAHORE CITY,LAHORE,TEHSIL,MUSLIM,4014669,1865621,2147267,1781,,,,,4014669,1865621,2147267,1781
LAHORE CITY,LAHORE,TEHSIL,OTHERS,338,145,173,20,,,,,338,145,173,20
LAHORE CITY,LAHORE,TEHSIL,PARSI,9,5,4,,,,,,9,5,4,
LAHORE CITY,LAHORE,TEHSIL,SCHEDULED CASTE,102,39,61,2,,,,,102,39,61,2
LAHORE CITY,LAHORE,TEHSIL,SIKH,262,106,153,3,,,,,262,106,153,3
LALIAN,CHINIOT,TEHSIL,QADIANI/AHMADI,67135,34304,32831,,6195,3088,3107,,60940,31216,29724,
LALIAN,CHINIOT,TEHSIL,CHRISTIAN,3031,1604,1426,1,1012,562,449,1,2019,1042,977,
LALIAN,CHINIOT,TEHSIL,HINDU JATI,41,24,17,,7,4,3,,34,20,14,
LALIAN,CHINIOT,TEHSIL,MUSLIM,430480,213181,217224,75,359317,177868,181430,19,71163,35313,35794,56
LALIAN,CHINIOT,TEHSIL,OTHERS,49,26,23,,6,4,2,,43,22,21,
LALIAN,CHINIOT,TEHSIL,PARSI,,,,,,,,,,,,
LALIAN,CHINIOT,TEHSIL,SCHEDULED CASTE,45,21,24,,7,1,6,,38,20,18,
LALIAN,CHINIOT,TEHSIL,SIKH,5,1,4,,5,1,4,,,,,
LAWA,CHAKWAL,TEHSIL,QADIANI/AHMADI,72,32,40,,72,32,40,,,,,
LAWA,CHAKWAL,TEHSIL,CHRISTIAN,294,148,146,,256,126,130,,38,22,16,
LAWA,CHAKWAL,TEHSIL,HINDU JATI,9,4,5,,9,4,5,,,,,
LAWA,CHAKWAL,TEHSIL,MUSLIM,144233,71522,72711,,123652,61233,62419,,20581,10289,10292,
LAWA,CHAKWAL,TEHSIL,OTHERS,3,1,2,,3,1,2,,,,,
LAWA,CHAKWAL,TEHSIL,PARSI,,,,,,,,,,,,
LAWA,CHAKWAL,TEHSIL,SCHEDULED CASTE,,,,,,,,,,,,
LAWA,CHAKWAL,TEHSIL,SIKH,,,,,,,,,,,,
LAYYAH,LAYYAH,DISTRICT,QADIANI/AHMADI,1393,685,708,,1242,610,632,,151,75,76,
LAYYAH,LAYYAH,DISTRICT,CHRISTIAN,14427,7222,7204,1,10472,5259,5213,,3955,1963,1991,1
LAYYAH,LAYYAH,DISTRICT,HINDU JATI,233,118,115,,215,110,105,,18,8,10,
LAYYAH,LAYYAH,DISTRICT,MUSLIM,2086076,1011227,1074761,88,1703972,824850,879087,35,382104,186377,195674,53
LAYYAH,LAYYAH,DISTRICT,OTHERS,184,88,96,,151,69,82,,33,19,14,
LAYYAH,LAYYAH,DISTRICT,PARSI,2,1,1,,2,1,1,,,,,
LAYYAH,LAYYAH,DISTRICT,SCHEDULED CASTE,19,6,13,,16,4,12,,3,2,1,
LAYYAH,LAYYAH,DISTRICT,SIKH,27,15,12,,22,13,9,,5,2,3,
LAYYAH,LAYYAH,TEHSIL,QADIANI/AHMADI,695,333,362,,635,304,331,,60,29,31,
LAYYAH,LAYYAH,TEHSIL,CHRISTIAN,4482,2308,2174,,2409,1274,1135,,2073,1034,1039,
LAYYAH,LAYYAH,TEHSIL,HINDU JATI,220,112,108,,205,105,100,,15,7,8,
LAYYAH,LAYYAH,TEHSIL,MUSLIM,1113002,541155,571801,46,876511,425685,450796,30,236491,115470,121005,16
LAYYAH,LAYYAH,TEHSIL,OTHERS,152,67,85,,144,65,79,,8,2,6,
LAYYAH,LAYYAH,TEHSIL,PARSI,1,1,,,1,1,,,,,,
LAYYAH,LAYYAH,TEHSIL,SCHEDULED CASTE,7,1,6,,6,,6,,1,1,,
LAYYAH,LAYYAH,TEHSIL,SIKH,16,9,7,,14,8,6,,2,1,1,
LIAQUAT PUR,RAHIM YAR KHAN,TEHSIL,QADIANI/AHMADI,46,18,28,,44,17,27,,2,1,1,
LIAQUAT PUR,RAHIM YAR KHAN,TEHSIL,CHRISTIAN,4063,2136,1927,,3382,1779,1603,,681,357,324,
LIAQUAT PUR,RAHIM YAR KHAN,TEHSIL,HINDU JATI,15253,7346,7907,,14626,7056,7570,,627,290,337,
LIAQUAT PUR,RAHIM YAR KHAN,TEHSIL,MUSLIM,1212792,580597,631999,196,1112038,532146,579767,125,100754,48451,52232,71
LIAQUAT PUR,RAHIM YAR KHAN,TEHSIL,OTHERS,782,414,368,,769,404,365,,13,10,3,
LIAQUAT PUR,RAHIM YAR KHAN,TEHSIL,PARSI,2,2,,,2,2,,,,,,
LIAQUAT PUR,RAHIM YAR KHAN,TEHSIL,SCHEDULED CASTE,2007,985,1022,,1496,731,765,,511,254,257,
LIAQUAT PUR,RAHIM YAR KHAN,TEHSIL,SIKH,29,12,17,,25,12,13,,4,,4,
LODHRAN,LODHRAN,DISTRICT,QADIANI/AHMADI,656,321,335,,456,225,231,,200,96,104,
LODHRAN,LODHRAN,DISTRICT,CHRISTIAN,7613,3999,3613,1,5413,2878,2535,,2200,1121,1078,1
LODHRAN,LODHRAN,DISTRICT,HINDU JATI,68,33,35,,44,20,24,,24,13,11,
LODHRAN,LODHRAN,DISTRICT,MUSLIM,1917852,924893,992843,116,1597108,769159,827900,49,320744,155734,164943,67
LODHRAN,LODHRAN,DISTRICT,OTHERS,114,56,58,,92,45,47,,22,11,11,
LODHRAN,LODHRAN,DISTRICT,PARSI,1,,1,,1,,1,,,,,
LODHRAN,LODHRAN,DISTRICT,SCHEDULED CASTE,29,11,18,,22,9,13,,7,2,5,
LODHRAN,LODHRAN,DISTRICT,SIKH,24,13,11,,19,11,8,,5,2,3,
LODHRAN,LODHRAN,TEHSIL,QADIANI/AHMADI,359,165,194,,252,117,135,,107,48,59,
LODHRAN,LODHRAN,TEHSIL,CHRISTIAN,2671,1392,1279,,1654,885,769,,1017,507,510,
LODHRAN,LODHRAN,TEHSIL,HINDU JATI,57,27,30,,34,14,20,,23,13,10,
LODHRAN,LODHRAN,TEHSIL,MUSLIM,805795,388313,417418,64,662609,318800,343776,33,143186,69513,73642,31
LODHRAN,LODHRAN,TEHSIL,OTHERS,65,29,36,,47,21,26,,18,8,10,
LODHRAN,LODHRAN,TEHSIL,PARSI,,,,,,,,,,,,
LODHRAN,LODHRAN,TEHSIL,SCHEDULED CASTE,11,4,7,,6,2,4,,5,2,3,
LODHRAN,LODHRAN,TEHSIL,SIKH,13,6,7,,9,4,5,,4,2,2,
MAILSI,VEHARI,TEHSIL,QADIANI/AHMADI,53,25,28,,41,19,22,,12,6,6,
MAILSI,VEHARI,TEHSIL,CHRISTIAN,4576,2483,2090,3,3086,1692,1391,3,1490,791,699,
MAILSI,VEHARI,TEHSIL,HINDU JATI,15,7,8,,5,1,4,,10,6,4,
MAILSI,VEHARI,TEHSIL,MUSLIM,1113936,549385,564435,116,904894,446818,457997,79,209042,102567,106438,37
MAILSI,VEHARI,TEHSIL,OTHERS,43,23,20,,31,16,15,,12,7,5,
MAILSI,VEHARI,TEHSIL,PARSI,,,,,,,,,,,,
MAILSI,VEHARI,TEHSIL,SCHEDULED CASTE,37,13,24,,30,9,21,,7,4,3,
MAILSI,VEHARI,TEHSIL,SIKH,13,7,6,,12,6,6,,1,1,,
MALAKWAL,MANDI BAHAUDDIN,TEHSIL,QADIANI/AHMADI,87,40,47,,87,40,47,,,,,
MALAKWAL,MANDI BAHAUDDIN,TEHSIL,CHRISTIAN,1845,976,869,,1114,596,518,,731,380,351,
MALAKWAL,MANDI BAHAUDDIN,TEHSIL,HINDU JATI,223,115,108,,218,113,105,,5,2,3,
MALAKWAL,MANDI BAHAUDDIN,TEHSIL,MUSLIM,427024,212507,214458,59,376481,187037,189401,43,50543,25470,25057,16
MALAKWAL,MANDI BAHAUDDIN,TEHSIL,OTHERS,3,1,2,,3,1,2,,,,,
MALAKWAL,MANDI BAHAUDDIN,TEHSIL,PARSI,,,,,,,,,,,,
MALAKWAL,MANDI BAHAUDDIN,TEHSIL,SCHEDULED CASTE,6,2,4,,5,2,3,,1,,1,
MALAKWAL,MANDI BAHAUDDIN,TEHSIL,SIKH,1,,1,,1,,1,,,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,QADIANI/AHMADI,1123,556,567,,925,462,463,,198,94,104,
