name_admin_unit,part_of_district,admin_unit,sex___age_group__in_years_,all_sexes_overall,male_overall,female_overall,transgender_overall,all_sexes_rural,male_rural,female_rural,transgender_rural,all_sexes_urban,male_urban,female_urban,transgender_urban
GHAZI,HARIPUR,TEHSIL,15 - 64,89324,43206,46116,2,89324,43206,46116,2,,,,
GHAZI,HARIPUR,TEHSIL,18 - 60,76855,36523,40330,2,76855,36523,40330,2,,,,
GHAZI,HARIPUR,TEHSIL,18 &  ABOVE,88535,42867,45666,2,88535,42867,45666,2,,,,
GHAZI,HARIPUR,TEHSIL,60 &  ABOVE,12504,6779,5724,1,12504,6779,5724,1,,,,
GHAZI,HARIPUR,TEHSIL,65 &  ABOVE,8524,4567,3957,,8524,4567,3957,,,,,
HARIPUR,HARIPUR,TEHSIL,ALL AGES,834974,422523,412411,40,687614,348543,339061,10,147360,73980,73350,30
HARIPUR,HARIPUR,TEHSIL,UNDER 1,15339,7870,7469,,12816,6570,6246,,2523,1300,1223,
HARIPUR,HARIPUR,TEHSIL,UNDER 5,100855,51969,48886,,85427,44066,41361,,15428,7903,7525,
HARIPUR,HARIPUR,TEHSIL,UNDER 10,200421,102788,97633,,169061,86793,82268,,31360,15995,15365,
HARIPUR,HARIPUR,TEHSIL,UNDER 15,294893,152129,142764,,247122,127562,119560,,47771,24567,23204,
HARIPUR,HARIPUR,TEHSIL,05 - 24,345184,177164,168010,10,285836,146920,138912,4,59348,30244,29098,6
HARIPUR,HARIPUR,TEHSIL,15 - 49,416211,205565,210612,34,340368,168559,171801,8,75843,37006,38811,26
HARIPUR,HARIPUR,TEHSIL,15 - 64,498036,248027,249971,38,406459,202839,203611,9,91577,45188,46360,29
HARIPUR,HARIPUR,TEHSIL,18 - 60,431420,213046,218338,36,351943,174215,177720,8,79477,38831,40618,28
HARIPUR,HARIPUR,TEHSIL,18 &  ABOVE,490318,244643,245637,38,399585,199828,199748,9,90733,44815,45889,29
HARIPUR,HARIPUR,TEHSIL,60 &  ABOVE,63771,34229,29540,2,51558,27722,23835,1,12213,6507,5705,1
HARIPUR,HARIPUR,TEHSIL,65 &  ABOVE,42045,22367,19676,2,34033,18142,15890,1,8012,4225,3786,1
KHANPUR,HARIPUR,TEHSIL,ALL AGES,186636,92793,93840,3,186636,92793,93840,3,,,,
KHANPUR,HARIPUR,TEHSIL,UNDER 1,3588,1900,1688,,3588,1900,1688,,,,,
KHANPUR,HARIPUR,TEHSIL,UNDER 5,23162,11920,11242,,23162,11920,11242,,,,,
KHANPUR,HARIPUR,TEHSIL,UNDER 10,45234,23267,21967,,45234,23267,21967,,,,,
KHANPUR,HARIPUR,TEHSIL,UNDER 15,66042,34038,32004,,66042,34038,32004,,,,,
KHANPUR,HARIPUR,TEHSIL,05 - 24,75626,38385,37240,1,75626,38385,37240,1,,,,
KHANPUR,HARIPUR,TEHSIL,15 - 49,92475,44637,47835,3,92475,44637,47835,3,,,,
KHANPUR,HARIPUR,TEHSIL,15 - 64,111044,53883,57158,3,111044,53883,57158,3,,,,
KHANPUR,HARIPUR,TEHSIL,18 - 60,96006,46201,49803,2,96006,46201,49803,2,,,,
KHANPUR,HARIPUR,TEHSIL,18 &  ABOVE,109453,53112,56339,2,109453,53112,56339,2,,,,
KHANPUR,HARIPUR,TEHSIL,60 &  ABOVE,14553,7506,7047,,14553,7506,7047,,,,,
KHANPUR,HARIPUR,TEHSIL,65 &  ABOVE,9550,4872,4678,,9550,4872,4678,,,,,
KARAK,KARAK,DISTRICT,ALL AGES,815150,420949,394190,11,757113,390872,366230,11,58037,30077,27960,
KARAK,KARAK,DISTRICT,UNDER 1,15618,8095,7523,,14641,7630,7011,,977,465,512,
KARAK,KARAK,DISTRICT,UNDER 5,126599,66339,60260,,118022,61918,56104,,8577,4421,4156,
KARAK,KARAK,DISTRICT,UNDER 10,241923,126894,115029,,225546,118339,107207,,16377,8555,7822,
KARAK,KARAK,DISTRICT,UNDER 15,340426,178610,161816,,316858,166221,150637,,23568,12389,11179,
KARAK,KARAK,DISTRICT,05 - 24,370392,193212,177172,8,344426,179626,164792,8,25966,13586,12380,
KARAK,KARAK,DISTRICT,15 - 49,386164,196443,189710,11,357669,182033,175625,11,28495,14410,14085,
KARAK,KARAK,DISTRICT,15 - 64,446369,227054,219304,11,413606,210337,203258,11,32763,16717,16046,
KARAK,KARAK,DISTRICT,18 - 60,381209,193100,188101,8,352890,178662,174220,8,28319,14438,13881,
KARAK,KARAK,DISTRICT,18 &  ABOVE,422104,215030,207066,8,391261,199167,192086,8,30843,15863,14980,
KARAK,KARAK,DISTRICT,60 &  ABOVE,44674,23903,20771,,41868,22314,19554,,2806,1589,1217,
KARAK,KARAK,DISTRICT,65 &  ABOVE,28355,15285,13070,,26649,14314,12335,,1706,971,735,
BANDA DAUD SHAH,KARAK,TEHSIL,ALL AGES,177136,89044,88091,1,177136,89044,88091,1,,,,
BANDA DAUD SHAH,KARAK,TEHSIL,UNDER 1,3208,1677,1531,,3208,1677,1531,,,,,
BANDA DAUD SHAH,KARAK,TEHSIL,UNDER 5,25559,13357,12202,,25559,13357,12202,,,,,
BANDA DAUD SHAH,KARAK,TEHSIL,UNDER 10,50830,26344,24486,,50830,26344,24486,,,,,
BANDA DAUD SHAH,KARAK,TEHSIL,UNDER 15,72501,37598,34903,,72501,37598,34903,,,,,
BANDA DAUD SHAH,KARAK,TEHSIL,05 - 24,81600,41697,39902,1,81600,41697,39902,1,,,,
BANDA DAUD SHAH,KARAK,TEHSIL,15 - 49,84704,41422,43281,1,84704,41422,43281,1,,,,
BANDA DAUD SHAH,KARAK,TEHSIL,15 - 64,98059,47971,50087,1,98059,47971,50087,1,,,,
BANDA DAUD SHAH,KARAK,TEHSIL,18 - 60,83465,40531,42933,1,83465,40531,42933,1,,,,
BANDA DAUD SHAH,KARAK,TEHSIL,18 &  ABOVE,92746,45352,47393,1,92746,45352,47393,1,,,,
BANDA DAUD SHAH,KARAK,TEHSIL,60 &  ABOVE,10152,5258,4894,,10152,5258,4894,,,,,
BANDA DAUD SHAH,KARAK,TEHSIL,65 &  ABOVE,6576,3475,3101,,6576,3475,3101,,,,,
KARAK,KARAK,TEHSIL,ALL AGES,339889,176202,163681,6,281852,146125,135721,6,58037,30077,27960,
KARAK,KARAK,TEHSIL,UNDER 1,6156,3164,2992,,5179,2699,2480,,977,465,512,
KARAK,KARAK,TEHSIL,UNDER 5,52687,27626,25061,,44110,23205,20905,,8577,4421,4156,
KARAK,KARAK,TEHSIL,UNDER 10,99677,52351,47326,,83300,43796,39504,,16377,8555,7822,
KARAK,KARAK,TEHSIL,UNDER 15,140581,74039,66542,,117013,61650,55363,,23568,12389,11179,
KARAK,KARAK,TEHSIL,05 - 24,153658,80593,73061,4,127692,67007,60681,4,25966,13586,12380,
KARAK,KARAK,TEHSIL,15 - 49,162347,82958,79383,6,133852,68548,65298,6,28495,14410,14085,
KARAK,KARAK,TEHSIL,15 - 64,187744,95976,91762,6,154981,79259,75716,6,32763,16717,16046,
KARAK,KARAK,TEHSIL,18 - 60,160778,81826,78949,3,132459,67388,65068,3,28319,14438,13881,
KARAK,KARAK,TEHSIL,18 &  ABOVE,177513,90791,86719,3,146670,74928,71739,3,30843,15863,14980,
KARAK,KARAK,TEHSIL,60 &  ABOVE,18379,9856,8523,,15573,8267,7306,,2806,1589,1217,
KARAK,KARAK,TEHSIL,65 &  ABOVE,11564,6187,5377,,9858,5216,4642,,1706,971,735,
TAKHT-E-NASRATI,KARAK,TEHSIL,ALL AGES,298125,155703,142418,4,298125,155703,142418,4,,,,
TAKHT-E-NASRATI,KARAK,TEHSIL,UNDER 1,6254,3254,3000,,6254,3254,3000,,,,,
TAKHT-E-NASRATI,KARAK,TEHSIL,UNDER 5,48353,25356,22997,,48353,25356,22997,,,,,
TAKHT-E-NASRATI,KARAK,TEHSIL,UNDER 10,91416,48199,43217,,91416,48199,43217,,,,,
TAKHT-E-NASRATI,KARAK,TEHSIL,UNDER 15,127344,66973,60371,,127344,66973,60371,,,,,
TAKHT-E-NASRATI,KARAK,TEHSIL,05 - 24,135134,70922,64209,3,135134,70922,64209,3,,,,
TAKHT-E-NASRATI,KARAK,TEHSIL,15 - 49,139113,72063,67046,4,139113,72063,67046,4,,,,
TAKHT-E-NASRATI,KARAK,TEHSIL,15 - 64,160566,83107,77455,4,160566,83107,77455,4,,,,
TAKHT-E-NASRATI,KARAK,TEHSIL,18 - 60,136966,70743,66219,4,136966,70743,66219,4,,,,
TAKHT-E-NASRATI,KARAK,TEHSIL,18 &  ABOVE,151845,78887,72954,4,151845,78887,72954,4,,,,
TAKHT-E-NASRATI,KARAK,TEHSIL,60 &  ABOVE,16143,8789,7354,,16143,8789,7354,,,,,
TAKHT-E-NASRATI,KARAK,TEHSIL,65 &  ABOVE,10215,5623,4592,,10215,5623,4592,,,,,
KHYBER,KHYBER,DISTRICT,ALL AGES,1145982,598131,547841,10,1051404,548476,502918,10,94578,49655,44923,
KHYBER,KHYBER,DISTRICT,UNDER 1,20848,10808,10040,,19170,9921,9249,,1678,887,791,
KHYBER,KHYBER,DISTRICT,UNDER 5,196274,102189,94085,,181886,94737,87149,,14388,7452,6936,
KHYBER,KHYBER,DISTRICT,UNDER 10,395308,207548,187760,,365806,192067,173739,,29502,15481,14021,
KHYBER,KHYBER,DISTRICT,UNDER 15,560545,295935,264607,3,518020,273584,244433,3,42525,22351,20174,
KHYBER,KHYBER,DISTRICT,05 - 24,581193,307934,273251,8,534549,283289,251252,8,46644,24645,21999,
KHYBER,KHYBER,DISTRICT,15 - 49,499577,257399,242172,6,455321,234376,220939,6,44256,23023,21233,
KHYBER,KHYBER,DISTRICT,15 - 64,562404,288968,273429,7,512419,262880,249532,7,49985,26088,23897,
KHYBER,KHYBER,DISTRICT,18 - 60,468910,239120,229786,4,426360,216912,209444,4,42550,22208,20342,
KHYBER,KHYBER,DISTRICT,18 &  ABOVE,505041,259217,245820,4,459382,235227,224151,4,45659,23990,21669,
KHYBER,KHYBER,DISTRICT,60 &  ABOVE,40807,22481,18326,,37231,20427,16804,,3576,2054,1522,
KHYBER,KHYBER,DISTRICT,65 &  ABOVE,23033,13228,9805,,20965,12012,8953,,2068,1216,852,
BARA,KHYBER,TEHSIL,ALL AGES,548084,284157,263921,6,548084,284157,263921,6,,,,
BARA,KHYBER,TEHSIL,UNDER 1,9414,4880,4534,,9414,4880,4534,,,,,
BARA,KHYBER,TEHSIL,UNDER 5,90096,47114,42982,,90096,47114,42982,,,,,
BARA,KHYBER,TEHSIL,UNDER 10,186905,98169,88736,,186905,98169,88736,,,,,
BARA,KHYBER,TEHSIL,UNDER 15,268907,141880,127025,2,268907,141880,127025,2,,,,
BARA,KHYBER,TEHSIL,05 - 24,282219,148850,133364,5,282219,148850,133364,5,,,,
BARA,KHYBER,TEHSIL,15 - 49,237045,120495,116546,4,237045,120495,116546,4,,,,
BARA,KHYBER,TEHSIL,15 - 64,267362,135427,131931,4,267362,135427,131931,4,,,,
BARA,KHYBER,TEHSIL,18 - 60,220559,110553,110004,2,220559,110553,110004,2,,,,
BARA,KHYBER,TEHSIL,18 &  ABOVE,238899,120825,118072,2,238899,120825,118072,2,,,,
BARA,KHYBER,TEHSIL,60 &  ABOVE,20812,11482,9330,,20812,11482,9330,,,,,
BARA,KHYBER,TEHSIL,65 &  ABOVE,11815,6850,4965,,11815,6850,4965,,,,,
JAMRUD,KHYBER,TEHSIL,ALL AGES,243005,128223,114779,3,186492,98652,87837,3,56513,29571,26942,
JAMRUD,KHYBER,TEHSIL,UNDER 1,4180,2191,1989,,3273,1725,1548,,907,466,441,
JAMRUD,KHYBER,TEHSIL,UNDER 5,40212,20922,19290,,31416,16373,15043,,8796,4549,4247,
JAMRUD,KHYBER,TEHSIL,UNDER 10,80051,42223,37828,,62454,32962,29492,,17597,9261,8336,
JAMRUD,KHYBER,TEHSIL,UNDER 15,114897,61058,53838,1,89677,47725,41951,1,25220,13333,11887,
JAMRUD,KHYBER,TEHSIL,05 - 24,123489,66188,57298,3,95877,51627,44247,3,27612,14561,13051,
JAMRUD,KHYBER,TEHSIL,15 - 49,110005,57429,52574,2,83464,43815,39647,2,26541,13614,12927,
JAMRUD,KHYBER,TEHSIL,15 - 64,123352,64305,59045,2,93261,48801,44458,2,30091,15504,14587,
JAMRUD,KHYBER,TEHSIL,18 - 60,102864,53315,49548,1,77166,40080,37085,1,25698,13235,12463,
JAMRUD,KHYBER,TEHSIL,18 &  ABOVE,110308,57600,52707,1,82780,43272,39507,1,27528,14328,13200,
JAMRUD,KHYBER,TEHSIL,60 &  ABOVE,8451,4828,3623,,6320,3558,2762,,2131,1270,861,
JAMRUD,KHYBER,TEHSIL,65 &  ABOVE,4756,2860,1896,,3554,2126,1428,,1202,734,468,
LANDI KOTAL,KHYBER,TEHSIL,ALL AGES,312313,163167,149145,1,274248,143083,131164,1,38065,20084,17981,
LANDI KOTAL,KHYBER,TEHSIL,UNDER 1,6411,3309,3102,,5640,2888,2752,,771,421,350,
LANDI KOTAL,KHYBER,TEHSIL,UNDER 5,56343,29234,27109,,50751,26331,24420,,5592,2903,2689,
LANDI KOTAL,KHYBER,TEHSIL,UNDER 10,112198,58758,53440,,100293,52538,47755,,11905,6220,5685,
LANDI KOTAL,KHYBER,TEHSIL,UNDER 15,155486,81687,73799,,138181,72669,65512,,17305,9018,8287,
LANDI KOTAL,KHYBER,TEHSIL,05 - 24,156435,82541,73894,,137403,72457,64946,,19032,10084,8948,
LANDI KOTAL,KHYBER,TEHSIL,15 - 49,134150,69762,64388,,116435,60353,56082,,17715,9409,8306,
LANDI KOTAL,KHYBER,TEHSIL,15 - 64,151143,78401,72741,1,131249,67817,63431,1,19894,10584,9310,
LANDI KOTAL,KHYBER,TEHSIL,18 - 60,127762,66049,61712,1,110910,57076,53833,1,16852,8973,7879,
LANDI KOTAL,KHYBER,TEHSIL,18 &  ABOVE,136946,70949,65996,1,118815,61287,57527,1,18131,9662,8469,
LANDI KOTAL,KHYBER,TEHSIL,60 &  ABOVE,10204,5431,4773,,8759,4647,4112,,1445,784,661,
LANDI KOTAL,KHYBER,TEHSIL,65 &  ABOVE,5684,3079,2605,,4818,2597,2221,,866,482,384,
MULLA GORI,KHYBER,TEHSIL,ALL AGES,42580,22584,19996,,42580,22584,19996,,,,,
MULLA GORI,KHYBER,TEHSIL,UNDER 1,843,428,415,,843,428,415,,,,,
MULLA GORI,KHYBER,TEHSIL,UNDER 5,9623,4919,4704,,9623,4919,4704,,,,,
MULLA GORI,KHYBER,TEHSIL,UNDER 10,16154,8398,7756,,16154,8398,7756,,,,,
MULLA GORI,KHYBER,TEHSIL,UNDER 15,21255,11310,9945,,21255,11310,9945,,,,,
MULLA GORI,KHYBER,TEHSIL,05 - 24,19050,10355,8695,,19050,10355,8695,,,,,
MULLA GORI,KHYBER,TEHSIL,15 - 49,18377,9713,8664,,18377,9713,8664,,,,,
MULLA GORI,KHYBER,TEHSIL,15 - 64,20547,10835,9712,,20547,10835,9712,,,,,
MULLA GORI,KHYBER,TEHSIL,18 - 60,17725,9203,8522,,17725,9203,8522,,,,,
MULLA GORI,KHYBER,TEHSIL,18 &  ABOVE,18888,9843,9045,,18888,9843,9045,,,,,
MULLA GORI,KHYBER,TEHSIL,60 &  ABOVE,1340,740,600,,1340,740,600,,,,,
MULLA GORI,KHYBER,TEHSIL,65 &  ABOVE,778,439,339,,778,439,339,,,,,
KOHAT,KOHAT,DISTRICT,ALL AGES,1234579,629529,605021,29,955880,484851,471020,9,278699,144678,134001,20
KOHAT,KOHAT,DISTRICT,UNDER 1,19298,10065,9233,,15272,7966,7306,,4026,2099,1927,
KOHAT,KOHAT,DISTRICT,UNDER 5,167495,87084,80411,,132138,68595,63543,,35357,18489,16868,
KOHAT,KOHAT,DISTRICT,UNDER 10,334178,173946,160232,,264355,137461,126894,,69823,36485,33338,
KOHAT,KOHAT,DISTRICT,UNDER 15,489084,255383,233698,3,385950,201375,184573,2,103134,54008,49125,1
KOHAT,KOHAT,DISTRICT,05 - 24,563447,293799,269629,19,441326,229845,211474,7,122121,63954,58155,12
KOHAT,KOHAT,DISTRICT,15 - 49,603680,300471,303185,24,461090,227990,233093,7,142590,72481,70092,17
KOHAT,KOHAT,DISTRICT,15 - 64,700470,349251,351193,26,534363,264144,270212,7,166107,85107,80981,19
KOHAT,KOHAT,DISTRICT,18 - 60,596049,294333,301693,23,452404,221201,231198,5,143645,73132,70495,18
KOHAT,KOHAT,DISTRICT,18 &  ABOVE,661028,329665,331340,23,503283,248355,254923,5,157745,81310,76417,18
KOHAT,KOHAT,DISTRICT,60 &  ABOVE,71760,38905,32855,,56007,29808,26199,,15753,9097,6656,
KOHAT,KOHAT,DISTRICT,65 &  ABOVE,45025,24895,20130,,35567,19332,16235,,9458,5563,3895,
DARRA ADAM KHEL,KOHAT,SUB-DIVISION,ALL AGES,139839,70667,69172,,139839,70667,69172,,,,,
DARRA ADAM KHEL,KOHAT,SUB-DIVISION,UNDER 1,2888,1508,1380,,2888,1508,1380,,,,,
DARRA ADAM KHEL,KOHAT,SUB-DIVISION,UNDER 5,19667,10168,9499,,19667,10168,9499,,,,,
DARRA ADAM KHEL,KOHAT,SUB-DIVISION,UNDER 10,39271,20289,18982,,39271,20289,18982,,,,,
DARRA ADAM KHEL,KOHAT,SUB-DIVISION,UNDER 15,57220,29530,27690,,57220,29530,27690,,,,,
DARRA ADAM KHEL,KOHAT,SUB-DIVISION,05 - 24,64745,33494,31251,,64745,33494,31251,,,,,
DARRA ADAM KHEL,KOHAT,SUB-DIVISION,15 - 49,67413,33620,33793,,67413,33620,33793,,,,,
DARRA ADAM KHEL,KOHAT,SUB-DIVISION,15 - 64,77566,38468,39098,,77566,38468,39098,,,,,
DARRA ADAM KHEL,KOHAT,SUB-DIVISION,18 - 60,65642,32251,33391,,65642,32251,33391,,,,,
DARRA ADAM KHEL,KOHAT,SUB-DIVISION,18 &  ABOVE,73035,36035,37000,,73035,36035,37000,,,,,
DARRA ADAM KHEL,KOHAT,SUB-DIVISION,60 &  ABOVE,8002,4069,3933,,8002,4069,3933,,,,,
DARRA ADAM KHEL,KOHAT,SUB-DIVISION,65 &  ABOVE,5053,2669,2384,,5053,2669,2384,,,,,
GUMBAT,KOHAT,TEHSIL,ALL AGES,124530,63027,61502,1,124530,63027,61502,1,,,,
GUMBAT,KOHAT,TEHSIL,UNDER 1,2146,1094,1052,,2146,1094,1052,,,,,
GUMBAT,KOHAT,TEHSIL,UNDER 5,16850,8782,8068,,16850,8782,8068,,,,,
GUMBAT,KOHAT,TEHSIL,UNDER 10,33667,17513,16154,,33667,17513,16154,,,,,
GUMBAT,KOHAT,TEHSIL,UNDER 15,48485,25174,23311,,48485,25174,23311,,,,,
GUMBAT,KOHAT,TEHSIL,05 - 24,55529,28608,26921,,55529,28608,26921,,,,,
GUMBAT,KOHAT,TEHSIL,15 - 49,60058,29738,30319,1,60058,29738,30319,1,,,,
GUMBAT,KOHAT,TEHSIL,15 - 64,70457,34905,35551,1,70457,34905,35551,1,,,,
GUMBAT,KOHAT,TEHSIL,18 - 60,59919,29509,30409,1,59919,29509,30409,1,,,,
GUMBAT,KOHAT,TEHSIL,18 &  ABOVE,67684,33582,34101,1,67684,33582,34101,1,,,,
GUMBAT,KOHAT,TEHSIL,60 &  ABOVE,8387,4401,3986,,8387,4401,3986,,,,,
GUMBAT,KOHAT,TEHSIL,65 &  ABOVE,5588,2948,2640,,5588,2948,2640,,,,,
KOHAT,KOHAT,TEHSIL,ALL AGES,817530,417334,400173,23,581692,295013,286674,5,235838,122321,113499,18
KOHAT,KOHAT,TEHSIL,UNDER 1,11847,6211,5636,,8588,4511,4077,,3259,1700,1559,
KOHAT,KOHAT,TEHSIL,UNDER 5,110484,57432,53052,,80658,41846,38812,,29826,15586,14240,
KOHAT,KOHAT,TEHSIL,UNDER 10,220614,114915,105699,,161713,84131,77582,,58901,30784,28117,
KOHAT,KOHAT,TEHSIL,UNDER 15,325228,170408,154818,2,237672,124509,113161,2,87556,45899,41657,
KOHAT,KOHAT,TEHSIL,05 - 24,377187,197536,179637,14,272882,142877,130001,4,104305,54659,49636,10
KOHAT,KOHAT,TEHSIL,15 - 49,401733,199202,202512,19,280500,137756,142741,3,121233,61446,59771,16
KOHAT,KOHAT,TEHSIL,15 - 64,464502,231151,233330,21,323809,159210,164596,3,140693,71941,68734,18
KOHAT,KOHAT,TEHSIL,18 - 60,395220,194429,200772,19,273591,132662,140927,2,121629,61767,59845,17
KOHAT,KOHAT,TEHSIL,18 &  ABOVE,435508,216825,218664,19,302479,148423,154054,2,133029,68402,64610,17
KOHAT,KOHAT,TEHSIL,60 &  ABOVE,44933,24867,20066,,32170,17475,14695,,12763,7392,5371,
KOHAT,KOHAT,TEHSIL,65 &  ABOVE,27800,15775,12025,,20211,11294,8917,,7589,4481,3108,
LACHI,KOHAT,TEHSIL,ALL AGES,152680,78501,74174,5,109819,56144,53672,3,42861,22357,20502,2
LACHI,KOHAT,TEHSIL,UNDER 1,2417,1252,1165,,1650,853,797,,767,399,368,
LACHI,KOHAT,TEHSIL,UNDER 5,20494,10702,9792,,14963,7799,7164,,5531,2903,2628,
LACHI,KOHAT,TEHSIL,UNDER 10,40626,21229,19397,,29704,15528,14176,,10922,5701,5221,
LACHI,KOHAT,TEHSIL,UNDER 15,58151,30271,27879,1,42573,22162,20411,,15578,8109,7468,1
LACHI,KOHAT,TEHSIL,05 - 24,65986,34161,31820,5,48170,24866,23301,3,17816,9295,8519,2
LACHI,KOHAT,TEHSIL,15 - 49,74476,37911,36561,4,53119,26876,26240,3,21357,11035,10321,1
LACHI,KOHAT,TEHSIL,15 - 64,87945,44727,43214,4,62531,31561,30967,3,25414,13166,12247,1
LACHI,KOHAT,TEHSIL,18 - 60,75268,38144,37121,3,53252,26779,26471,2,22016,11365,10650,1
LACHI,KOHAT,TEHSIL,18 &  ABOVE,84801,43223,41575,3,60085,30315,29768,2,24716,12908,11807,1
LACHI,KOHAT,TEHSIL,60 &  ABOVE,10438,5568,4870,,7448,3863,3585,,2990,1705,1285,
LACHI,KOHAT,TEHSIL,65 &  ABOVE,6584,3503,3081,,4715,2421,2294,,1869,1082,787,
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,ALL AGES,236726,121742,114982,2,236726,121742,114982,2,,,,
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,UNDER 1,7970,3440,4530,,7970,3440,4530,,,,,
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,UNDER 5,56193,29208,26985,,56193,29208,26985,,,,,
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,UNDER 10,102642,53366,49276,,102642,53366,49276,,,,,
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,UNDER 15,140567,73306,67261,,140567,73306,67261,,,,,
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,05 - 24,125141,64923,60217,1,125141,64923,60217,1,,,,
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,15 - 49,84889,42212,42675,2,84889,42212,42675,2,,,,
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,15 - 64,92726,46424,46300,2,92726,46424,46300,2,,,,
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,18 - 60,73970,36510,37459,1,73970,36510,37459,1,,,,
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,18 &  ABOVE,78630,39228,39401,1,78630,39228,39401,1,,,,
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,60 &  ABOVE,5555,3232,2323,,5555,3232,2323,,,,,
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,65 &  ABOVE,3433,2012,1421,,3433,2012,1421,,,,,
BATTAIRA,KOLAI PALAS KOHISTAN,SUB-DIVISION,ALL AGES,139976,72509,67466,1,139976,72509,67466,1,,,,
BATTAIRA,KOLAI PALAS KOHISTAN,SUB-DIVISION,UNDER 1,4296,1995,2301,,4296,1995,2301,,,,,
BATTAIRA,KOLAI PALAS KOHISTAN,SUB-DIVISION,UNDER 5,31943,16703,15240,,31943,16703,15240,,,,,
BATTAIRA,KOLAI PALAS KOHISTAN,SUB-DIVISION,UNDER 10,59793,31336,28457,,59793,31336,28457,,,,,
BATTAIRA,KOLAI PALAS KOHISTAN,SUB-DIVISION,UNDER 15,84129,44270,39859,,84129,44270,39859,,,,,
BATTAIRA,KOLAI PALAS KOHISTAN,SUB-DIVISION,05 - 24,76905,40439,36466,,76905,40439,36466,,,,,
BATTAIRA,KOLAI PALAS KOHISTAN,SUB-DIVISION,15 - 49,48853,24468,24384,1,48853,24468,24384,1,,,,
BATTAIRA,KOLAI PALAS KOHISTAN,SUB-DIVISION,15 - 64,53662,26984,26677,1,53662,26984,26677,1,,,,
BATTAIRA,KOLAI PALAS KOHISTAN,SUB-DIVISION,18 - 60,41335,20378,20956,1,41335,20378,20956,1,,,,
BATTAIRA,KOLAI PALAS KOHISTAN,SUB-DIVISION,18 &  ABOVE,44353,22086,22266,1,44353,22086,22266,1,,,,
BATTAIRA,KOLAI PALAS KOHISTAN,SUB-DIVISION,60 &  ABOVE,3507,1971,1536,,3507,1971,1536,,,,,
BATTAIRA,KOLAI PALAS KOHISTAN,SUB-DIVISION,65 &  ABOVE,2185,1255,930,,2185,1255,930,,,,,
PALAS,KOLAI PALAS KOHISTAN,SUB-DIVISION,ALL AGES,96750,49233,47516,1,96750,49233,47516,1,,,,
PALAS,KOLAI PALAS KOHISTAN,SUB-DIVISION,UNDER 1,3674,1445,2229,,3674,1445,2229,,,,,
PALAS,KOLAI PALAS KOHISTAN,SUB-DIVISION,UNDER 5,24250,12505,11745,,24250,12505,11745,,,,,
PALAS,KOLAI PALAS KOHISTAN,SUB-DIVISION,UNDER 10,42849,22030,20819,,42849,22030,20819,,,,,
PALAS,KOLAI PALAS KOHISTAN,SUB-DIVISION,UNDER 15,56438,29036,27402,,56438,29036,27402,,,,,
PALAS,KOLAI PALAS KOHISTAN,SUB-DIVISION,05 - 24,48236,24484,23751,1,48236,24484,23751,1,,,,
PALAS,KOLAI PALAS KOHISTAN,SUB-DIVISION,15 - 49,36036,17744,18291,1,36036,17744,18291,1,,,,
PALAS,KOLAI PALAS KOHISTAN,SUB-DIVISION,15 - 64,39064,19440,19623,1,39064,19440,19623,1,,,,
PALAS,KOLAI PALAS KOHISTAN,SUB-DIVISION,18 - 60,32635,16132,16503,,32635,16132,16503,,,,,
PALAS,KOLAI PALAS KOHISTAN,SUB-DIVISION,18 &  ABOVE,34277,17142,17135,,34277,17142,17135,,,,,
PALAS,KOLAI PALAS KOHISTAN,SUB-DIVISION,60 &  ABOVE,2048,1261,787,,2048,1261,787,,,,,
PALAS,KOLAI PALAS KOHISTAN,SUB-DIVISION,65 &  ABOVE,1248,757,491,,1248,757,491,,,,,
KURRAM,KURRAM,DISTRICT,ALL AGES,785434,406914,378505,15,739963,382747,357202,14,45471,24167,21303,1
KURRAM,KURRAM,DISTRICT,UNDER 1,20151,11005,9146,,18987,10346,8641,,1164,659,505,
KURRAM,KURRAM,DISTRICT,UNDER 5,145130,78486,66644,,136362,73577,62785,,8768,4909,3859,
KURRAM,KURRAM,DISTRICT,UNDER 10,275458,148404,127054,,259347,139500,119847,,16111,8904,7207,
KURRAM,KURRAM,DISTRICT,UNDER 15,378561,204131,174428,2,357093,192371,164720,2,21468,11760,9708,
KURRAM,KURRAM,DISTRICT,05 - 24,372072,196705,175359,8,351265,185703,165554,8,20807,11002,9805,
