name_admin_unit,part_of_district,admin_unit,language,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
AIRPORT,MALIR,SUB-DIVISION,BALOCHI,6878,3312,3566,,,,,,6878,3312,3566,
AIRPORT,MALIR,SUB-DIVISION,BALTI,190,101,89,,,,,,190,101,89,
AIRPORT,MALIR,SUB-DIVISION,BRAHVI,542,274,268,,,,,,542,274,268,
AIRPORT,MALIR,SUB-DIVISION,HINDKO,6474,3104,3370,,,,,,6474,3104,3370,
AIRPORT,MALIR,SUB-DIVISION,KALASHA,1,,1,,,,,,1,,1,
AIRPORT,MALIR,SUB-DIVISION,KASHMIRI,1252,604,648,,,,,,1252,604,648,
AIRPORT,MALIR,SUB-DIVISION,KOHIOSTANI,13,6,7,,,,,,13,6,7,
AIRPORT,MALIR,SUB-DIVISION,MEWATI,164,87,77,,,,,,164,87,77,
AIRPORT,MALIR,SUB-DIVISION,OTHERS,2291,1114,1177,,,,,,2291,1114,1177,
AIRPORT,MALIR,SUB-DIVISION,PUNJABI,49619,24113,25494,12,,,,,49619,24113,25494,12
AIRPORT,MALIR,SUB-DIVISION,PUSHTO,15529,7406,8123,,,,,,15529,7406,8123,
AIRPORT,MALIR,SUB-DIVISION,SARAIKI,22002,10434,11567,1,,,,,22002,10434,11567,1
AIRPORT,MALIR,SUB-DIVISION,SHINA,222,94,128,,,,,,222,94,128,
AIRPORT,MALIR,SUB-DIVISION,SINDHI,67315,32200,35104,11,,,,,67315,32200,35104,11
AIRPORT,MALIR,SUB-DIVISION,TOTAL,249544,121242,128270,32,,,,,249544,121242,128270,32
AIRPORT,MALIR,SUB-DIVISION,URDU,77052,38393,38651,8,,,,,77052,38393,38651,8
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,BALOCHI,707,293,413,1,,,,,707,293,413,1
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,BALTI,160,66,94,,,,,,160,66,94,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,BRAHVI,68,29,39,,,,,,68,29,39,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,HINDKO,2644,1192,1452,,,,,,2644,1192,1452,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,KALASHA,13,5,8,,,,,,13,5,8,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,KASHMIRI,385,147,238,,,,,,385,147,238,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,KOHIOSTANI,39,16,23,,,,,,39,16,23,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,MEWATI,23,6,17,,,,,,23,6,17,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,OTHERS,44508,21490,23017,1,,,,,44508,21490,23017,1
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,PUNJABI,10307,4661,5646,,,,,,10307,4661,5646,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,PUSHTO,21281,8328,12953,,,,,,21281,8328,12953,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,SARAIKI,2655,1008,1647,,,,,,2655,1008,1647,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,SHINA,79,48,31,,,,,,79,48,31,
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,SINDHI,10149,4534,5614,1,,,,,10149,4534,5614,1
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,TOTAL,237224,108806,128413,5,,,,,237224,108806,128413,5
ARAM BAGH,KARACHI SOUTH,SUB-DIVISION,URDU,144206,66983,77221,2,,,,,144206,66983,77221,2
BADIN,BADIN,DISTRICT,BALOCHI,4335,2063,2272,,3703,1745,1958,,632,318,314,
BADIN,BADIN,DISTRICT,BALTI,,,,,,,,,,,,
BADIN,BADIN,DISTRICT,BRAHVI,1419,686,733,,1299,632,667,,120,54,66,
BADIN,BADIN,DISTRICT,HINDKO,21626,10389,11236,1,18713,8987,9725,1,2913,1402,1511,
BADIN,BADIN,DISTRICT,KALASHA,,,,,,,,,,,,
BADIN,BADIN,DISTRICT,KASHMIRI,166,80,85,1,22,12,10,,144,68,75,1
BADIN,BADIN,DISTRICT,KOHIOSTANI,221,99,122,,110,47,63,,111,52,59,
BADIN,BADIN,DISTRICT,MEWATI,1683,831,852,,1664,822,842,,19,9,10,
BADIN,BADIN,DISTRICT,OTHERS,6225,2988,3237,,4185,1962,2223,,2040,1026,1014,
BADIN,BADIN,DISTRICT,PUNJABI,53514,25586,27926,2,26342,12542,13799,1,27172,13044,14127,1
BADIN,BADIN,DISTRICT,PUSHTO,8424,3995,4428,1,2846,1394,1452,,5578,2601,2976,1
BADIN,BADIN,DISTRICT,SARAIKI,7650,3649,4001,,5396,2580,2816,,2254,1069,1185,
BADIN,BADIN,DISTRICT,SHINA,5,3,2,,,,,,5,3,2,
BADIN,BADIN,DISTRICT,SINDHI,1825829,875974,949786,69,1449282,694671,754578,33,376547,181303,195208,36
BADIN,BADIN,DISTRICT,TOTAL,1945417,933287,1012056,74,1516567,726823,789709,35,428850,206464,222347,39
BADIN,BADIN,DISTRICT,URDU,14320,6944,7376,,3005,1429,1576,,11315,5515,5800,
BADIN,BADIN,TALUKA,BALOCHI,768,372,396,,666,317,349,,102,55,47,
BADIN,BADIN,TALUKA,BALTI,,,,,,,,,,,,
BADIN,BADIN,TALUKA,BRAHVI,1083,520,563,,1045,505,540,,38,15,23,
BADIN,BADIN,TALUKA,HINDKO,3428,1618,1810,,2847,1354,1493,,581,264,317,
BADIN,BADIN,TALUKA,KALASHA,,,,,,,,,,,,
BADIN,BADIN,TALUKA,KASHMIRI,48,21,26,1,1,,1,,47,21,25,1
BADIN,BADIN,TALUKA,KOHIOSTANI,110,47,63,,110,47,63,,,,,
BADIN,BADIN,TALUKA,MEWATI,2,,2,,,,,,2,,2,
BADIN,BADIN,TALUKA,OTHERS,991,498,493,,354,159,195,,637,339,298,
BADIN,BADIN,TALUKA,PUNJABI,2834,1362,1472,,450,200,250,,2384,1162,1222,
BADIN,BADIN,TALUKA,PUSHTO,1874,879,995,,557,271,286,,1317,608,709,
BADIN,BADIN,TALUKA,SARAIKI,1982,919,1063,,1032,462,570,,950,457,493,
BADIN,BADIN,TALUKA,SHINA,5,3,2,,,,,,5,3,2,
BADIN,BADIN,TALUKA,SINDHI,474244,226919,247308,17,340047,162253,177786,8,134197,64666,69522,9
BADIN,BADIN,TALUKA,TOTAL,488722,233825,254879,18,347159,165595,181556,8,141563,68230,73323,10
BADIN,BADIN,TALUKA,URDU,1353,667,686,,50,27,23,,1303,640,663,
BAKRANI,LARKANA,TALUKA,BALOCHI,274,140,134,,273,139,134,,1,1,,
BAKRANI,LARKANA,TALUKA,BALTI,,,,,,,,,,,,
BAKRANI,LARKANA,TALUKA,BRAHVI,3064,1450,1614,,3064,1450,1614,,,,,
BAKRANI,LARKANA,TALUKA,HINDKO,83,37,46,,83,37,46,,,,,
BAKRANI,LARKANA,TALUKA,KALASHA,,,,,,,,,,,,
BAKRANI,LARKANA,TALUKA,KASHMIRI,2,2,,,2,2,,,,,,
BAKRANI,LARKANA,TALUKA,KOHIOSTANI,,,,,,,,,,,,
BAKRANI,LARKANA,TALUKA,MEWATI,2056,954,1102,,496,223,273,,1560,731,829,
BAKRANI,LARKANA,TALUKA,OTHERS,,,,,,,,,,,,
BAKRANI,LARKANA,TALUKA,PUNJABI,23,11,12,,17,7,10,,6,4,2,
BAKRANI,LARKANA,TALUKA,PUSHTO,169,94,75,,150,84,66,,19,10,9,
BAKRANI,LARKANA,TALUKA,SARAIKI,31,15,16,,31,15,16,,,,,
BAKRANI,LARKANA,TALUKA,SHINA,,,,,,,,,,,,
BAKRANI,LARKANA,TALUKA,SINDHI,269483,128471,141010,2,230340,109690,120648,2,39143,18781,20362,
BAKRANI,LARKANA,TALUKA,TOTAL,275268,131216,144050,2,234495,111668,122825,2,40773,19548,21225,
BAKRANI,LARKANA,TALUKA,URDU,83,42,41,,39,21,18,,44,21,23,
BALDIA,KEAMARI,SUB-DIVISION,BALOCHI,51447,25152,26292,3,,,,,51447,25152,26292,3
BALDIA,KEAMARI,SUB-DIVISION,BALTI,24,11,13,,,,,,24,11,13,
BALDIA,KEAMARI,SUB-DIVISION,BRAHVI,1819,844,974,1,,,,,1819,844,974,1
BALDIA,KEAMARI,SUB-DIVISION,HINDKO,104800,49714,55077,9,,,,,104800,49714,55077,9
BALDIA,KEAMARI,SUB-DIVISION,KALASHA,17,8,9,,,,,,17,8,9,
BALDIA,KEAMARI,SUB-DIVISION,KASHMIRI,3451,1638,1812,1,,,,,3451,1638,1812,1
BALDIA,KEAMARI,SUB-DIVISION,KOHIOSTANI,2866,1396,1470,,,,,,2866,1396,1470,
BALDIA,KEAMARI,SUB-DIVISION,MEWATI,907,429,478,,,,,,907,429,478,
BALDIA,KEAMARI,SUB-DIVISION,OTHERS,22071,10441,11629,1,,,,,22071,10441,11629,1
BALDIA,KEAMARI,SUB-DIVISION,PUNJABI,120331,57147,63151,33,,,,,120331,57147,63151,33
BALDIA,KEAMARI,SUB-DIVISION,PUSHTO,285619,133057,152536,26,,,,,285619,133057,152536,26
BALDIA,KEAMARI,SUB-DIVISION,SARAIKI,23252,10805,12435,12,,,,,23252,10805,12435,12
BALDIA,KEAMARI,SUB-DIVISION,SHINA,161,80,81,,,,,,161,80,81,
BALDIA,KEAMARI,SUB-DIVISION,SINDHI,47801,22525,25273,3,,,,,47801,22525,25273,3
BALDIA,KEAMARI,SUB-DIVISION,TOTAL,948399,450223,498073,103,,,,,948399,450223,498073,103
BALDIA,KEAMARI,SUB-DIVISION,URDU,283833,136976,146843,14,,,,,283833,136976,146843,14
BHIRIA,NAUSHAHRO FEROZE,TALUKA,BALOCHI,860,429,431,,780,395,385,,80,34,46,
BHIRIA,NAUSHAHRO FEROZE,TALUKA,BALTI,,,,,,,,,,,,
BHIRIA,NAUSHAHRO FEROZE,TALUKA,BRAHVI,5812,2778,3034,,4082,1939,2143,,1730,839,891,
BHIRIA,NAUSHAHRO FEROZE,TALUKA,HINDKO,701,352,349,,381,182,199,,320,170,150,
BHIRIA,NAUSHAHRO FEROZE,TALUKA,KALASHA,,,,,,,,,,,,
BHIRIA,NAUSHAHRO FEROZE,TALUKA,KASHMIRI,6,2,4,,2,1,1,,4,1,3,
BHIRIA,NAUSHAHRO FEROZE,TALUKA,KOHIOSTANI,,,,,,,,,,,,
BHIRIA,NAUSHAHRO FEROZE,TALUKA,MEWATI,75,39,36,,75,39,36,,,,,
BHIRIA,NAUSHAHRO FEROZE,TALUKA,OTHERS,382,172,210,,140,56,84,,242,116,126,
BHIRIA,NAUSHAHRO FEROZE,TALUKA,PUNJABI,8933,4416,4517,,3246,1603,1643,,5687,2813,2874,
BHIRIA,NAUSHAHRO FEROZE,TALUKA,PUSHTO,534,253,281,,188,87,101,,346,166,180,
BHIRIA,NAUSHAHRO FEROZE,TALUKA,SARAIKI,1202,595,607,,230,110,120,,972,485,487,
BHIRIA,NAUSHAHRO FEROZE,TALUKA,SHINA,3,,3,,3,,3,,,,,
BHIRIA,NAUSHAHRO FEROZE,TALUKA,SINDHI,290676,142734,147936,6,244405,119763,124636,6,46271,22971,23300,
BHIRIA,NAUSHAHRO FEROZE,TALUKA,TOTAL,329920,162158,167755,7,257760,126301,131453,6,72160,35857,36302,1
BHIRIA,NAUSHAHRO FEROZE,TALUKA,URDU,20736,10388,10347,1,4228,2126,2102,,16508,8262,8245,1
BIN QASIM,MALIR,SUB-DIVISION,BALOCHI,9538,4468,5070,,9538,4468,5070,,,,,
BIN QASIM,MALIR,SUB-DIVISION,BALTI,139,57,82,,139,57,82,,,,,
BIN QASIM,MALIR,SUB-DIVISION,BRAHVI,901,406,495,,901,406,495,,,,,
BIN QASIM,MALIR,SUB-DIVISION,HINDKO,4745,2271,2474,,4745,2271,2474,,,,,
BIN QASIM,MALIR,SUB-DIVISION,KALASHA,7,3,4,,7,3,4,,,,,
BIN QASIM,MALIR,SUB-DIVISION,KASHMIRI,610,276,334,,610,276,334,,,,,
BIN QASIM,MALIR,SUB-DIVISION,KOHIOSTANI,43,15,28,,43,15,28,,,,,
BIN QASIM,MALIR,SUB-DIVISION,MEWATI,396,199,197,,396,199,197,,,,,
BIN QASIM,MALIR,SUB-DIVISION,OTHERS,941,424,517,,941,424,517,,,,,
BIN QASIM,MALIR,SUB-DIVISION,PUNJABI,32408,15292,17093,23,32408,15292,17093,23,,,,
BIN QASIM,MALIR,SUB-DIVISION,PUSHTO,24788,11326,13462,,24788,11326,13462,,,,,
BIN QASIM,MALIR,SUB-DIVISION,SARAIKI,6818,3119,3698,1,6818,3119,3698,1,,,,
BIN QASIM,MALIR,SUB-DIVISION,SHINA,125,59,66,,125,59,66,,,,,
BIN QASIM,MALIR,SUB-DIVISION,SINDHI,225451,104796,120645,10,225451,104796,120645,10,,,,
BIN QASIM,MALIR,SUB-DIVISION,TOTAL,322915,150496,172381,38,322915,150496,172381,38,,,,
BIN QASIM,MALIR,SUB-DIVISION,URDU,16005,7785,8216,4,16005,7785,8216,4,,,,
BULRI SHAH KARIM,TANDO MUHAMMAD KHAN,TALUKA,BALOCHI,423,201,222,,423,201,222,,,,,
BULRI SHAH KARIM,TANDO MUHAMMAD KHAN,TALUKA,BALTI,,,,,,,,,,,,
BULRI SHAH KARIM,TANDO MUHAMMAD KHAN,TALUKA,BRAHVI,808,412,396,,808,412,396,,,,,
BULRI SHAH KARIM,TANDO MUHAMMAD KHAN,TALUKA,HINDKO,4922,2366,2556,,4922,2366,2556,,,,,
BULRI SHAH KARIM,TANDO MUHAMMAD KHAN,TALUKA,KALASHA,,,,,,,,,,,,
BULRI SHAH KARIM,TANDO MUHAMMAD KHAN,TALUKA,KASHMIRI,8,3,5,,1,1,,,7,2,5,
BULRI SHAH KARIM,TANDO MUHAMMAD KHAN,TALUKA,KOHIOSTANI,,,,,,,,,,,,
BULRI SHAH KARIM,TANDO MUHAMMAD KHAN,TALUKA,MEWATI,3,2,1,,3,2,1,,,,,
BULRI SHAH KARIM,TANDO MUHAMMAD KHAN,TALUKA,OTHERS,1252,617,635,,1251,616,635,,1,1,,
BULRI SHAH KARIM,TANDO MUHAMMAD KHAN,TALUKA,PUNJABI,1176,584,592,,1043,519,524,,133,65,68,
BULRI SHAH KARIM,TANDO MUHAMMAD KHAN,TALUKA,PUSHTO,166,94,72,,161,92,69,,5,2,3,
BULRI SHAH KARIM,TANDO MUHAMMAD KHAN,TALUKA,SARAIKI,752,344,408,,744,340,404,,8,4,4,
BULRI SHAH KARIM,TANDO MUHAMMAD KHAN,TALUKA,SHINA,,,,,,,,,,,,
BULRI SHAH KARIM,TANDO MUHAMMAD KHAN,TALUKA,SINDHI,237388,114088,123295,5,231094,111046,120044,4,6294,3042,3251,1
BULRI SHAH KARIM,TANDO MUHAMMAD KHAN,TALUKA,TOTAL,247027,118780,128242,5,240568,115659,124905,4,6459,3121,3337,1
BULRI SHAH KARIM,TANDO MUHAMMAD KHAN,TALUKA,URDU,129,69,60,,118,64,54,,11,5,6,
CHACHRO,THARPARKAR,TALUKA,BALOCHI,4,2,2,,3,2,1,,1,,1,
CHACHRO,THARPARKAR,TALUKA,BALTI,,,,,,,,,,,,
CHACHRO,THARPARKAR,TALUKA,BRAHVI,,,,,,,,,,,,
CHACHRO,THARPARKAR,TALUKA,HINDKO,9,5,4,,9,5,4,,,,,
CHACHRO,THARPARKAR,TALUKA,KALASHA,,,,,,,,,,,,
CHACHRO,THARPARKAR,TALUKA,KASHMIRI,,,,,,,,,,,,
CHACHRO,THARPARKAR,TALUKA,KOHIOSTANI,,,,,,,,,,,,
CHACHRO,THARPARKAR,TALUKA,MEWATI,,,,,,,,,,,,
CHACHRO,THARPARKAR,TALUKA,OTHERS,27,16,11,,27,16,11,,,,,
CHACHRO,THARPARKAR,TALUKA,PUNJABI,55,28,27,,14,9,5,,41,19,22,
CHACHRO,THARPARKAR,TALUKA,PUSHTO,274,130,144,,198,94,104,,76,36,40,
CHACHRO,THARPARKAR,TALUKA,SARAIKI,222,104,118,,222,104,118,,,,,
CHACHRO,THARPARKAR,TALUKA,SHINA,,,,,,,,,,,,
CHACHRO,THARPARKAR,TALUKA,SINDHI,371098,176924,194160,14,345955,164887,181054,14,25143,12037,13106,
CHACHRO,THARPARKAR,TALUKA,TOTAL,371769,177252,194503,14,346460,165136,181310,14,25309,12116,13193,
CHACHRO,THARPARKAR,TALUKA,URDU,80,43,37,,32,19,13,,48,24,24,
CHAMBER,TANDO ALLAHYAR,TALUKA,BALOCHI,538,275,263,,285,140,145,,253,135,118,
CHAMBER,TANDO ALLAHYAR,TALUKA,BALTI,1,,1,,,,,,1,,1,
CHAMBER,TANDO ALLAHYAR,TALUKA,BRAHVI,7,4,3,,2,1,1,,5,3,2,
CHAMBER,TANDO ALLAHYAR,TALUKA,HINDKO,2772,1345,1427,,1834,894,940,,938,451,487,
CHAMBER,TANDO ALLAHYAR,TALUKA,KALASHA,,,,,,,,,,,,
CHAMBER,TANDO ALLAHYAR,TALUKA,KASHMIRI,7,2,5,,7,2,5,,,,,
CHAMBER,TANDO ALLAHYAR,TALUKA,KOHIOSTANI,,,,,,,,,,,,
CHAMBER,TANDO ALLAHYAR,TALUKA,MEWATI,216,117,99,,,,,,216,117,99,
CHAMBER,TANDO ALLAHYAR,TALUKA,OTHERS,122,63,59,,39,20,19,,83,43,40,
CHAMBER,TANDO ALLAHYAR,TALUKA,PUNJABI,2558,1272,1286,,983,489,494,,1575,783,792,
CHAMBER,TANDO ALLAHYAR,TALUKA,PUSHTO,718,357,361,,175,80,95,,543,277,266,
CHAMBER,TANDO ALLAHYAR,TALUKA,SARAIKI,348,169,178,1,23,10,13,,325,159,165,1
CHAMBER,TANDO ALLAHYAR,TALUKA,SHINA,,,,,,,,,,,,
CHAMBER,TANDO ALLAHYAR,TALUKA,SINDHI,224658,110836,113821,1,192288,94703,97585,,32370,16133,16236,1
CHAMBER,TANDO ALLAHYAR,TALUKA,TOTAL,233424,115174,118248,2,195718,96369,99349,,37706,18805,18899,2
CHAMBER,TANDO ALLAHYAR,TALUKA,URDU,1479,734,745,,82,30,52,,1397,704,693,
CIVIL LINES,KARACHI SOUTH,SUB-DIVISION,BALOCHI,8636,3693,4941,2,,,,,8636,3693,4941,2
CIVIL LINES,KARACHI SOUTH,SUB-DIVISION,BALTI,746,298,448,,,,,,746,298,448,
CIVIL LINES,KARACHI SOUTH,SUB-DIVISION,BRAHVI,3982,1858,2123,1,,,,,3982,1858,2123,1
CIVIL LINES,KARACHI SOUTH,SUB-DIVISION,HINDKO,26515,11953,14559,3,,,,,26515,11953,14559,3
CIVIL LINES,KARACHI SOUTH,SUB-DIVISION,KALASHA,26,5,21,,,,,,26,5,21,
CIVIL LINES,KARACHI SOUTH,SUB-DIVISION,KASHMIRI,2363,795,1565,3,,,,,2363,795,1565,3
CIVIL LINES,KARACHI SOUTH,SUB-DIVISION,KOHIOSTANI,312,125,187,,,,,,312,125,187,
CIVIL LINES,KARACHI SOUTH,SUB-DIVISION,MEWATI,546,255,291,,,,,,546,255,291,
CIVIL LINES,KARACHI SOUTH,SUB-DIVISION,OTHERS,18351,8418,9924,9,,,,,18351,8418,9924,9
CIVIL LINES,KARACHI SOUTH,SUB-DIVISION,PUNJABI,53814,24151,29600,63,,,,,53814,24151,29600,63
CIVIL LINES,KARACHI SOUTH,SUB-DIVISION,PUSHTO,74714,31452,43247,15,,,,,74714,31452,43247,15
CIVIL LINES,KARACHI SOUTH,SUB-DIVISION,SARAIKI,37242,15975,21240,27,,,,,37242,15975,21240,27
CIVIL LINES,KARACHI SOUTH,SUB-DIVISION,SHINA,308,95,213,,,,,,308,95,213,
CIVIL LINES,KARACHI SOUTH,SUB-DIVISION,SINDHI,74111,31162,42927,22,,,,,74111,31162,42927,22
CIVIL LINES,KARACHI SOUTH,SUB-DIVISION,TOTAL,480480,214800,265482,198,,,,,480480,214800,265482,198
CIVIL LINES,KARACHI SOUTH,SUB-DIVISION,URDU,178814,84565,94196,53,,,,,178814,84565,94196,53
DADU,DADU,DISTRICT,BALOCHI,5974,2924,3050,,5791,2827,2964,,183,97,86,
DADU,DADU,DISTRICT,BALTI,,,,,,,,,,,,
DADU,DADU,DISTRICT,BRAHVI,760,359,401,,651,306,345,,109,53,56,
DADU,DADU,DISTRICT,HINDKO,401,207,194,,377,193,184,,24,14,10,
DADU,DADU,DISTRICT,KALASHA,,,,,,,,,,,,
DADU,DADU,DISTRICT,KASHMIRI,11,7,4,,10,6,4,,1,1,,
DADU,DADU,DISTRICT,KOHIOSTANI,,,,,,,,,,,,
DADU,DADU,DISTRICT,MEWATI,,,,,,,,,,,,
DADU,DADU,DISTRICT,OTHERS,425,233,192,,250,138,112,,175,95,80,
DADU,DADU,DISTRICT,PUNJABI,1962,987,975,,1227,636,591,,735,351,384,
DADU,DADU,DISTRICT,PUSHTO,1262,661,601,,926,498,428,,336,163,173,
DADU,DADU,DISTRICT,SARAIKI,2072,942,1130,,1235,564,671,,837,378,459,
DADU,DADU,DISTRICT,SHINA,1,,1,,1,,1,,,,,
DADU,DADU,DISTRICT,SINDHI,1725321,850068,875167,86,1291998,634800,657161,37,433323,215268,218006,49
DADU,DADU,DISTRICT,TOTAL,1742307,858434,883787,86,1303286,640382,662867,37,439021,218052,220920,49
DADU,DADU,DISTRICT,URDU,4118,2046,2072,,820,414,406,,3298,1632,1666,
DADU,DADU,TALUKA,BALOCHI,683,331,352,,519,244,275,,164,87,77,
DADU,DADU,TALUKA,BALTI,,,,,,,,,,,,
DADU,DADU,TALUKA,BRAHVI,158,70,88,,106,43,63,,52,27,25,
DADU,DADU,TALUKA,HINDKO,254,129,125,,240,122,118,,14,7,7,
DADU,DADU,TALUKA,KALASHA,,,,,,,,,,,,
DADU,DADU,TALUKA,KASHMIRI,3,2,1,,2,1,1,,1,1,,
DADU,DADU,TALUKA,KOHIOSTANI,,,,,,,,,,,,
DADU,DADU,TALUKA,MEWATI,,,,,,,,,,,,
DADU,DADU,TALUKA,OTHERS,149,80,69,,138,74,64,,11,6,5,
DADU,DADU,TALUKA,PUNJABI,982,495,487,,750,381,369,,232,114,118,
DADU,DADU,TALUKA,PUSHTO,422,220,202,,247,132,115,,175,88,87,
DADU,DADU,TALUKA,SARAIKI,947,415,532,,230,95,135,,717,320,397,
DADU,DADU,TALUKA,SHINA,,,,,,,,,,,,
DADU,DADU,TALUKA,SINDHI,501702,247534,254146,22,304748,149966,154776,6,196954,97568,99370,16
DADU,DADU,TALUKA,TOTAL,508607,250907,257678,22,307590,151366,156218,6,201017,99541,101460,16
DADU,DADU,TALUKA,URDU,3307,1631,1676,,610,308,302,,2697,1323,1374,
DAHARKI,GHOTKI,TALUKA,BALOCHI,823,377,446,,567,264,303,,256,113,143,
DAHARKI,GHOTKI,TALUKA,BALTI,1,,1,,,,,,1,,1,
DAHARKI,GHOTKI,TALUKA,BRAHVI,4,3,1,,4,3,1,,,,,
DAHARKI,GHOTKI,TALUKA,HINDKO,1066,498,568,,600,294,306,,466,204,262,
DAHARKI,GHOTKI,TALUKA,KALASHA,,,,,,,,,,,,
DAHARKI,GHOTKI,TALUKA,KASHMIRI,25,12,13,,2,,2,,23,12,11,
DAHARKI,GHOTKI,TALUKA,KOHIOSTANI,,,,,,,,,,,,
DAHARKI,GHOTKI,TALUKA,MEWATI,91,44,47,,,,,,91,44,47,
DAHARKI,GHOTKI,TALUKA,OTHERS,167,82,85,,107,54,53,,60,28,32,
DAHARKI,GHOTKI,TALUKA,PUNJABI,5426,2579,2847,,1547,731,816,,3879,1848,2031,
DAHARKI,GHOTKI,TALUKA,PUSHTO,711,358,353,,341,174,167,,370,184,186,
DAHARKI,GHOTKI,TALUKA,SARAIKI,2077,983,1094,,647,311,336,,1430,672,758,
DAHARKI,GHOTKI,TALUKA,SHINA,5,2,3,,,,,,5,2,3,
DAHARKI,GHOTKI,TALUKA,SINDHI,320390,153670,166715,5,241034,115509,125522,3,79356,38161,41193,2
DAHARKI,GHOTKI,TALUKA,TOTAL,335145,160706,174433,6,244968,117395,127570,3,90177,43311,46863,3
DAHARKI,GHOTKI,TALUKA,URDU,4359,2098,2260,1,119,55,64,,4240,2043,2196,1
DAHLI,THARPARKAR,TALUKA,BALOCHI,,,,,,,,,,,,
DAHLI,THARPARKAR,TALUKA,BALTI,,,,,,,,,,,,
DAHLI,THARPARKAR,TALUKA,BRAHVI,,,,,,,,,,,,
DAHLI,THARPARKAR,TALUKA,HINDKO,,,,,,,,,,,,
DAHLI,THARPARKAR,TALUKA,KALASHA,,,,,,,,,,,,
DAHLI,THARPARKAR,TALUKA,KASHMIRI,3,,3,,3,,3,,,,,
DAHLI,THARPARKAR,TALUKA,KOHIOSTANI,1,,1,,1,,1,,,,,
DAHLI,THARPARKAR,TALUKA,MEWATI,,,,,,,,,,,,
DAHLI,THARPARKAR,TALUKA,OTHERS,12,10,2,,12,10,2,,,,,
DAHLI,THARPARKAR,TALUKA,PUNJABI,19,13,6,,16,13,3,,3,,3,
DAHLI,THARPARKAR,TALUKA,PUSHTO,182,79,103,,180,79,101,,2,,2,
DAHLI,THARPARKAR,TALUKA,SARAIKI,,,,,,,,,,,,
DAHLI,THARPARKAR,TALUKA,SHINA,,,,,,,,,,,,
DAHLI,THARPARKAR,TALUKA,SINDHI,325762,152223,173539,,316106,147902,168204,,9656,4321,5335,
DAHLI,THARPARKAR,TALUKA,TOTAL,326034,152345,173689,,316363,148022,168341,,9671,4323,5348,
DAHLI,THARPARKAR,TALUKA,URDU,55,20,35,,45,18,27,,10,2,8,
DAUR,SHAHEED BENAZIRABAD,TALUKA,BALOCHI,14277,7138,7138,1,13718,6867,6850,1,559,271,288,
DAUR,SHAHEED BENAZIRABAD,TALUKA,BALTI,1,,1,,1,,1,,,,,
DAUR,SHAHEED BENAZIRABAD,TALUKA,BRAHVI,18086,8966,9120,,17471,8652,8819,,615,314,301,
DAUR,SHAHEED BENAZIRABAD,TALUKA,HINDKO,2797,1351,1446,,1735,818,917,,1062,533,529,
DAUR,SHAHEED BENAZIRABAD,TALUKA,KALASHA,,,,,,,,,,,,
DAUR,SHAHEED BENAZIRABAD,TALUKA,KASHMIRI,11,6,5,,11,6,5,,,,,
DAUR,SHAHEED BENAZIRABAD,TALUKA,KOHIOSTANI,,,,,,,,,,,,
DAUR,SHAHEED BENAZIRABAD,TALUKA,MEWATI,3,,3,,3,,3,,,,,
DAUR,SHAHEED BENAZIRABAD,TALUKA,OTHERS,1630,825,805,,1221,619,602,,409,206,203,
DAUR,SHAHEED BENAZIRABAD,TALUKA,PUNJABI,13958,7010,6946,2,7583,3831,3751,1,6375,3179,3195,1
DAUR,SHAHEED BENAZIRABAD,TALUKA,PUSHTO,1573,756,817,,831,403,428,,742,353,389,
DAUR,SHAHEED BENAZIRABAD,TALUKA,SARAIKI,4051,1995,2056,,3201,1572,1629,,850,423,427,
DAUR,SHAHEED BENAZIRABAD,TALUKA,SHINA,4,1,3,,4,1,3,,,,,
DAUR,SHAHEED BENAZIRABAD,TALUKA,SINDHI,465990,229534,236443,13,375804,185247,190552,5,90186,44287,45891,8
DAUR,SHAHEED BENAZIRABAD,TALUKA,TOTAL,532528,262584,269928,16,422431,208426,213998,7,110097,54158,55930,9
DAUR,SHAHEED BENAZIRABAD,TALUKA,URDU,10147,5002,5145,,848,410,438,,9299,4592,4707,
DIGRI,MIRPUR KHAS,TALUKA,BALOCHI,1712,840,872,,338,173,165,,1374,667,707,
DIGRI,MIRPUR KHAS,TALUKA,BALTI,,,,,,,,,,,,
DIGRI,MIRPUR KHAS,TALUKA,BRAHVI,178,88,90,,114,61,53,,64,27,37,
