name_admin_unit,part_of_district,admin_unit,religion,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
NAGAR PARKAR,THARPARKAR,TALUKA,QADIANI/AHMADI,214,95,119,,105,39,66,,109,56,53,
NAGAR PARKAR,THARPARKAR,TALUKA,CHRISTIAN,386,203,183,,126,72,54,,260,131,129,
NAGAR PARKAR,THARPARKAR,TALUKA,HINDU JATI,74810,36128,38682,,69504,33522,35982,,5306,2606,2700,
NAGAR PARKAR,THARPARKAR,TALUKA,MUSLIM,93890,44847,49040,3,90221,43070,47148,3,3669,1777,1892,
NAGAR PARKAR,THARPARKAR,TALUKA,OTHERS,44,20,24,,38,17,21,,6,3,3,
NAGAR PARKAR,THARPARKAR,TALUKA,PARSI,,,,,,,,,,,,
NAGAR PARKAR,THARPARKAR,TALUKA,SCHEDULED CASTE,113702,54691,59009,2,110813,53293,57518,2,2889,1398,1491,
NAGAR PARKAR,THARPARKAR,TALUKA,SIKH,22,17,5,,22,17,5,,,,,
NARA,KHAIRPUR,TALUKA,QADIANI/AHMADI,2,1,1,,,,,,2,1,1,
NARA,KHAIRPUR,TALUKA,CHRISTIAN,296,152,144,,206,103,103,,90,49,41,
NARA,KHAIRPUR,TALUKA,HINDU JATI,8113,4025,4088,,2366,1198,1168,,5747,2827,2920,
NARA,KHAIRPUR,TALUKA,MUSLIM,164888,80073,84813,2,130704,63287,67417,,34184,16786,17396,2
NARA,KHAIRPUR,TALUKA,OTHERS,53,26,27,,16,9,7,,37,17,20,
NARA,KHAIRPUR,TALUKA,PARSI,,,,,,,,,,,,
NARA,KHAIRPUR,TALUKA,SCHEDULED CASTE,616,284,332,,371,163,208,,245,121,124,
NARA,KHAIRPUR,TALUKA,SIKH,,,,,,,,,,,,
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,QADIANI/AHMADI,2,,2,,1,,1,,1,,1,
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,CHRISTIAN,158,88,70,,105,62,43,,53,26,27,
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,HINDU JATI,1340,626,714,,141,64,77,,1199,562,637,
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,MUSLIM,173033,82339,90688,6,136352,65033,71316,3,36681,17306,19372,3
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,OTHERS,35,14,21,,4,1,3,,31,13,18,
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,PARSI,,,,,,,,,,,,
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,SCHEDULED CASTE,37,16,21,,,,,,37,16,21,
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,SIKH,103,44,59,,,,,,103,44,59,
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,DISTRICT,QADIANI/AHMADI,221,101,120,,169,74,95,,52,27,25,
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,DISTRICT,CHRISTIAN,2882,1480,1402,,1832,913,919,,1050,567,483,
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,DISTRICT,HINDU JATI,26037,13137,12900,,16856,8479,8377,,9181,4658,4523,
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,DISTRICT,MUSLIM,1743003,858172,884756,75,1248159,613403,634725,31,494844,244769,250031,44
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,DISTRICT,OTHERS,1360,696,664,,975,506,469,,385,190,195,
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,DISTRICT,PARSI,,,,,,,,,,,,
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,DISTRICT,SCHEDULED CASTE,2941,1470,1471,,1836,921,915,,1105,549,556,
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,DISTRICT,SIKH,15,5,10,,11,5,6,,4,,4,
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,TALUKA,QADIANI/AHMADI,37,18,19,,29,13,16,,8,5,3,
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,TALUKA,CHRISTIAN,617,321,296,,233,124,109,,384,197,187,
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,TALUKA,HINDU JATI,8466,4244,4222,,5379,2670,2709,,3087,1574,1513,
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,TALUKA,MUSLIM,398160,196539,201605,16,238136,117304,120828,4,160024,79235,80777,12
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,TALUKA,OTHERS,276,156,120,,225,126,99,,51,30,21,
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,TALUKA,PARSI,,,,,,,,,,,,
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,TALUKA,SCHEDULED CASTE,797,387,410,,19,7,12,,778,380,398,
NAUSHAHRO FEROZE,NAUSHAHRO FEROZE,TALUKA,SIKH,3,1,2,,1,1,,,2,,2,
NAWABSHAH,SHAHEED BENAZIRABAD,TALUKA,QADIANI/AHMADI,116,54,62,,,,,,116,54,62,
NAWABSHAH,SHAHEED BENAZIRABAD,TALUKA,CHRISTIAN,3843,1992,1851,,163,95,68,,3680,1897,1783,
NAWABSHAH,SHAHEED BENAZIRABAD,TALUKA,HINDU JATI,12892,6450,6442,,2603,1267,1336,,10289,5183,5106,
NAWABSHAH,SHAHEED BENAZIRABAD,TALUKA,MUSLIM,463943,227985,235936,22,115778,56831,58946,1,348165,171154,176990,21
NAWABSHAH,SHAHEED BENAZIRABAD,TALUKA,OTHERS,145,70,75,,47,19,28,,98,51,47,
NAWABSHAH,SHAHEED BENAZIRABAD,TALUKA,PARSI,,,,,,,,,,,,
NAWABSHAH,SHAHEED BENAZIRABAD,TALUKA,SCHEDULED CASTE,878,430,448,,247,122,125,,631,308,323,
NAWABSHAH,SHAHEED BENAZIRABAD,TALUKA,SIKH,8,4,4,,2,2,,,6,2,4,
NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,QADIANI/AHMADI,188,69,119,,,,,,188,69,119,
NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,CHRISTIAN,17046,8039,9002,5,,,,,17046,8039,9002,5
NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,HINDU JATI,5198,2448,2750,,,,,,5198,2448,2750,
NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,MUSLIM,550133,257643,292420,70,,,,,550133,257643,292420,70
NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,OTHERS,109,45,63,1,,,,,109,45,63,1
NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,PARSI,41,22,19,,,,,,41,22,19,
NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,SCHEDULED CASTE,11,3,8,,,,,,11,3,8,
NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,SIKH,14,4,10,,,,,,14,4,10,
NEW KARACHI,KARACHI CENTRAL,SUB-DIVISION,QADIANI/AHMADI,171,83,88,,,,,,171,83,88,
NEW KARACHI,KARACHI CENTRAL,SUB-DIVISION,CHRISTIAN,4216,2127,2089,,,,,,4216,2127,2089,
NEW KARACHI,KARACHI CENTRAL,SUB-DIVISION,HINDU JATI,2168,877,1289,2,,,,,2168,877,1289,2
NEW KARACHI,KARACHI CENTRAL,SUB-DIVISION,MUSLIM,1158947,551191,607581,175,,,,,1158947,551191,607581,175
NEW KARACHI,KARACHI CENTRAL,SUB-DIVISION,OTHERS,167,75,92,,,,,,167,75,92,
NEW KARACHI,KARACHI CENTRAL,SUB-DIVISION,PARSI,2,2,,,,,,,2,2,,
NEW KARACHI,KARACHI CENTRAL,SUB-DIVISION,SCHEDULED CASTE,13,5,8,,,,,,13,5,8,
NEW KARACHI,KARACHI CENTRAL,SUB-DIVISION,SIKH,58,27,31,,,,,,58,27,31,
NEW SUKKUR,SUKKUR,TALUKA,QADIANI/AHMADI,3,1,2,,,,,,3,1,2,
NEW SUKKUR,SUKKUR,TALUKA,CHRISTIAN,963,489,474,,75,41,34,,888,448,440,
NEW SUKKUR,SUKKUR,TALUKA,HINDU JATI,7030,3350,3680,,72,37,35,,6958,3313,3645,
NEW SUKKUR,SUKKUR,TALUKA,MUSLIM,347446,163069,184349,28,53801,25047,28752,2,293645,138022,155597,26
NEW SUKKUR,SUKKUR,TALUKA,OTHERS,166,72,94,,,,,,166,72,94,
NEW SUKKUR,SUKKUR,TALUKA,PARSI,,,,,,,,,,,,
NEW SUKKUR,SUKKUR,TALUKA,SCHEDULED CASTE,536,275,261,,2,,2,,534,275,259,
NEW SUKKUR,SUKKUR,TALUKA,SIKH,19,10,8,1,1,,1,,18,10,7,1
NORTH NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,QADIANI/AHMADI,422,212,207,3,,,,,422,212,207,3
NORTH NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,CHRISTIAN,14220,6902,7312,6,,,,,14220,6902,7312,6
NORTH NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,HINDU JATI,1571,475,1085,11,,,,,1571,475,1085,11
NORTH NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,MUSLIM,903985,427323,476543,119,,,,,903985,427323,476543,119
NORTH NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,OTHERS,220,90,122,8,,,,,220,90,122,8
NORTH NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,PARSI,7,6,1,,,,,,7,6,1,
NORTH NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,SCHEDULED CASTE,30,12,18,,,,,,30,12,18,
NORTH NAZIMABAD,KARACHI CENTRAL,SUB-DIVISION,SIKH,21,9,12,,,,,,21,9,12,
ORANGI,KARACHI WEST,SUB-DIVISION,QADIANI/AHMADI,20,11,9,,,,,,20,11,9,
ORANGI,KARACHI WEST,SUB-DIVISION,CHRISTIAN,8733,4177,4556,,,,,,8733,4177,4556,
ORANGI,KARACHI WEST,SUB-DIVISION,HINDU JATI,793,391,402,,,,,,793,391,402,
ORANGI,KARACHI WEST,SUB-DIVISION,MUSLIM,587225,275380,311817,28,,,,,587225,275380,311817,28
ORANGI,KARACHI WEST,SUB-DIVISION,OTHERS,41,18,23,,,,,,41,18,23,
ORANGI,KARACHI WEST,SUB-DIVISION,PARSI,,,,,,,,,,,,
ORANGI,KARACHI WEST,SUB-DIVISION,SCHEDULED CASTE,13,5,8,,,,,,13,5,8,
ORANGI,KARACHI WEST,SUB-DIVISION,SIKH,94,39,55,,,,,,94,39,55,
PANO AQIL,SUKKUR,TALUKA,QADIANI/AHMADI,8,2,6,,8,2,6,,,,,
PANO AQIL,SUKKUR,TALUKA,CHRISTIAN,1492,724,768,,806,368,438,,686,356,330,
PANO AQIL,SUKKUR,TALUKA,HINDU JATI,15630,7602,8028,,8866,4337,4529,,6764,3265,3499,
PANO AQIL,SUKKUR,TALUKA,MUSLIM,424463,202755,221701,7,342909,163865,179042,2,81554,38890,42659,5
PANO AQIL,SUKKUR,TALUKA,OTHERS,364,171,193,,363,171,192,,1,,1,
PANO AQIL,SUKKUR,TALUKA,PARSI,2,,2,,2,,2,,,,,
PANO AQIL,SUKKUR,TALUKA,SCHEDULED CASTE,1164,552,612,,1093,514,579,,71,38,33,
PANO AQIL,SUKKUR,TALUKA,SIKH,3,1,2,,2,1,1,,1,,1,
PITHORO,UMER KOT,TALUKA,QADIANI/AHMADI,70,36,34,,70,36,34,,,,,
PITHORO,UMER KOT,TALUKA,CHRISTIAN,796,379,417,,732,346,386,,64,33,31,
PITHORO,UMER KOT,TALUKA,HINDU JATI,45980,21864,24115,1,41334,19657,21676,1,4646,2207,2439,
PITHORO,UMER KOT,TALUKA,MUSLIM,66246,31297,34946,3,58302,27513,30788,1,7944,3784,4158,2
PITHORO,UMER KOT,TALUKA,OTHERS,4,1,3,,3,1,2,,1,,1,
PITHORO,UMER KOT,TALUKA,PARSI,,,,,,,,,,,,
PITHORO,UMER KOT,TALUKA,SCHEDULED CASTE,17174,8225,8949,,16615,7980,8635,,559,245,314,
PITHORO,UMER KOT,TALUKA,SIKH,2,,2,,1,,1,,1,,1,
QASIMABAD,HYDERABAD,TALUKA,QADIANI/AHMADI,40,18,22,,,,,,40,18,22,
QASIMABAD,HYDERABAD,TALUKA,CHRISTIAN,3207,1531,1676,,,,,,3207,1531,1676,
QASIMABAD,HYDERABAD,TALUKA,HINDU JATI,24483,10728,13753,2,,,,,24483,10728,13753,2
QASIMABAD,HYDERABAD,TALUKA,MUSLIM,313311,143115,170183,13,,,,,313311,143115,170183,13
QASIMABAD,HYDERABAD,TALUKA,OTHERS,70,27,43,,,,,,70,27,43,
QASIMABAD,HYDERABAD,TALUKA,PARSI,,,,,,,,,,,,
QASIMABAD,HYDERABAD,TALUKA,SCHEDULED CASTE,1035,484,551,,,,,,1035,484,551,
QASIMABAD,HYDERABAD,TALUKA,SIKH,14,5,9,,,,,,14,5,9,
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,QADIANI/AHMADI,2,2,,,1,1,,,1,1,,
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,CHRISTIAN,155,90,65,,138,80,58,,17,10,7,
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,HINDU JATI,203,90,113,,75,35,40,,128,55,73,
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,MUSLIM,98941,47760,51179,2,68445,33016,35429,,30496,14744,15750,2
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,OTHERS,5,3,2,,3,2,1,,2,1,1,
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,PARSI,,,,,,,,,,,,
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,SCHEDULED CASTE,,,,,,,,,,,,
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,SIKH,2,1,1,,,,,,2,1,1,
RATODERO,LARKANA,TALUKA,QADIANI/AHMADI,5,1,4,,2,1,1,,3,,3,
RATODERO,LARKANA,TALUKA,CHRISTIAN,448,221,227,,314,159,155,,134,62,72,
RATODERO,LARKANA,TALUKA,HINDU JATI,4412,2176,2236,,916,454,462,,3496,1722,1774,
RATODERO,LARKANA,TALUKA,MUSLIM,371944,179937,191984,23,241900,116950,124944,6,130044,62987,67040,17
RATODERO,LARKANA,TALUKA,OTHERS,51,25,26,,3,1,2,,48,24,24,
RATODERO,LARKANA,TALUKA,PARSI,,,,,,,,,,,,
RATODERO,LARKANA,TALUKA,SCHEDULED CASTE,1060,537,523,,4,,4,,1056,537,519,
RATODERO,LARKANA,TALUKA,SIKH,3,1,2,,3,1,2,,,,,
ROHRI,SUKKUR,TALUKA,QADIANI/AHMADI,5,,5,,4,,4,,1,,1,
ROHRI,SUKKUR,TALUKA,CHRISTIAN,1487,712,775,,538,260,278,,949,452,497,
ROHRI,SUKKUR,TALUKA,HINDU JATI,12817,6011,6806,,7368,3460,3908,,5449,2551,2898,
ROHRI,SUKKUR,TALUKA,MUSLIM,405761,185125,220617,19,298846,136618,162218,10,106915,48507,58399,9
ROHRI,SUKKUR,TALUKA,OTHERS,37,18,19,,28,14,14,,9,4,5,
ROHRI,SUKKUR,TALUKA,PARSI,,,,,,,,,,,,
ROHRI,SUKKUR,TALUKA,SCHEDULED CASTE,1393,701,692,,1116,565,551,,277,136,141,
ROHRI,SUKKUR,TALUKA,SIKH,,,,,,,,,,,,
SADDAR,KARACHI SOUTH,SUB-DIVISION,QADIANI/AHMADI,103,43,60,,,,,,103,43,60,
SADDAR,KARACHI SOUTH,SUB-DIVISION,CHRISTIAN,11407,5510,5897,,,,,,11407,5510,5897,
SADDAR,KARACHI SOUTH,SUB-DIVISION,HINDU JATI,7877,3531,4341,5,,,,,7877,3531,4341,5
SADDAR,KARACHI SOUTH,SUB-DIVISION,MUSLIM,139240,63941,75282,17,,,,,139240,63941,75282,17
SADDAR,KARACHI SOUTH,SUB-DIVISION,OTHERS,128,54,73,1,,,,,128,54,73,1
SADDAR,KARACHI SOUTH,SUB-DIVISION,PARSI,501,256,245,,,,,,501,256,245,
SADDAR,KARACHI SOUTH,SUB-DIVISION,SCHEDULED CASTE,29,14,15,,,,,,29,14,15,
SADDAR,KARACHI SOUTH,SUB-DIVISION,SIKH,78,26,52,,,,,,78,26,52,
SAEEDABAD,MATIARI,TALUKA,QADIANI/AHMADI,7,3,4,,7,3,4,,,,,
SAEEDABAD,MATIARI,TALUKA,CHRISTIAN,289,153,136,,226,124,102,,63,29,34,
SAEEDABAD,MATIARI,TALUKA,HINDU JATI,19148,9551,9597,,17751,8832,8919,,1397,719,678,
SAEEDABAD,MATIARI,TALUKA,MUSLIM,164251,81298,82948,5,141656,70058,71595,3,22595,11240,11353,2
SAEEDABAD,MATIARI,TALUKA,OTHERS,21,11,10,,21,11,10,,,,,
SAEEDABAD,MATIARI,TALUKA,PARSI,,,,,,,,,,,,
SAEEDABAD,MATIARI,TALUKA,SCHEDULED CASTE,1534,754,780,,1515,744,771,,19,10,9,
SAEEDABAD,MATIARI,TALUKA,SIKH,1,,1,,1,,1,,,,,
SAKRAND,SHAHEED BENAZIRABAD,TALUKA,QADIANI/AHMADI,221,102,119,,96,37,59,,125,65,60,
SAKRAND,SHAHEED BENAZIRABAD,TALUKA,CHRISTIAN,792,381,411,,506,241,265,,286,140,146,
SAKRAND,SHAHEED BENAZIRABAD,TALUKA,HINDU JATI,32674,16373,16301,,26268,13083,13185,,6406,3290,3116,
SAKRAND,SHAHEED BENAZIRABAD,TALUKA,MUSLIM,390374,191994,198374,6,325171,160093,165072,6,65203,31901,33302,
SAKRAND,SHAHEED BENAZIRABAD,TALUKA,OTHERS,443,234,209,,432,227,205,,11,7,4,
SAKRAND,SHAHEED BENAZIRABAD,TALUKA,PARSI,,,,,,,,,,,,
SAKRAND,SHAHEED BENAZIRABAD,TALUKA,SCHEDULED CASTE,2969,1459,1510,,2968,1458,1510,,1,1,,
SAKRAND,SHAHEED BENAZIRABAD,TALUKA,SIKH,4,3,1,,4,3,1,,,,,
SALEHPAT,SUKKUR,TALUKA,QADIANI/AHMADI,1,,1,,1,,1,,,,,
SALEHPAT,SUKKUR,TALUKA,CHRISTIAN,350,165,185,,171,73,98,,179,92,87,
SALEHPAT,SUKKUR,TALUKA,HINDU JATI,6306,3037,3269,,2704,1315,1389,,3602,1722,1880,
SALEHPAT,SUKKUR,TALUKA,MUSLIM,130555,61146,69404,5,105321,49265,56053,3,25234,11881,13351,2
SALEHPAT,SUKKUR,TALUKA,OTHERS,196,97,99,,148,76,72,,48,21,27,
SALEHPAT,SUKKUR,TALUKA,PARSI,1,,1,,1,,1,,,,,
SALEHPAT,SUKKUR,TALUKA,SCHEDULED CASTE,326,139,187,,321,137,184,,5,2,3,
SALEHPAT,SUKKUR,TALUKA,SIKH,3,,3,,3,,3,,,,,
SAMARO,UMER KOT,TALUKA,QADIANI/AHMADI,18,3,15,,17,3,14,,1,,1,
SAMARO,UMER KOT,TALUKA,CHRISTIAN,245,119,126,,78,38,40,,167,81,86,
SAMARO,UMER KOT,TALUKA,HINDU JATI,94620,45036,49584,,92353,43932,48421,,2267,1104,1163,
SAMARO,UMER KOT,TALUKA,MUSLIM,84427,39974,44451,2,78146,36959,41185,2,6281,3015,3266,
SAMARO,UMER KOT,TALUKA,OTHERS,4,1,3,,4,1,3,,,,,
SAMARO,UMER KOT,TALUKA,PARSI,,,,,,,,,,,,
SAMARO,UMER KOT,TALUKA,SCHEDULED CASTE,4735,2285,2450,,3844,1853,1991,,891,432,459,
SAMARO,UMER KOT,TALUKA,SIKH,2,2,,,2,2,,,,,,
SANGHAR,SANGHAR,DISTRICT,QADIANI/AHMADI,304,122,182,,217,78,139,,87,44,43,
SANGHAR,SANGHAR,DISTRICT,CHRISTIAN,9677,4885,4791,1,5453,2775,2678,,4224,2110,2113,1
SANGHAR,SANGHAR,DISTRICT,HINDU JATI,377177,185384,191781,12,312219,153342,158869,8,64958,32042,32912,4
SANGHAR,SANGHAR,DISTRICT,MUSLIM,1729751,851004,878660,87,1192007,585136,606849,22,537744,265868,271811,65
SANGHAR,SANGHAR,DISTRICT,OTHERS,3361,1655,1699,7,3240,1599,1640,1,121,56,59,6
SANGHAR,SANGHAR,DISTRICT,PARSI,2,1,1,,2,1,1,,,,,
SANGHAR,SANGHAR,DISTRICT,SCHEDULED CASTE,187471,92325,95143,3,164331,80956,83372,3,23140,11369,11771,
SANGHAR,SANGHAR,DISTRICT,SIKH,88,42,46,,82,41,41,,6,1,5,
SANGHAR,SANGHAR,TALUKA,QADIANI/AHMADI,63,19,44,,40,7,33,,23,12,11,
SANGHAR,SANGHAR,TALUKA,CHRISTIAN,4638,2342,2296,,3080,1564,1516,,1558,778,780,
SANGHAR,SANGHAR,TALUKA,HINDU JATI,77808,38155,39653,,63483,31096,32387,,14325,7059,7266,
SANGHAR,SANGHAR,TALUKA,MUSLIM,372428,182353,190069,6,297981,145436,152545,,74447,36917,37524,6
SANGHAR,SANGHAR,TALUKA,OTHERS,2359,1177,1182,,2346,1171,1175,,13,6,7,
SANGHAR,SANGHAR,TALUKA,PARSI,,,,,,,,,,,,
SANGHAR,SANGHAR,TALUKA,SCHEDULED CASTE,25208,12329,12879,,20533,10044,10489,,4675,2285,2390,
SANGHAR,SANGHAR,TALUKA,SIKH,23,13,10,,22,12,10,,1,1,,
SEHWAN,JAMSHORO,TALUKA,QADIANI/AHMADI,7,2,5,,3,1,2,,4,1,3,
SEHWAN,JAMSHORO,TALUKA,CHRISTIAN,430,228,202,,249,125,124,,181,103,78,
SEHWAN,JAMSHORO,TALUKA,HINDU JATI,3556,1713,1843,,1809,834,975,,1747,879,868,
SEHWAN,JAMSHORO,TALUKA,MUSLIM,317489,153937,163534,18,201566,97690,103873,3,115923,56247,59661,15
SEHWAN,JAMSHORO,TALUKA,OTHERS,392,202,190,,14,7,7,,378,195,183,
SEHWAN,JAMSHORO,TALUKA,PARSI,,,,,,,,,,,,
SEHWAN,JAMSHORO,TALUKA,SCHEDULED CASTE,44,25,19,,2,,2,,42,25,17,
SEHWAN,JAMSHORO,TALUKA,SIKH,1,1,,,1,1,,,,,,
SHAH BUNDER,SUJAWAL,TALUKA,QADIANI/AHMADI,24,9,14,1,23,8,14,1,1,1,,
SHAH BUNDER,SUJAWAL,TALUKA,CHRISTIAN,159,96,63,,137,82,55,,22,14,8,
SHAH BUNDER,SUJAWAL,TALUKA,HINDU JATI,1498,697,801,,620,288,332,,878,409,469,
SHAH BUNDER,SUJAWAL,TALUKA,MUSLIM,166646,78823,87818,5,149694,70891,78799,4,16952,7932,9019,1
SHAH BUNDER,SUJAWAL,TALUKA,OTHERS,64,24,40,,64,24,40,,,,,
SHAH BUNDER,SUJAWAL,TALUKA,PARSI,,,,,,,,,,,,
SHAH BUNDER,SUJAWAL,TALUKA,SCHEDULED CASTE,519,258,261,,18,9,9,,501,249,252,
SHAH BUNDER,SUJAWAL,TALUKA,SIKH,1,1,,,1,1,,,,,,
SHAH FAISAL,KORANGI,SUB-DIVISION,QADIANI/AHMADI,525,250,274,1,,,,,525,250,274,1
SHAH FAISAL,KORANGI,SUB-DIVISION,CHRISTIAN,14374,6898,7451,25,,,,,14374,6898,7451,25
SHAH FAISAL,KORANGI,SUB-DIVISION,HINDU JATI,1762,812,921,29,,,,,1762,812,921,29
SHAH FAISAL,KORANGI,SUB-DIVISION,MUSLIM,624915,293772,330885,258,,,,,624915,293772,330885,258
SHAH FAISAL,KORANGI,SUB-DIVISION,OTHERS,106,42,64,,,,,,106,42,64,
SHAH FAISAL,KORANGI,SUB-DIVISION,PARSI,20,8,11,1,,,,,20,8,11,1
SHAH FAISAL,KORANGI,SUB-DIVISION,SCHEDULED CASTE,135,58,74,3,,,,,135,58,74,3
SHAH FAISAL,KORANGI,SUB-DIVISION,SIKH,57,18,33,6,,,,,57,18,33,6
SHAH MUREED,MALIR,SUB-DIVISION,QADIANI/AHMADI,,,,,,,,,,,,
SHAH MUREED,MALIR,SUB-DIVISION,CHRISTIAN,33,22,11,,33,22,11,,,,,
SHAH MUREED,MALIR,SUB-DIVISION,HINDU JATI,1597,705,892,,1597,705,892,,,,,
SHAH MUREED,MALIR,SUB-DIVISION,MUSLIM,34292,16137,18154,1,34292,16137,18154,1,,,,
SHAH MUREED,MALIR,SUB-DIVISION,OTHERS,62,30,32,,62,30,32,,,,,
SHAH MUREED,MALIR,SUB-DIVISION,PARSI,,,,,,,,,,,,
SHAH MUREED,MALIR,SUB-DIVISION,SCHEDULED CASTE,2,1,1,,2,1,1,,,,,
SHAH MUREED,MALIR,SUB-DIVISION,SIKH,1,,1,,1,,1,,,,,
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,QADIANI/AHMADI,2,1,1,,,,,,2,1,1,
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,CHRISTIAN,312,148,164,,88,45,43,,224,103,121,
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,HINDU JATI,3924,1869,2052,3,835,400,435,,3089,1469,1617,3
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,MUSLIM,220748,105475,115261,12,103444,49111,54330,3,117304,56364,60931,9
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,OTHERS,58,24,34,,19,6,13,,39,18,21,
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,PARSI,,,,,,,,,,,,
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,SCHEDULED CASTE,24,11,13,,1,1,,,23,10,13,
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,SIKH,18,11,7,,12,9,3,,6,2,4,
SHAHDADPUR,SANGHAR,TALUKA,QADIANI/AHMADI,65,32,33,,10,4,6,,55,28,27,
SHAHDADPUR,SANGHAR,TALUKA,CHRISTIAN,1017,537,480,,559,283,276,,458,254,204,
SHAHDADPUR,SANGHAR,TALUKA,HINDU JATI,59134,28856,30273,5,40377,19607,20769,1,18757,9249,9504,4
SHAHDADPUR,SANGHAR,TALUKA,MUSLIM,450084,222553,227511,20,256308,126494,129810,4,193776,96059,97701,16
SHAHDADPUR,SANGHAR,TALUKA,OTHERS,707,338,363,6,636,308,328,,71,30,35,6
SHAHDADPUR,SANGHAR,TALUKA,PARSI,,,,,,,,,,,,
SHAHDADPUR,SANGHAR,TALUKA,SCHEDULED CASTE,14149,6835,7314,,11217,5370,5847,,2932,1465,1467,
SHAHDADPUR,SANGHAR,TALUKA,SIKH,8,4,4,,6,4,2,,2,,2,
SHAHEED BENAZIRABAD,SHAHEED BENAZIRABAD,DISTRICT,QADIANI/AHMADI,632,297,335,,131,53,78,,501,244,257,
SHAHEED BENAZIRABAD,SHAHEED BENAZIRABAD,DISTRICT,CHRISTIAN,6507,3338,3169,,2226,1137,1089,,4281,2201,2080,
SHAHEED BENAZIRABAD,SHAHEED BENAZIRABAD,DISTRICT,HINDU JATI,73168,36493,36675,,49569,24559,25010,,23599,11934,11665,
SHAHEED BENAZIRABAD,SHAHEED BENAZIRABAD,DISTRICT,MUSLIM,1753589,862420,891103,66,1185996,583288,602688,20,567593,279132,288415,46
SHAHEED BENAZIRABAD,SHAHEED BENAZIRABAD,DISTRICT,OTHERS,1058,531,526,1,764,383,381,,294,148,145,1
SHAHEED BENAZIRABAD,SHAHEED BENAZIRABAD,DISTRICT,PARSI,,,,,,,,,,,,
SHAHEED BENAZIRABAD,SHAHEED BENAZIRABAD,DISTRICT,SCHEDULED CASTE,9649,4744,4905,,8050,3944,4106,,1599,800,799,
SHAHEED BENAZIRABAD,SHAHEED BENAZIRABAD,DISTRICT,SIKH,24,13,11,,14,8,6,,10,5,5,
